materialid,radius,elneg,vdw,polar
mvc-13391,2.0,0.000291,5e-06,0.000173
mvc-13391,2.25,0.011289,0.000206,0.006692
mvc-13391,2.5,0.125419,0.002291,0.074352
mvc-13391,2.75,0.403323,0.007367,0.239101
mvc-13391,3.0,0.436096,0.007966,0.258531
mvc-13391,3.25,0.42248,0.007729,0.250478
mvc-13391,3.5,0.431141,0.00886,0.257223
mvc-13391,3.75,0.187217,0.026547,0.14931
mvc-13391,4.0,0.22373,0.1598,0.390652
mvc-13391,4.25,0.400137,0.307678,0.734928
mvc-13391,4.5,0.220868,0.170037,0.406007
mvc-13391,4.75,0.034976,0.026938,0.064292
mvc-13391,5.0,0.002121,0.002809,0.003481
mvc-13391,5.25,0.017803,0.052862,0.018851
mvc-13391,5.5,0.169634,0.504137,0.179472
mvc-13391,5.75,0.463636,1.377884,0.490525
mvc-13391,6.0,0.363056,1.078969,0.384112
mvc-13391,6.25,0.081452,0.242068,0.086176
mvc-13391,6.5,0.005236,0.01556,0.005539
mvc-13391,6.75,9.6e-05,0.000287,0.000102
mvc-13391,7.0,1e-06,2e-06,1e-06
mvc-13391,7.25,0.0,0.0,0.0
mvc-13391,7.5,0.0,0.0,0.0
mvc-13391,7.75,0.0,0.0,0.0
mvc-13391,8.0,0.0,0.0,0.0
mvc-13391,8.25,0.0,0.0,0.0
mvc-13391,8.5,0.0,0.0,0.0
mvc-13391,8.75,0.0,0.0,0.0
mvc-13391,9.0,0.0,0.0,0.0
mvc-13391,9.25,0.0,0.0,0.0
mvc-13391,9.5,0.0,0.0,0.0
mvc-13391,9.75,0.0,0.0,0.0
mvc-13391,10.0,0.0,0.0,0.0
mvc-13391,10.25,0.0,0.0,0.0
mvc-13391,10.5,0.0,0.0,0.0
mvc-13391,10.75,0.0,0.0,0.0
mvc-13391,11.0,0.0,0.0,0.0
mvc-13391,11.25,0.0,0.0,0.0
mvc-13391,11.5,0.0,0.0,0.0
mvc-13391,11.75,0.0,0.0,0.0
mvc-13391,12.0,0.0,0.0,0.0
mvc-13391,12.25,0.0,0.0,0.0
mvc-13391,12.5,0.0,0.0,0.0
mvc-13391,12.75,0.0,0.0,0.0
mvc-13391,13.0,0.0,0.0,0.0
mvc-13391,13.25,0.0,0.0,0.0
mvc-13391,13.5,0.0,0.0,0.0
mvc-13391,13.75,0.0,0.0,0.0
mvc-13391,14.0,0.0,0.0,0.0
mvc-13391,14.25,0.0,0.0,0.0
mvc-13391,14.5,0.0,0.0,0.0
mvc-13391,14.75,0.0,0.0,0.0
mvc-13391,15.0,0.0,0.0,0.0
