materialid,radius,elneg,vdw,polar
mp-770598,2.0,0.05718,0.067411,0.083606
mp-770598,2.25,0.107969,0.114366,0.145886
mp-770598,2.5,0.144206,0.115402,0.169923
mp-770598,2.75,0.239966,0.129191,0.227836
mp-770598,3.0,0.311608,0.26868,0.277398
mp-770598,3.25,0.280687,0.454144,0.262454
mp-770598,3.5,0.26838,0.328784,0.261811
mp-770598,3.75,0.248039,0.143398,0.246164
mp-770598,4.0,0.192465,0.069095,0.190129
mp-770598,4.25,0.198533,0.058368,0.185459
mp-770598,4.5,0.209715,0.063604,0.182779
mp-770598,4.75,0.162595,0.112082,0.149039
mp-770598,5.0,0.141274,0.32016,0.160782
mp-770598,5.25,0.189245,0.484215,0.214654
mp-770598,5.5,0.180805,0.27286,0.187405
mp-770598,5.75,0.132145,0.084166,0.134142
mp-770598,6.0,0.121057,0.0579,0.123651
mp-770598,6.25,0.130024,0.057025,0.131131
mp-770598,6.5,0.18565,0.06657,0.17576
mp-770598,6.75,0.200508,0.083119,0.1828
mp-770598,7.0,0.130448,0.146062,0.127042
mp-770598,7.25,0.073785,0.256756,0.079989
mp-770598,7.5,0.048014,0.192664,0.053383
mp-770598,7.75,0.030439,0.04858,0.031741
mp-770598,8.0,0.01293,0.00504,0.012779
mp-770598,8.25,0.002208,0.000343,0.002139
mp-770598,8.5,0.000121,1.4e-05,0.000117
mp-770598,8.75,2e-06,0.0,2e-06
mp-770598,9.0,0.0,0.0,0.0
mp-770598,9.25,0.0,0.0,0.0
mp-770598,9.5,0.0,0.0,0.0
mp-770598,9.75,0.0,0.0,0.0
mp-770598,10.0,0.0,0.0,0.0
mp-770598,10.25,0.0,0.0,0.0
mp-770598,10.5,0.0,0.0,0.0
mp-770598,10.75,0.0,0.0,0.0
mp-770598,11.0,0.0,0.0,0.0
mp-770598,11.25,0.0,0.0,0.0
mp-770598,11.5,0.0,0.0,0.0
mp-770598,11.75,0.0,0.0,0.0
mp-770598,12.0,0.0,0.0,0.0
mp-770598,12.25,0.0,0.0,0.0
mp-770598,12.5,0.0,0.0,0.0
mp-770598,12.75,0.0,0.0,0.0
mp-770598,13.0,0.0,0.0,0.0
mp-770598,13.25,0.0,0.0,0.0
mp-770598,13.5,0.0,0.0,0.0
mp-770598,13.75,0.0,0.0,0.0
mp-770598,14.0,0.0,0.0,0.0
mp-770598,14.25,0.0,0.0,0.0
mp-770598,14.5,0.0,0.0,0.0
mp-770598,14.75,0.0,0.0,0.0
mp-770598,15.0,0.0,0.0,0.0
