materialid,radius,elneg,vdw,polar
mp-26406,2.0,0.077507,0.065375,0.110769
mp-26406,2.25,0.20315,0.082722,0.184531
mp-26406,2.5,0.413801,0.158419,0.293341
mp-26406,2.75,0.482486,0.372982,0.386923
mp-26406,3.0,0.423877,0.542196,0.439942
mp-26406,3.25,0.389557,0.657145,0.47723
mp-26406,3.5,0.388379,0.517792,0.447026
mp-26406,3.75,0.3596,0.252029,0.365425
mp-26406,4.0,0.28175,0.133477,0.287984
mp-26406,4.25,0.193685,0.120483,0.219152
mp-26406,4.5,0.150074,0.097191,0.171
mp-26406,4.75,0.133821,0.065382,0.138264
mp-26406,5.0,0.113167,0.045106,0.102003
mp-26406,5.25,0.086936,0.081588,0.076972
mp-26406,5.5,0.054583,0.2604,0.061346
mp-26406,5.75,0.065798,0.329008,0.075417
mp-26406,6.0,0.093578,0.15254,0.087843
mp-26406,6.25,0.066066,0.051066,0.056618
mp-26406,6.5,0.019867,0.013681,0.016393
mp-26406,6.75,0.002232,0.001377,0.001759
mp-26406,7.0,8.4e-05,4.1e-05,6.3e-05
mp-26406,7.25,1e-06,0.0,1e-06
mp-26406,7.5,0.0,0.0,0.0
mp-26406,7.75,0.0,0.0,0.0
mp-26406,8.0,0.0,0.0,0.0
mp-26406,8.25,0.0,0.0,0.0
mp-26406,8.5,0.0,0.0,0.0
mp-26406,8.75,0.0,0.0,0.0
mp-26406,9.0,0.0,0.0,0.0
mp-26406,9.25,0.0,0.0,0.0
mp-26406,9.5,0.0,0.0,0.0
mp-26406,9.75,0.0,0.0,0.0
mp-26406,10.0,0.0,0.0,0.0
mp-26406,10.25,0.0,0.0,0.0
mp-26406,10.5,0.0,0.0,0.0
mp-26406,10.75,0.0,0.0,0.0
mp-26406,11.0,0.0,0.0,0.0
mp-26406,11.25,0.0,0.0,0.0
mp-26406,11.5,0.0,0.0,0.0
mp-26406,11.75,0.0,0.0,0.0
mp-26406,12.0,0.0,0.0,0.0
mp-26406,12.25,0.0,0.0,0.0
mp-26406,12.5,0.0,0.0,0.0
mp-26406,12.75,0.0,0.0,0.0
mp-26406,13.0,0.0,0.0,0.0
mp-26406,13.25,0.0,0.0,0.0
mp-26406,13.5,0.0,0.0,0.0
mp-26406,13.75,0.0,0.0,0.0
mp-26406,14.0,0.0,0.0,0.0
mp-26406,14.25,0.0,0.0,0.0
mp-26406,14.5,0.0,0.0,0.0
mp-26406,14.75,0.0,0.0,0.0
mp-26406,15.0,0.0,0.0,0.0
