materialid,radius,elneg,vdw,polar
mp-773196,2.0,0.139977,0.096185,0.172968
mp-773196,2.25,0.253565,0.121865,0.252772
mp-773196,2.5,0.27019,0.110631,0.228676
mp-773196,2.75,0.267498,0.218928,0.219549
mp-773196,3.0,0.294218,0.406174,0.277197
mp-773196,3.25,0.293809,0.362484,0.302207
mp-773196,3.5,0.336549,0.330371,0.363875
mp-773196,3.75,0.423349,0.331075,0.466167
mp-773196,4.0,0.418219,0.304676,0.444803
mp-773196,4.25,0.335365,0.347662,0.340524
mp-773196,4.5,0.239057,0.233606,0.223986
mp-773196,4.75,0.213149,0.123307,0.189546
mp-773196,5.0,0.2233,0.172387,0.204503
mp-773196,5.25,0.170112,0.367042,0.179614
mp-773196,5.5,0.091963,0.357265,0.103734
mp-773196,5.75,0.02662,0.106801,0.027176
mp-773196,6.0,0.00295,0.009304,0.002618
mp-773196,6.25,0.000107,0.000234,8.5e-05
mp-773196,6.5,1e-06,2e-06,1e-06
mp-773196,6.75,0.0,0.0,0.0
mp-773196,7.0,0.0,0.0,0.0
mp-773196,7.25,0.0,0.0,0.0
mp-773196,7.5,0.0,0.0,0.0
mp-773196,7.75,0.0,0.0,0.0
mp-773196,8.0,0.0,0.0,0.0
mp-773196,8.25,0.0,0.0,0.0
mp-773196,8.5,0.0,0.0,0.0
mp-773196,8.75,0.0,0.0,0.0
mp-773196,9.0,0.0,0.0,0.0
mp-773196,9.25,0.0,0.0,0.0
mp-773196,9.5,0.0,0.0,0.0
mp-773196,9.75,0.0,0.0,0.0
mp-773196,10.0,0.0,0.0,0.0
mp-773196,10.25,0.0,0.0,0.0
mp-773196,10.5,0.0,0.0,0.0
mp-773196,10.75,0.0,0.0,0.0
mp-773196,11.0,0.0,0.0,0.0
mp-773196,11.25,0.0,0.0,0.0
mp-773196,11.5,0.0,0.0,0.0
mp-773196,11.75,0.0,0.0,0.0
mp-773196,12.0,0.0,0.0,0.0
mp-773196,12.25,0.0,0.0,0.0
mp-773196,12.5,0.0,0.0,0.0
mp-773196,12.75,0.0,0.0,0.0
mp-773196,13.0,0.0,0.0,0.0
mp-773196,13.25,0.0,0.0,0.0
mp-773196,13.5,0.0,0.0,0.0
mp-773196,13.75,0.0,0.0,0.0
mp-773196,14.0,0.0,0.0,0.0
mp-773196,14.25,0.0,0.0,0.0
mp-773196,14.5,0.0,0.0,0.0
mp-773196,14.75,0.0,0.0,0.0
mp-773196,15.0,0.0,0.0,0.0
