materialid,radius,elneg,vdw,polar
mvc-11600,2.0,0.0,0.0,0.0
mvc-11600,2.25,0.0,0.0,0.0
mvc-11600,2.5,0.0,0.0,0.0
mvc-11600,2.75,0.0,0.0,0.0
mvc-11600,3.0,0.0,0.0,0.0
mvc-11600,3.25,0.0,0.0,0.0
mvc-11600,3.5,0.0,0.0,0.0
mvc-11600,3.75,0.0,0.0,0.0
mvc-11600,4.0,1.7e-05,1e-06,8e-06
mvc-11600,4.25,0.001666,8.2e-05,0.000836
mvc-11600,4.5,0.047729,0.002335,0.023955
mvc-11600,4.75,0.391821,0.019172,0.196657
mvc-11600,5.0,0.921563,0.045092,0.462536
mvc-11600,5.25,0.621004,0.030386,0.311684
mvc-11600,5.5,0.119893,0.005866,0.060175
mvc-11600,5.75,0.006632,0.000324,0.003329
mvc-11600,6.0,0.000105,5e-06,5.3e-05
mvc-11600,6.25,0.0,0.0,0.0
mvc-11600,6.5,0.0,0.0,0.0
mvc-11600,6.75,0.0,1e-06,1e-06
mvc-11600,7.0,0.000104,0.000215,0.000162
mvc-11600,7.25,0.006393,0.013184,0.00995
mvc-11600,7.5,0.112573,0.232153,0.1752
mvc-11600,7.75,0.567931,1.171207,0.88388
mvc-11600,8.0,0.820898,1.692884,1.277576
mvc-11600,8.25,0.339951,0.701058,0.529071
mvc-11600,8.5,0.040334,0.083179,0.062773
mvc-11600,8.75,0.001371,0.002828,0.002134
mvc-11600,9.0,1.3e-05,2.8e-05,2.1e-05
mvc-11600,9.25,0.0,0.0,0.0
mvc-11600,9.5,0.0,0.0,0.0
mvc-11600,9.75,0.0,0.0,0.0
mvc-11600,10.0,0.0,0.0,0.0
mvc-11600,10.25,0.0,0.0,0.0
mvc-11600,10.5,0.0,0.0,0.0
mvc-11600,10.75,0.0,0.0,0.0
mvc-11600,11.0,0.0,0.0,0.0
mvc-11600,11.25,0.0,0.0,0.0
mvc-11600,11.5,0.0,0.0,0.0
mvc-11600,11.75,0.0,0.0,0.0
mvc-11600,12.0,0.0,0.0,0.0
mvc-11600,12.25,0.0,0.0,0.0
mvc-11600,12.5,0.0,0.0,0.0
mvc-11600,12.75,0.0,0.0,0.0
mvc-11600,13.0,0.0,0.0,0.0
mvc-11600,13.25,0.0,0.0,0.0
mvc-11600,13.5,0.0,0.0,0.0
mvc-11600,13.75,0.0,0.0,0.0
mvc-11600,14.0,0.0,0.0,0.0
mvc-11600,14.25,0.0,0.0,0.0
mvc-11600,14.5,0.0,0.0,0.0
mvc-11600,14.75,0.0,0.0,0.0
mvc-11600,15.0,0.0,0.0,0.0
