materialid,radius,elneg,vdw,polar
mvc-5774,2.0,0.152333,0.232729,0.266665
mvc-5774,2.25,0.365726,0.19145,0.37866
mvc-5774,2.5,0.863568,0.090482,0.625111
mvc-5774,2.75,0.76939,0.048399,0.53206
mvc-5774,3.0,0.204585,0.014479,0.141165
mvc-5774,3.25,0.042077,0.065866,0.035697
mvc-5774,3.5,0.160026,0.516665,0.170703
mvc-5774,3.75,0.352012,1.232304,0.435028
mvc-5774,4.0,0.334994,0.9748,0.49639
mvc-5774,4.25,0.206167,0.352465,0.32849
mvc-5774,4.5,0.198653,0.093552,0.201813
mvc-5774,4.75,0.18085,0.021508,0.133918
mvc-5774,5.0,0.060335,0.005867,0.043576
mvc-5774,5.25,0.018934,0.020688,0.030367
mvc-5774,5.5,0.04195,0.064294,0.083629
mvc-5774,5.75,0.03784,0.058205,0.075621
mvc-5774,6.0,0.009816,0.015099,0.019617
mvc-5774,6.25,0.00073,0.001122,0.001458
mvc-5774,6.5,1.6e-05,2.4e-05,3.1e-05
mvc-5774,6.75,0.0,0.0,0.0
mvc-5774,7.0,0.0,0.0,0.0
mvc-5774,7.25,0.0,0.0,0.0
mvc-5774,7.5,0.0,0.0,0.0
mvc-5774,7.75,0.0,0.0,0.0
mvc-5774,8.0,0.0,0.0,0.0
mvc-5774,8.25,0.0,0.0,0.0
mvc-5774,8.5,0.0,0.0,0.0
mvc-5774,8.75,0.0,0.0,0.0
mvc-5774,9.0,0.0,0.0,0.0
mvc-5774,9.25,0.0,0.0,0.0
mvc-5774,9.5,0.0,0.0,0.0
mvc-5774,9.75,0.0,0.0,0.0
mvc-5774,10.0,0.0,0.0,0.0
mvc-5774,10.25,0.0,0.0,0.0
mvc-5774,10.5,0.0,0.0,0.0
mvc-5774,10.75,0.0,0.0,0.0
mvc-5774,11.0,0.0,0.0,0.0
mvc-5774,11.25,0.0,0.0,0.0
mvc-5774,11.5,0.0,0.0,0.0
mvc-5774,11.75,0.0,0.0,0.0
mvc-5774,12.0,0.0,0.0,0.0
mvc-5774,12.25,0.0,0.0,0.0
mvc-5774,12.5,0.0,0.0,0.0
mvc-5774,12.75,0.0,0.0,0.0
mvc-5774,13.0,0.0,0.0,0.0
mvc-5774,13.25,0.0,0.0,0.0
mvc-5774,13.5,0.0,0.0,0.0
mvc-5774,13.75,0.0,0.0,0.0
mvc-5774,14.0,0.0,0.0,0.0
mvc-5774,14.25,0.0,0.0,0.0
mvc-5774,14.5,0.0,0.0,0.0
mvc-5774,14.75,0.0,0.0,0.0
mvc-5774,15.0,0.0,0.0,0.0
