materialid,radius,elneg,vdw,polar
mvc-16739,2.0,0.250188,0.163652,0.264754
mvc-16739,2.25,0.577584,0.417004,0.624471
mvc-16739,2.5,0.408162,0.313326,0.442744
mvc-16739,2.75,0.243936,0.08896,0.19758
mvc-16739,3.0,0.389936,0.06513,0.26805
mvc-16739,3.25,0.411369,0.113335,0.309194
mvc-16739,3.5,0.32968,0.183611,0.283209
mvc-16739,3.75,0.244459,0.531473,0.312389
mvc-16739,4.0,0.295062,1.04158,0.465133
mvc-16739,4.25,0.245569,0.730443,0.33551
mvc-16739,4.5,0.169863,0.194078,0.152462
mvc-16739,4.75,0.09043,0.026234,0.063274
mvc-16739,5.0,0.01954,0.002819,0.01301
mvc-16739,5.25,0.016412,0.002519,0.01115
mvc-16739,5.5,0.081663,0.01749,0.058509
mvc-16739,5.75,0.135055,0.047481,0.108079
mvc-16739,6.0,0.074857,0.045493,0.071598
mvc-16739,6.25,0.0151,0.014032,0.017403
mvc-16739,6.5,0.001106,0.001305,0.001443
mvc-16739,6.75,2.7e-05,3.5e-05,3.7e-05
mvc-16739,7.0,0.0,0.0,0.0
mvc-16739,7.25,0.0,0.0,0.0
mvc-16739,7.5,0.0,0.0,0.0
mvc-16739,7.75,0.0,0.0,0.0
mvc-16739,8.0,0.0,0.0,0.0
mvc-16739,8.25,0.0,0.0,0.0
mvc-16739,8.5,0.0,0.0,0.0
mvc-16739,8.75,0.0,0.0,0.0
mvc-16739,9.0,0.0,0.0,0.0
mvc-16739,9.25,0.0,0.0,0.0
mvc-16739,9.5,0.0,0.0,0.0
mvc-16739,9.75,0.0,0.0,0.0
mvc-16739,10.0,0.0,0.0,0.0
mvc-16739,10.25,0.0,0.0,0.0
mvc-16739,10.5,0.0,0.0,0.0
mvc-16739,10.75,0.0,0.0,0.0
mvc-16739,11.0,0.0,0.0,0.0
mvc-16739,11.25,0.0,0.0,0.0
mvc-16739,11.5,0.0,0.0,0.0
mvc-16739,11.75,0.0,0.0,0.0
mvc-16739,12.0,0.0,0.0,0.0
mvc-16739,12.25,0.0,0.0,0.0
mvc-16739,12.5,0.0,0.0,0.0
mvc-16739,12.75,0.0,0.0,0.0
mvc-16739,13.0,0.0,0.0,0.0
mvc-16739,13.25,0.0,0.0,0.0
mvc-16739,13.5,0.0,0.0,0.0
mvc-16739,13.75,0.0,0.0,0.0
mvc-16739,14.0,0.0,0.0,0.0
mvc-16739,14.25,0.0,0.0,0.0
mvc-16739,14.5,0.0,0.0,0.0
mvc-16739,14.75,0.0,0.0,0.0
mvc-16739,15.0,0.0,0.0,0.0
