materialid,radius,elneg,vdw,polar
mvc-34,2.0,0.162645,0.21944,0.211094
mvc-34,2.25,0.480761,0.648611,0.623953
mvc-34,2.5,0.409256,0.549945,0.529887
mvc-34,2.75,0.146209,0.152824,0.162668
mvc-34,3.0,0.323273,0.193856,0.251434
mvc-34,3.25,0.667152,0.568493,0.553111
mvc-34,3.5,0.465792,0.552017,0.423324
mvc-34,3.75,0.144357,0.209743,0.153093
mvc-34,4.0,0.145197,0.197574,0.185655
mvc-34,4.25,0.171237,0.212583,0.212032
mvc-34,4.5,0.131155,0.090167,0.122617
mvc-34,4.75,0.109677,0.031553,0.078485
mvc-34,5.0,0.040705,0.009655,0.027985
mvc-34,5.25,0.018067,0.006394,0.012885
mvc-34,5.5,0.103907,0.049987,0.077173
mvc-34,5.75,0.227304,0.139733,0.175881
mvc-34,6.0,0.144024,0.117168,0.118096
mvc-34,6.25,0.026517,0.029248,0.023527
mvc-34,6.5,0.001427,0.002156,0.001401
mvc-34,6.75,2.3e-05,4.7e-05,2.5e-05
mvc-34,7.0,0.0,0.0,0.0
mvc-34,7.25,2.3e-05,5e-06,1.6e-05
mvc-34,7.5,0.00091,0.00021,0.000623
mvc-34,7.75,0.010133,0.002343,0.006937
mvc-34,8.0,0.032339,0.007478,0.022141
mvc-34,8.25,0.02957,0.006838,0.020245
mvc-34,8.5,0.007747,0.001791,0.005304
mvc-34,8.75,0.000581,0.000134,0.000398
mvc-34,9.0,1.3e-05,3e-06,9e-06
mvc-34,9.25,0.0,0.0,0.0
mvc-34,9.5,0.0,0.0,0.0
mvc-34,9.75,0.0,0.0,0.0
mvc-34,10.0,0.0,0.0,0.0
mvc-34,10.25,0.0,0.0,0.0
mvc-34,10.5,0.0,0.0,0.0
mvc-34,10.75,0.0,0.0,0.0
mvc-34,11.0,0.0,0.0,0.0
mvc-34,11.25,0.0,0.0,0.0
mvc-34,11.5,0.0,0.0,0.0
mvc-34,11.75,0.0,0.0,0.0
mvc-34,12.0,0.0,0.0,0.0
mvc-34,12.25,0.0,0.0,0.0
mvc-34,12.5,0.0,0.0,0.0
mvc-34,12.75,0.0,0.0,0.0
mvc-34,13.0,0.0,0.0,0.0
mvc-34,13.25,0.0,0.0,0.0
mvc-34,13.5,0.0,0.0,0.0
mvc-34,13.75,0.0,0.0,0.0
mvc-34,14.0,0.0,0.0,0.0
mvc-34,14.25,0.0,0.0,0.0
mvc-34,14.5,0.0,0.0,0.0
mvc-34,14.75,0.0,0.0,0.0
mvc-34,15.0,0.0,0.0,0.0
