materialid,radius,elneg,vdw,polar
mp-771239,2.0,0.038084,0.048662,0.045281
mp-771239,2.25,0.131233,0.045448,0.107733
mp-771239,2.5,0.230159,0.037771,0.172021
mp-771239,2.75,0.262827,0.07133,0.199881
mp-771239,3.0,0.257644,0.279129,0.232859
mp-771239,3.25,0.288088,0.566386,0.316503
mp-771239,3.5,0.30218,0.450949,0.331857
mp-771239,3.75,0.240633,0.234415,0.259863
mp-771239,4.0,0.240579,0.197078,0.249381
mp-771239,4.25,0.257147,0.269228,0.274369
mp-771239,4.5,0.235734,0.282076,0.249616
mp-771239,4.75,0.215117,0.160349,0.200344
mp-771239,5.0,0.177413,0.074596,0.156252
mp-771239,5.25,0.14514,0.060365,0.131097
mp-771239,5.5,0.121887,0.071679,0.118254
mp-771239,5.75,0.100593,0.11606,0.12319
mp-771239,6.0,0.101718,0.13012,0.128296
mp-771239,6.25,0.113905,0.082569,0.116819
mp-771239,6.5,0.088415,0.071565,0.083894
mp-771239,6.75,0.058443,0.109049,0.054466
mp-771239,7.0,0.052171,0.089869,0.049801
mp-771239,7.25,0.06517,0.073332,0.075509
mp-771239,7.5,0.071625,0.085814,0.092551
mp-771239,7.75,0.045672,0.061791,0.062408
mp-771239,8.0,0.026389,0.055942,0.042971
mp-771239,8.25,0.018861,0.034025,0.027006
mp-771239,8.5,0.025963,0.009585,0.021605
mp-771239,8.75,0.029032,0.004274,0.021552
mp-771239,9.0,0.029565,0.00401,0.021811
mp-771239,9.25,0.021102,0.002858,0.015566
mp-771239,9.5,0.005143,0.000697,0.003793
mp-771239,9.75,0.000368,5e-05,0.000271
mp-771239,10.0,8e-06,4e-06,6e-06
mp-771239,10.25,2e-06,0.000236,1.4e-05
mp-771239,10.5,5.6e-05,0.006129,0.000369
mp-771239,10.75,0.000415,0.045547,0.002741
mp-771239,11.0,0.000883,0.096983,0.005836
mp-771239,11.25,0.000539,0.059164,0.00356
mp-771239,11.5,9.4e-05,0.010341,0.000622
mp-771239,11.75,5e-06,0.000518,3.1e-05
mp-771239,12.0,0.0,7e-06,0.0
mp-771239,12.25,0.0,0.0,0.0
mp-771239,12.5,0.0,0.0,0.0
mp-771239,12.75,0.0,0.0,0.0
mp-771239,13.0,0.0,0.0,0.0
mp-771239,13.25,0.0,0.0,0.0
mp-771239,13.5,0.0,0.0,0.0
mp-771239,13.75,0.0,0.0,0.0
mp-771239,14.0,0.0,0.0,0.0
mp-771239,14.25,0.0,0.0,0.0
mp-771239,14.5,0.0,0.0,0.0
mp-771239,14.75,0.0,0.0,0.0
mp-771239,15.0,0.0,0.0,0.0
