materialid,radius,elneg,vdw,polar
mvc-16742,2.0,0.158433,0.12198,0.187894
mvc-16742,2.25,0.491272,0.374081,0.581283
mvc-16742,2.5,0.442056,0.329298,0.518583
mvc-16742,2.75,0.189334,0.090309,0.176841
mvc-16742,3.0,0.334832,0.04763,0.206815
mvc-16742,3.25,0.503098,0.121401,0.333629
mvc-16742,3.5,0.411196,0.198438,0.31737
mvc-16742,3.75,0.244169,0.405143,0.272798
mvc-16742,4.0,0.270853,0.945954,0.437902
mvc-16742,4.25,0.259175,0.857332,0.397626
mvc-16742,4.5,0.170893,0.283756,0.177411
mvc-16742,4.75,0.134892,0.043903,0.088023
mvc-16742,5.0,0.053134,0.005986,0.03138
mvc-16742,5.25,0.009773,0.001055,0.005798
mvc-16742,5.5,0.037496,0.007805,0.024228
mvc-16742,5.75,0.123107,0.042736,0.088518
mvc-16742,6.0,0.123133,0.075435,0.105682
mvc-16742,6.25,0.038936,0.040871,0.042343
mvc-16742,6.5,0.004072,0.006575,0.005635
mvc-16742,6.75,0.000143,0.000308,0.000238
mvc-16742,7.0,2e-06,4e-06,3e-06
mvc-16742,7.25,0.0,0.0,0.0
mvc-16742,7.5,0.0,0.0,0.0
mvc-16742,7.75,0.0,0.0,0.0
mvc-16742,8.0,0.0,0.0,0.0
mvc-16742,8.25,0.0,0.0,0.0
mvc-16742,8.5,0.0,0.0,0.0
mvc-16742,8.75,0.0,0.0,0.0
mvc-16742,9.0,0.0,0.0,0.0
mvc-16742,9.25,0.0,0.0,0.0
mvc-16742,9.5,0.0,0.0,0.0
mvc-16742,9.75,0.0,0.0,0.0
mvc-16742,10.0,0.0,0.0,0.0
mvc-16742,10.25,0.0,0.0,0.0
mvc-16742,10.5,0.0,0.0,0.0
mvc-16742,10.75,0.0,0.0,0.0
mvc-16742,11.0,0.0,0.0,0.0
mvc-16742,11.25,0.0,0.0,0.0
mvc-16742,11.5,0.0,0.0,0.0
mvc-16742,11.75,0.0,0.0,0.0
mvc-16742,12.0,0.0,0.0,0.0
mvc-16742,12.25,0.0,0.0,0.0
mvc-16742,12.5,0.0,0.0,0.0
mvc-16742,12.75,0.0,0.0,0.0
mvc-16742,13.0,0.0,0.0,0.0
mvc-16742,13.25,0.0,0.0,0.0
mvc-16742,13.5,0.0,0.0,0.0
mvc-16742,13.75,0.0,0.0,0.0
mvc-16742,14.0,0.0,0.0,0.0
mvc-16742,14.25,0.0,0.0,0.0
mvc-16742,14.5,0.0,0.0,0.0
mvc-16742,14.75,0.0,0.0,0.0
mvc-16742,15.0,0.0,0.0,0.0
