materialid,radius,elneg,vdw,polar
mvc-7256,2.0,0.001208,6.5e-05,0.000683
mvc-7256,2.25,0.017648,0.00097,0.009989
mvc-7256,2.5,0.078588,0.005278,0.044764
mvc-7256,2.75,0.116518,0.022086,0.070072
mvc-7256,3.0,0.089861,0.093126,0.071747
mvc-7256,3.25,0.091018,0.183563,0.096964
mvc-7256,3.5,0.113953,0.147113,0.122918
mvc-7256,3.75,0.136421,0.101778,0.150535
mvc-7256,4.0,0.14854,0.129625,0.174042
mvc-7256,4.25,0.155318,0.227314,0.201105
mvc-7256,4.5,0.151038,0.270928,0.193342
mvc-7256,4.75,0.144225,0.180787,0.145091
mvc-7256,5.0,0.160077,0.120197,0.128311
mvc-7256,5.25,0.173818,0.09867,0.128926
mvc-7256,5.5,0.16476,0.094122,0.12706
mvc-7256,5.75,0.148357,0.110504,0.142253
mvc-7256,6.0,0.130031,0.142033,0.158231
mvc-7256,6.25,0.123113,0.111998,0.146073
mvc-7256,6.5,0.109551,0.074556,0.119187
mvc-7256,6.75,0.092581,0.101804,0.105027
mvc-7256,7.0,0.11511,0.185627,0.1367
mvc-7256,7.25,0.172593,0.25686,0.185643
mvc-7256,7.5,0.15749,0.194084,0.149188
mvc-7256,7.75,0.128001,0.084561,0.098877
mvc-7256,8.0,0.133362,0.091132,0.107575
mvc-7256,8.25,0.118934,0.109196,0.114711
mvc-7256,8.5,0.103045,0.101454,0.112651
mvc-7256,8.75,0.09209,0.118036,0.11238
mvc-7256,9.0,0.075395,0.109351,0.097938
mvc-7256,9.25,0.085868,0.078664,0.096158
mvc-7256,9.5,0.121424,0.085678,0.11939
mvc-7256,9.75,0.118999,0.113934,0.116667
mvc-7256,10.0,0.088028,0.103784,0.090192
mvc-7256,10.25,0.068494,0.071867,0.0665
mvc-7256,10.5,0.044855,0.051486,0.038319
mvc-7256,10.75,0.021995,0.023607,0.015984
mvc-7256,11.0,0.006736,0.003939,0.004246
mvc-7256,11.25,0.000915,0.000219,0.000536
mvc-7256,11.5,4.4e-05,5e-06,2.5e-05
mvc-7256,11.75,1e-06,0.0,0.0
mvc-7256,12.0,0.0,0.0,0.0
mvc-7256,12.25,0.0,0.0,0.0
mvc-7256,12.5,0.0,0.0,0.0
mvc-7256,12.75,0.0,0.0,0.0
mvc-7256,13.0,0.0,0.0,0.0
mvc-7256,13.25,0.0,0.0,0.0
mvc-7256,13.5,0.0,0.0,0.0
mvc-7256,13.75,0.0,0.0,0.0
mvc-7256,14.0,0.0,0.0,0.0
mvc-7256,14.25,0.0,0.0,0.0
mvc-7256,14.5,0.0,0.0,0.0
mvc-7256,14.75,0.0,0.0,0.0
mvc-7256,15.0,0.0,0.0,0.0
