materialid,radius,elneg,vdw,polar
mvc-16730,2.0,0.123106,0.095409,0.145553
mvc-16730,2.25,0.458113,0.333693,0.53222
mvc-16730,2.5,0.494433,0.339358,0.564773
mvc-16730,2.75,0.18912,0.103359,0.194572
mvc-16730,3.0,0.241025,0.036652,0.155648
mvc-16730,3.25,0.491042,0.115782,0.324772
mvc-16730,3.5,0.469885,0.217995,0.350779
mvc-16730,3.75,0.263453,0.340574,0.261751
mvc-16730,4.0,0.251686,0.836058,0.395395
mvc-16730,4.25,0.281634,0.931138,0.440055
mvc-16730,4.5,0.173207,0.367104,0.208508
mvc-16730,4.75,0.138833,0.061617,0.098201
mvc-16730,5.0,0.081288,0.008896,0.049498
mvc-16730,5.25,0.016405,0.001371,0.009869
mvc-16730,5.5,0.016533,0.003665,0.010841
mvc-16730,5.75,0.086231,0.031782,0.061494
mvc-16730,6.0,0.141357,0.086587,0.114279
mvc-16730,6.25,0.070874,0.070754,0.067978
mvc-16730,6.5,0.011197,0.016997,0.013013
mvc-16730,6.75,0.000569,0.001186,0.000787
mvc-16730,7.0,9e-06,2.4e-05,1.5e-05
mvc-16730,7.25,0.0,0.0,0.0
mvc-16730,7.5,0.0,0.0,0.0
mvc-16730,7.75,0.0,0.0,0.0
mvc-16730,8.0,0.0,0.0,0.0
mvc-16730,8.25,0.0,0.0,0.0
mvc-16730,8.5,0.0,0.0,0.0
mvc-16730,8.75,0.0,0.0,0.0
mvc-16730,9.0,0.0,0.0,0.0
mvc-16730,9.25,0.0,0.0,0.0
mvc-16730,9.5,0.0,0.0,0.0
mvc-16730,9.75,0.0,0.0,0.0
mvc-16730,10.0,0.0,0.0,0.0
mvc-16730,10.25,0.0,0.0,0.0
mvc-16730,10.5,0.0,0.0,0.0
mvc-16730,10.75,0.0,0.0,0.0
mvc-16730,11.0,0.0,0.0,0.0
mvc-16730,11.25,0.0,0.0,0.0
mvc-16730,11.5,0.0,0.0,0.0
mvc-16730,11.75,0.0,0.0,0.0
mvc-16730,12.0,0.0,0.0,0.0
mvc-16730,12.25,0.0,0.0,0.0
mvc-16730,12.5,0.0,0.0,0.0
mvc-16730,12.75,0.0,0.0,0.0
mvc-16730,13.0,0.0,0.0,0.0
mvc-16730,13.25,0.0,0.0,0.0
mvc-16730,13.5,0.0,0.0,0.0
mvc-16730,13.75,0.0,0.0,0.0
mvc-16730,14.0,0.0,0.0,0.0
mvc-16730,14.25,0.0,0.0,0.0
mvc-16730,14.5,0.0,0.0,0.0
mvc-16730,14.75,0.0,0.0,0.0
mvc-16730,15.0,0.0,0.0,0.0
