materialid,radius,elneg,vdw,polar
mvc-560,2.0,0.037365,0.046006,0.052382
mvc-560,2.25,0.092259,0.055892,0.090453
mvc-560,2.5,0.165535,0.038156,0.118979
mvc-560,2.75,0.171977,0.051092,0.12465
mvc-560,3.0,0.153241,0.123314,0.140194
mvc-560,3.25,0.15959,0.274079,0.186119
mvc-560,3.5,0.178457,0.357809,0.219668
mvc-560,3.75,0.250956,0.336638,0.278704
mvc-560,4.0,0.331211,0.365938,0.356561
mvc-560,4.25,0.345506,0.362745,0.371492
mvc-560,4.5,0.344739,0.341764,0.36023
mvc-560,4.75,0.334733,0.283843,0.318261
mvc-560,5.0,0.31047,0.251415,0.272308
mvc-560,5.25,0.263355,0.217638,0.230842
mvc-560,5.5,0.206072,0.143254,0.191826
mvc-560,5.75,0.172187,0.103747,0.164429
mvc-560,6.0,0.145274,0.110411,0.142949
mvc-560,6.25,0.103534,0.125881,0.109677
mvc-560,6.5,0.078715,0.129848,0.091148
mvc-560,6.75,0.073503,0.10592,0.083734
mvc-560,7.0,0.046757,0.039844,0.044176
mvc-560,7.25,0.014746,0.021081,0.013207
mvc-560,7.5,0.003937,0.046384,0.008735
mvc-560,7.75,0.004643,0.041719,0.010628
mvc-560,8.0,0.006782,0.018324,0.011532
mvc-560,8.25,0.003793,0.006251,0.006067
mvc-560,8.5,0.000632,0.000961,0.001003
mvc-560,8.75,3e-05,4.6e-05,4.8e-05
mvc-560,9.0,0.0,1e-06,1e-06
mvc-560,9.25,0.0,0.0,0.0
mvc-560,9.5,0.0,0.0,0.0
mvc-560,9.75,0.0,0.0,0.0
mvc-560,10.0,0.0,0.0,0.0
mvc-560,10.25,0.0,0.0,0.0
mvc-560,10.5,0.0,0.0,0.0
mvc-560,10.75,0.0,0.0,0.0
mvc-560,11.0,0.0,0.0,0.0
mvc-560,11.25,0.0,0.0,0.0
mvc-560,11.5,0.0,0.0,0.0
mvc-560,11.75,0.0,0.0,0.0
mvc-560,12.0,0.0,0.0,0.0
mvc-560,12.25,0.0,0.0,0.0
mvc-560,12.5,0.0,0.0,0.0
mvc-560,12.75,0.0,0.0,0.0
mvc-560,13.0,0.0,0.0,0.0
mvc-560,13.25,0.0,0.0,0.0
mvc-560,13.5,0.0,0.0,0.0
mvc-560,13.75,0.0,0.0,0.0
mvc-560,14.0,0.0,0.0,0.0
mvc-560,14.25,0.0,0.0,0.0
mvc-560,14.5,0.0,0.0,0.0
mvc-560,14.75,0.0,0.0,0.0
mvc-560,15.0,0.0,0.0,0.0
