materialid,radius,elneg,vdw,polar
mp-768595,2.0,0.038115,0.020627,0.047604
mp-768595,2.25,0.123917,0.023101,0.092503
mp-768595,2.5,0.381118,0.104522,0.249521
mp-768595,2.75,0.600889,0.432949,0.442267
mp-768595,3.0,0.471881,0.608766,0.414117
mp-768595,3.25,0.251207,0.420888,0.309149
mp-768595,3.5,0.254817,0.408856,0.399432
mp-768595,3.75,0.282078,0.279251,0.381038
mp-768595,4.0,0.240872,0.105886,0.242442
mp-768595,4.25,0.280368,0.168094,0.289656
mp-768595,4.5,0.336904,0.39324,0.397262
mp-768595,4.75,0.252365,0.346754,0.278291
mp-768595,5.0,0.141935,0.126396,0.122083
mp-768595,5.25,0.109529,0.158342,0.097577
mp-768595,5.5,0.081237,0.245758,0.09713
mp-768595,5.75,0.035235,0.122525,0.048698
mp-768595,6.0,0.025254,0.024665,0.02801
mp-768595,6.25,0.039442,0.006631,0.030173
mp-768595,6.5,0.036636,0.002148,0.023245
mp-768595,6.75,0.014183,0.000532,0.008589
mp-768595,7.0,0.001934,6.6e-05,0.001163
mp-768595,7.25,8.4e-05,3e-06,5e-05
mp-768595,7.5,1e-06,0.0,1e-06
mp-768595,7.75,0.0,0.0,0.0
mp-768595,8.0,0.0,0.0,0.0
mp-768595,8.25,0.0,0.0,0.0
mp-768595,8.5,0.0,0.0,0.0
mp-768595,8.75,0.0,0.0,0.0
mp-768595,9.0,0.0,0.0,0.0
mp-768595,9.25,0.0,0.0,0.0
mp-768595,9.5,0.0,0.0,0.0
mp-768595,9.75,0.0,0.0,0.0
mp-768595,10.0,0.0,0.0,0.0
mp-768595,10.25,0.0,0.0,0.0
mp-768595,10.5,0.0,0.0,0.0
mp-768595,10.75,0.0,0.0,0.0
mp-768595,11.0,0.0,0.0,0.0
mp-768595,11.25,0.0,0.0,0.0
mp-768595,11.5,0.0,0.0,0.0
mp-768595,11.75,0.0,0.0,0.0
mp-768595,12.0,0.0,0.0,0.0
mp-768595,12.25,0.0,0.0,0.0
mp-768595,12.5,0.0,0.0,0.0
mp-768595,12.75,0.0,0.0,0.0
mp-768595,13.0,0.0,0.0,0.0
mp-768595,13.25,0.0,0.0,0.0
mp-768595,13.5,0.0,0.0,0.0
mp-768595,13.75,0.0,0.0,0.0
mp-768595,14.0,0.0,0.0,0.0
mp-768595,14.25,0.0,0.0,0.0
mp-768595,14.5,0.0,0.0,0.0
mp-768595,14.75,0.0,0.0,0.0
mp-768595,15.0,0.0,0.0,0.0
