materialid,radius,elneg,vdw,polar
mvc-12125,2.0,0.151894,0.115514,0.235778
mvc-12125,2.25,0.245593,0.104396,0.263751
mvc-12125,2.5,0.641622,0.207461,0.466349
mvc-12125,2.75,0.936248,0.643952,0.719481
mvc-12125,3.0,0.583917,0.765281,0.529992
mvc-12125,3.25,0.25959,0.657192,0.359467
mvc-12125,3.5,0.26144,0.588206,0.436149
mvc-12125,3.75,0.280371,0.263955,0.366251
mvc-12125,4.0,0.196365,0.056121,0.176036
mvc-12125,4.25,0.109093,0.00784,0.074383
mvc-12125,4.5,0.036754,0.001482,0.023657
mvc-12125,4.75,0.036219,0.003076,0.023521
mvc-12125,5.0,0.075075,0.033917,0.054162
mvc-12125,5.25,0.080496,0.16347,0.08436
mvc-12125,5.5,0.054536,0.245208,0.093319
mvc-12125,5.75,0.034555,0.118327,0.065609
mvc-12125,6.0,0.014113,0.022503,0.024259
mvc-12125,6.25,0.00203,0.002026,0.003332
mvc-12125,6.5,8.7e-05,7.4e-05,0.000141
mvc-12125,6.75,1e-06,1e-06,2e-06
mvc-12125,7.0,0.0,0.0,0.0
mvc-12125,7.25,0.0,0.0,0.0
mvc-12125,7.5,0.0,0.0,0.0
mvc-12125,7.75,0.0,0.0,0.0
mvc-12125,8.0,0.0,0.0,0.0
mvc-12125,8.25,0.0,0.0,0.0
mvc-12125,8.5,0.0,0.0,0.0
mvc-12125,8.75,0.0,0.0,0.0
mvc-12125,9.0,0.0,0.0,0.0
mvc-12125,9.25,0.0,0.0,0.0
mvc-12125,9.5,0.0,0.0,0.0
mvc-12125,9.75,0.0,0.0,0.0
mvc-12125,10.0,0.0,0.0,0.0
mvc-12125,10.25,0.0,0.0,0.0
mvc-12125,10.5,0.0,0.0,0.0
mvc-12125,10.75,0.0,0.0,0.0
mvc-12125,11.0,0.0,0.0,0.0
mvc-12125,11.25,0.0,0.0,0.0
mvc-12125,11.5,0.0,0.0,0.0
mvc-12125,11.75,0.0,0.0,0.0
mvc-12125,12.0,0.0,0.0,0.0
mvc-12125,12.25,0.0,0.0,0.0
mvc-12125,12.5,0.0,0.0,0.0
mvc-12125,12.75,0.0,0.0,0.0
mvc-12125,13.0,0.0,0.0,0.0
mvc-12125,13.25,0.0,0.0,0.0
mvc-12125,13.5,0.0,0.0,0.0
mvc-12125,13.75,0.0,0.0,0.0
mvc-12125,14.0,0.0,0.0,0.0
mvc-12125,14.25,0.0,0.0,0.0
mvc-12125,14.5,0.0,0.0,0.0
mvc-12125,14.75,0.0,0.0,0.0
mvc-12125,15.0,0.0,0.0,0.0
