materialid,radius,elneg,vdw,polar
mp-849418,2.0,0.22514,0.062763,0.311204
mp-849418,2.25,0.271661,0.094007,0.359059
mp-849418,2.5,0.331953,0.244965,0.307804
mp-849418,2.75,0.587898,0.79718,0.485409
mp-849418,3.0,0.72701,1.214814,0.663527
mp-849418,3.25,0.544396,0.770767,0.494219
mp-849418,3.5,0.367871,0.217797,0.325095
mp-849418,3.75,0.262953,0.070311,0.25437
mp-849418,4.0,0.186524,0.108362,0.161304
mp-849418,4.25,0.126546,0.177547,0.123085
mp-849418,4.5,0.112398,0.139702,0.157798
mp-849418,4.75,0.142297,0.06912,0.201905
mp-849418,5.0,0.089443,0.026585,0.123039
mp-849418,5.25,0.021915,0.005608,0.029545
mp-849418,5.5,0.001937,0.00046,0.002563
mp-849418,5.75,5.7e-05,1.3e-05,7.4e-05
mp-849418,6.0,1e-06,0.0,1e-06
mp-849418,6.25,0.0,0.0,0.0
mp-849418,6.5,0.0,0.0,0.0
mp-849418,6.75,0.0,0.0,0.0
mp-849418,7.0,0.0,0.0,0.0
mp-849418,7.25,0.0,0.0,0.0
mp-849418,7.5,0.0,0.0,0.0
mp-849418,7.75,0.0,0.0,0.0
mp-849418,8.0,0.0,0.0,0.0
mp-849418,8.25,0.0,0.0,0.0
mp-849418,8.5,0.0,0.0,0.0
mp-849418,8.75,0.0,0.0,0.0
mp-849418,9.0,0.0,0.0,0.0
mp-849418,9.25,0.0,0.0,0.0
mp-849418,9.5,0.0,0.0,0.0
mp-849418,9.75,0.0,0.0,0.0
mp-849418,10.0,0.0,0.0,0.0
mp-849418,10.25,0.0,0.0,0.0
mp-849418,10.5,0.0,0.0,0.0
mp-849418,10.75,0.0,0.0,0.0
mp-849418,11.0,0.0,0.0,0.0
mp-849418,11.25,0.0,0.0,0.0
mp-849418,11.5,0.0,0.0,0.0
mp-849418,11.75,0.0,0.0,0.0
mp-849418,12.0,0.0,0.0,0.0
mp-849418,12.25,0.0,0.0,0.0
mp-849418,12.5,0.0,0.0,0.0
mp-849418,12.75,0.0,0.0,0.0
mp-849418,13.0,0.0,0.0,0.0
mp-849418,13.25,0.0,0.0,0.0
mp-849418,13.5,0.0,0.0,0.0
mp-849418,13.75,0.0,0.0,0.0
mp-849418,14.0,0.0,0.0,0.0
mp-849418,14.25,0.0,0.0,0.0
mp-849418,14.5,0.0,0.0,0.0
mp-849418,14.75,0.0,0.0,0.0
mp-849418,15.0,0.0,0.0,0.0
