materialid,radius,elneg,vdw,polar
mvc-16738,2.0,0.081993,0.068002,0.102674
mvc-16738,2.25,0.375046,0.277463,0.454089
mvc-16738,2.5,0.51586,0.346572,0.608244
mvc-16738,2.75,0.221156,0.132362,0.249688
mvc-16738,3.0,0.146568,0.031786,0.101244
mvc-16738,3.25,0.437249,0.122755,0.283203
mvc-16738,3.5,0.586872,0.325688,0.435788
mvc-16738,3.75,0.350215,0.383596,0.320419
mvc-16738,4.0,0.223909,0.684917,0.336158
mvc-16738,4.25,0.288432,0.981523,0.470489
mvc-16738,4.5,0.195299,0.509222,0.274831
mvc-16738,4.75,0.132682,0.101471,0.107194
mvc-16738,5.0,0.11944,0.013976,0.07036
mvc-16738,5.25,0.041346,0.00276,0.023641
mvc-16738,5.5,0.007913,0.0005,0.004514
mvc-16738,5.75,0.038817,0.002448,0.022145
mvc-16738,6.0,0.114615,0.007228,0.065386
mvc-16738,6.25,0.097261,0.006134,0.055486
mvc-16738,6.5,0.023647,0.001491,0.01349
mvc-16738,6.75,0.001647,0.000104,0.00094
mvc-16738,7.0,3.3e-05,2e-06,1.9e-05
mvc-16738,7.25,0.0,0.0,0.0
mvc-16738,7.5,0.0,0.0,0.0
mvc-16738,7.75,0.0,0.0,0.0
mvc-16738,8.0,0.0,0.0,0.0
mvc-16738,8.25,0.0,0.0,0.0
mvc-16738,8.5,0.0,0.0,0.0
mvc-16738,8.75,0.0,0.0,0.0
mvc-16738,9.0,0.0,0.0,0.0
mvc-16738,9.25,0.0,0.0,0.0
mvc-16738,9.5,0.0,0.0,0.0
mvc-16738,9.75,0.0,0.0,0.0
mvc-16738,10.0,0.0,0.0,0.0
mvc-16738,10.25,0.0,0.0,0.0
mvc-16738,10.5,0.0,0.0,0.0
mvc-16738,10.75,0.0,0.0,0.0
mvc-16738,11.0,0.0,0.0,0.0
mvc-16738,11.25,0.0,0.0,0.0
mvc-16738,11.5,0.0,0.0,0.0
mvc-16738,11.75,0.0,0.0,0.0
mvc-16738,12.0,0.0,0.0,0.0
mvc-16738,12.25,0.0,0.0,0.0
mvc-16738,12.5,0.0,0.0,0.0
mvc-16738,12.75,0.0,0.0,0.0
mvc-16738,13.0,0.0,0.0,0.0
mvc-16738,13.25,0.0,0.0,0.0
mvc-16738,13.5,0.0,0.0,0.0
mvc-16738,13.75,0.0,0.0,0.0
mvc-16738,14.0,0.0,0.0,0.0
mvc-16738,14.25,0.0,0.0,0.0
mvc-16738,14.5,0.0,0.0,0.0
mvc-16738,14.75,0.0,0.0,0.0
mvc-16738,15.0,0.0,0.0,0.0
