materialid,radius,elneg,vdw,polar
mp-766514,2.0,0.056932,0.022594,0.067118
mp-766514,2.25,0.104369,0.036153,0.089735
mp-766514,2.5,0.138816,0.125856,0.114725
mp-766514,2.75,0.197149,0.371197,0.207533
mp-766514,3.0,0.291946,0.488117,0.312011
mp-766514,3.25,0.343607,0.310817,0.323302
mp-766514,3.5,0.336747,0.200482,0.314687
mp-766514,3.75,0.287755,0.202527,0.299672
mp-766514,4.0,0.242279,0.193713,0.269063
mp-766514,4.25,0.221651,0.184362,0.248826
mp-766514,4.5,0.220419,0.208114,0.225852
mp-766514,4.75,0.258274,0.208699,0.235999
mp-766514,5.0,0.276994,0.238754,0.265581
mp-766514,5.25,0.248465,0.338447,0.261972
mp-766514,5.5,0.238164,0.35159,0.244775
mp-766514,5.75,0.21423,0.200652,0.201634
mp-766514,6.0,0.134843,0.071462,0.124053
mp-766514,6.25,0.079835,0.022473,0.073048
mp-766514,6.5,0.053256,0.017164,0.047305
mp-766514,6.75,0.028809,0.041136,0.030282
mp-766514,7.0,0.016215,0.084003,0.024943
mp-766514,7.25,0.007676,0.064441,0.014362
mp-766514,7.5,0.001473,0.015997,0.003266
mp-766514,7.75,9.4e-05,0.001221,0.000251
mp-766514,8.0,2e-06,2.8e-05,6e-06
mp-766514,8.25,0.0,0.0,0.0
mp-766514,8.5,0.0,0.0,0.0
mp-766514,8.75,0.0,0.0,0.0
mp-766514,9.0,0.0,0.0,0.0
mp-766514,9.25,0.0,0.0,0.0
mp-766514,9.5,0.0,0.0,0.0
mp-766514,9.75,0.0,0.0,0.0
mp-766514,10.0,0.0,0.0,0.0
mp-766514,10.25,0.0,0.0,0.0
mp-766514,10.5,0.0,0.0,0.0
mp-766514,10.75,0.0,0.0,0.0
mp-766514,11.0,0.0,0.0,0.0
mp-766514,11.25,0.0,0.0,0.0
mp-766514,11.5,0.0,0.0,0.0
mp-766514,11.75,0.0,0.0,0.0
mp-766514,12.0,0.0,0.0,0.0
mp-766514,12.25,0.0,0.0,0.0
mp-766514,12.5,0.0,0.0,0.0
mp-766514,12.75,0.0,0.0,0.0
mp-766514,13.0,0.0,0.0,0.0
mp-766514,13.25,0.0,0.0,0.0
mp-766514,13.5,0.0,0.0,0.0
mp-766514,13.75,0.0,0.0,0.0
mp-766514,14.0,0.0,0.0,0.0
mp-766514,14.25,0.0,0.0,0.0
mp-766514,14.5,0.0,0.0,0.0
mp-766514,14.75,0.0,0.0,0.0
mp-766514,15.0,0.0,0.0,0.0
