materialid,radius,elneg,vdw,polar
mvc-9284,2.0,0.032509,0.027691,0.041775
mvc-9284,2.25,0.060972,0.023441,0.053612
mvc-9284,2.5,0.136211,0.017362,0.086025
mvc-9284,2.75,0.277589,0.08014,0.180478
mvc-9284,3.0,0.318588,0.291998,0.258654
mvc-9284,3.25,0.235624,0.501075,0.271705
mvc-9284,3.5,0.211384,0.487855,0.276311
mvc-9284,3.75,0.260469,0.346656,0.303663
mvc-9284,4.0,0.283347,0.226378,0.314571
mvc-9284,4.25,0.281688,0.222143,0.320248
mvc-9284,4.5,0.292251,0.218791,0.305276
mvc-9284,4.75,0.302476,0.167305,0.276024
mvc-9284,5.0,0.307633,0.1842,0.278899
mvc-9284,5.25,0.286592,0.285348,0.289729
mvc-9284,5.5,0.239709,0.317564,0.254946
mvc-9284,5.75,0.181839,0.205432,0.181622
mvc-9284,6.0,0.100981,0.078124,0.096675
mvc-9284,6.25,0.058122,0.062273,0.057441
mvc-9284,6.5,0.048025,0.080229,0.047949
mvc-9284,6.75,0.028144,0.046537,0.030859
mvc-9284,7.0,0.020793,0.030345,0.023554
mvc-9284,7.25,0.022574,0.053066,0.029197
mvc-9284,7.5,0.010763,0.037737,0.017349
mvc-9284,7.75,0.001638,0.007834,0.003252
mvc-9284,8.0,7.7e-05,0.000467,0.000182
mvc-9284,8.25,1e-06,8e-06,3e-06
mvc-9284,8.5,0.0,0.0,0.0
mvc-9284,8.75,0.0,0.0,0.0
mvc-9284,9.0,0.0,0.0,0.0
mvc-9284,9.25,0.0,0.0,0.0
mvc-9284,9.5,0.0,0.0,0.0
mvc-9284,9.75,0.0,0.0,0.0
mvc-9284,10.0,0.0,0.0,0.0
mvc-9284,10.25,0.0,0.0,0.0
mvc-9284,10.5,0.0,0.0,0.0
mvc-9284,10.75,0.0,0.0,0.0
mvc-9284,11.0,0.0,0.0,0.0
mvc-9284,11.25,0.0,0.0,0.0
mvc-9284,11.5,0.0,0.0,0.0
mvc-9284,11.75,0.0,0.0,0.0
mvc-9284,12.0,0.0,0.0,0.0
mvc-9284,12.25,0.0,0.0,0.0
mvc-9284,12.5,0.0,0.0,0.0
mvc-9284,12.75,0.0,0.0,0.0
mvc-9284,13.0,0.0,0.0,0.0
mvc-9284,13.25,0.0,0.0,0.0
mvc-9284,13.5,0.0,0.0,0.0
mvc-9284,13.75,0.0,0.0,0.0
mvc-9284,14.0,0.0,0.0,0.0
mvc-9284,14.25,0.0,0.0,0.0
mvc-9284,14.5,0.0,0.0,0.0
mvc-9284,14.75,0.0,0.0,0.0
mvc-9284,15.0,0.0,0.0,0.0
