materialid,radius,elneg,vdw,polar
mp-772738,2.0,0.020991,0.012685,0.031074
mp-772738,2.25,0.051324,0.019037,0.050185
mp-772738,2.5,0.103403,0.044217,0.070453
mp-772738,2.75,0.133987,0.13548,0.098707
mp-772738,3.0,0.14185,0.241922,0.142113
mp-772738,3.25,0.149609,0.253021,0.175581
mp-772738,3.5,0.150133,0.185529,0.176775
mp-772738,3.75,0.159982,0.171265,0.181678
mp-772738,4.0,0.212466,0.203387,0.228464
mp-772738,4.25,0.270375,0.191094,0.283371
mp-772738,4.5,0.303048,0.178926,0.294886
mp-772738,4.75,0.319046,0.196638,0.282379
mp-772738,5.0,0.317213,0.260238,0.27722
mp-772738,5.25,0.300281,0.334229,0.285794
mp-772738,5.5,0.24954,0.373748,0.273874
mp-772738,5.75,0.202761,0.338723,0.245811
mp-772738,6.0,0.213118,0.246227,0.235369
mp-772738,6.25,0.21452,0.185724,0.214633
mp-772738,6.5,0.160225,0.138068,0.153638
mp-772738,6.75,0.116162,0.074183,0.104267
mp-772738,7.0,0.091065,0.057264,0.083057
mp-772738,7.25,0.055481,0.041302,0.056
mp-772738,7.5,0.021495,0.0127,0.022821
mp-772738,7.75,0.007758,0.003992,0.006349
mp-772738,8.0,0.011663,0.017536,0.007693
mp-772738,8.25,0.012974,0.035792,0.009618
mp-772738,8.5,0.00731,0.026394,0.00574
mp-772738,8.75,0.001984,0.01432,0.001944
mp-772738,9.0,0.000224,0.005565,0.000453
mp-772738,9.25,1.1e-05,0.000763,5.1e-05
mp-772738,9.5,0.0,3.1e-05,2e-06
mp-772738,9.75,0.0,0.0,0.0
mp-772738,10.0,0.0,0.0,0.0
mp-772738,10.25,0.0,0.0,0.0
mp-772738,10.5,0.0,0.0,0.0
mp-772738,10.75,0.0,0.0,0.0
mp-772738,11.0,0.0,0.0,0.0
mp-772738,11.25,0.0,0.0,0.0
mp-772738,11.5,0.0,0.0,0.0
mp-772738,11.75,0.0,0.0,0.0
mp-772738,12.0,0.0,0.0,0.0
mp-772738,12.25,0.0,0.0,0.0
mp-772738,12.5,0.0,0.0,0.0
mp-772738,12.75,0.0,0.0,0.0
mp-772738,13.0,0.0,0.0,0.0
mp-772738,13.25,0.0,0.0,0.0
mp-772738,13.5,0.0,0.0,0.0
mp-772738,13.75,0.0,0.0,0.0
mp-772738,14.0,0.0,0.0,0.0
mp-772738,14.25,0.0,0.0,0.0
mp-772738,14.5,0.0,0.0,0.0
mp-772738,14.75,0.0,0.0,0.0
mp-772738,15.0,0.0,0.0,0.0
