materialid,radius,elneg,vdw,polar
mvc-1016,2.0,0.037166,0.056761,0.05335
mvc-1016,2.25,0.087225,0.042693,0.076749
mvc-1016,2.5,0.172686,0.027147,0.120863
mvc-1016,2.75,0.183027,0.045676,0.130247
mvc-1016,3.0,0.177998,0.175895,0.156661
mvc-1016,3.25,0.223877,0.389302,0.238477
mvc-1016,3.5,0.283065,0.391933,0.303481
mvc-1016,3.75,0.336748,0.30758,0.358392
mvc-1016,4.0,0.335945,0.296836,0.367401
mvc-1016,4.25,0.296965,0.32509,0.346236
mvc-1016,4.5,0.295943,0.347016,0.336944
mvc-1016,4.75,0.30588,0.331454,0.311483
mvc-1016,5.0,0.314696,0.303486,0.294597
mvc-1016,5.25,0.313771,0.255258,0.275514
mvc-1016,5.5,0.209944,0.21219,0.186601
mvc-1016,5.75,0.128057,0.176166,0.126412
mvc-1016,6.0,0.118675,0.128068,0.124117
mvc-1016,6.25,0.096028,0.091461,0.10106
mvc-1016,6.5,0.045137,0.051838,0.049308
mvc-1016,6.75,0.020498,0.029255,0.024712
mvc-1016,7.0,0.012725,0.012644,0.013772
mvc-1016,7.25,0.003599,0.002126,0.003339
mvc-1016,7.5,0.000337,0.00012,0.000276
mvc-1016,7.75,1e-05,2e-06,7e-06
mvc-1016,8.0,0.0,0.0,0.0
mvc-1016,8.25,0.0,0.0,0.0
mvc-1016,8.5,0.0,0.0,0.0
mvc-1016,8.75,0.0,0.0,0.0
mvc-1016,9.0,0.0,0.0,0.0
mvc-1016,9.25,0.0,0.0,0.0
mvc-1016,9.5,0.0,0.0,0.0
mvc-1016,9.75,0.0,0.0,0.0
mvc-1016,10.0,0.0,0.0,0.0
mvc-1016,10.25,0.0,0.0,0.0
mvc-1016,10.5,0.0,0.0,0.0
mvc-1016,10.75,0.0,0.0,0.0
mvc-1016,11.0,0.0,0.0,0.0
mvc-1016,11.25,0.0,0.0,0.0
mvc-1016,11.5,0.0,0.0,0.0
mvc-1016,11.75,0.0,0.0,0.0
mvc-1016,12.0,0.0,0.0,0.0
mvc-1016,12.25,0.0,0.0,0.0
mvc-1016,12.5,0.0,0.0,0.0
mvc-1016,12.75,0.0,0.0,0.0
mvc-1016,13.0,0.0,0.0,0.0
mvc-1016,13.25,0.0,0.0,0.0
mvc-1016,13.5,0.0,0.0,0.0
mvc-1016,13.75,0.0,0.0,0.0
mvc-1016,14.0,0.0,0.0,0.0
mvc-1016,14.25,0.0,0.0,0.0
mvc-1016,14.5,0.0,0.0,0.0
mvc-1016,14.75,0.0,0.0,0.0
mvc-1016,15.0,0.0,0.0,0.0
