materialid,radius,elneg,vdw,polar
mp-25240,2.0,0.080048,0.099835,0.115658
mp-25240,2.25,0.144175,0.078164,0.135906
mp-25240,2.5,0.423943,0.046204,0.266954
mp-25240,2.75,0.639269,0.104598,0.404512
mp-25240,3.0,0.45302,0.295939,0.353537
mp-25240,3.25,0.294534,0.460499,0.320299
mp-25240,3.5,0.253092,0.399174,0.318309
mp-25240,3.75,0.299894,0.334466,0.37434
mp-25240,4.0,0.333907,0.273421,0.391456
mp-25240,4.25,0.235869,0.205278,0.284821
mp-25240,4.5,0.158716,0.172421,0.189513
mp-25240,4.75,0.141883,0.07933,0.123109
mp-25240,5.0,0.103895,0.025029,0.075553
mp-25240,5.25,0.074932,0.063492,0.083052
mp-25240,5.5,0.102315,0.219125,0.146524
mp-25240,5.75,0.102034,0.391643,0.167822
mp-25240,6.0,0.048862,0.335414,0.104349
mp-25240,6.25,0.019741,0.241508,0.058668
mp-25240,6.5,0.023185,0.139418,0.039779
mp-25240,6.75,0.037284,0.031393,0.027831
mp-25240,7.0,0.024384,0.003308,0.014987
mp-25240,7.25,0.004749,0.000323,0.002859
mp-25240,7.5,0.000266,1.6e-05,0.00016
mp-25240,7.75,4e-06,0.0,3e-06
mp-25240,8.0,0.0,0.0,0.0
mp-25240,8.25,0.0,0.0,0.0
mp-25240,8.5,0.0,0.0,0.0
mp-25240,8.75,0.0,0.0,0.0
mp-25240,9.0,0.0,0.0,0.0
mp-25240,9.25,0.0,0.0,0.0
mp-25240,9.5,0.0,0.0,0.0
mp-25240,9.75,0.0,0.0,0.0
mp-25240,10.0,0.0,0.0,0.0
mp-25240,10.25,0.0,0.0,0.0
mp-25240,10.5,0.0,0.0,0.0
mp-25240,10.75,0.0,0.0,0.0
mp-25240,11.0,0.0,0.0,0.0
mp-25240,11.25,0.0,0.0,0.0
mp-25240,11.5,0.0,0.0,0.0
mp-25240,11.75,0.0,0.0,0.0
mp-25240,12.0,0.0,0.0,0.0
mp-25240,12.25,0.0,0.0,0.0
mp-25240,12.5,0.0,0.0,0.0
mp-25240,12.75,0.0,0.0,0.0
mp-25240,13.0,0.0,0.0,0.0
mp-25240,13.25,0.0,0.0,0.0
mp-25240,13.5,0.0,0.0,0.0
mp-25240,13.75,0.0,0.0,0.0
mp-25240,14.0,0.0,0.0,0.0
mp-25240,14.25,0.0,0.0,0.0
mp-25240,14.5,0.0,0.0,0.0
mp-25240,14.75,0.0,0.0,0.0
mp-25240,15.0,0.0,0.0,0.0
