materialid,radius,elneg,vdw,polar
mvc-9788,2.0,0.051301,0.027172,0.073245
mvc-9788,2.25,0.118867,0.023715,0.094395
mvc-9788,2.5,0.293027,0.113366,0.194669
mvc-9788,2.75,0.381956,0.467731,0.310536
mvc-9788,3.0,0.317574,0.601781,0.304666
mvc-9788,3.25,0.1969,0.255129,0.204007
mvc-9788,3.5,0.204302,0.08062,0.21024
mvc-9788,3.75,0.174837,0.031905,0.14811
mvc-9788,4.0,0.092612,0.006486,0.061727
mvc-9788,4.25,0.109681,0.011129,0.07885
mvc-9788,4.5,0.329853,0.069854,0.29721
mvc-9788,4.75,0.42855,0.161718,0.492172
mvc-9788,5.0,0.226817,0.179267,0.32445
mvc-9788,5.25,0.108509,0.214909,0.161467
mvc-9788,5.5,0.255032,0.225579,0.259916
mvc-9788,5.75,0.326214,0.25068,0.299891
mvc-9788,6.0,0.16456,0.547068,0.216981
mvc-9788,6.25,0.108807,0.549306,0.168704
mvc-9788,6.5,0.083987,0.167049,0.080392
mvc-9788,6.75,0.024412,0.015111,0.017017
mvc-9788,7.0,0.002147,0.000421,0.001324
mvc-9788,7.25,5.5e-05,4e-06,3.3e-05
mvc-9788,7.5,0.0,0.0,0.0
mvc-9788,7.75,0.0,0.0,0.0
mvc-9788,8.0,0.0,0.0,0.0
mvc-9788,8.25,0.0,0.0,0.0
mvc-9788,8.5,0.0,0.0,0.0
mvc-9788,8.75,0.0,0.0,0.0
mvc-9788,9.0,0.0,0.0,0.0
mvc-9788,9.25,0.0,0.0,0.0
mvc-9788,9.5,0.0,0.0,0.0
mvc-9788,9.75,0.0,0.0,0.0
mvc-9788,10.0,0.0,0.0,0.0
mvc-9788,10.25,0.0,0.0,0.0
mvc-9788,10.5,0.0,0.0,0.0
mvc-9788,10.75,0.0,0.0,0.0
mvc-9788,11.0,0.0,0.0,0.0
mvc-9788,11.25,0.0,0.0,0.0
mvc-9788,11.5,0.0,0.0,0.0
mvc-9788,11.75,0.0,0.0,0.0
mvc-9788,12.0,0.0,0.0,0.0
mvc-9788,12.25,0.0,0.0,0.0
mvc-9788,12.5,0.0,0.0,0.0
mvc-9788,12.75,0.0,0.0,0.0
mvc-9788,13.0,0.0,0.0,0.0
mvc-9788,13.25,0.0,0.0,0.0
mvc-9788,13.5,0.0,0.0,0.0
mvc-9788,13.75,0.0,0.0,0.0
mvc-9788,14.0,0.0,0.0,0.0
mvc-9788,14.25,0.0,0.0,0.0
mvc-9788,14.5,0.0,0.0,0.0
mvc-9788,14.75,0.0,0.0,0.0
mvc-9788,15.0,0.0,0.0,0.0
