materialid,radius,elneg,vdw,polar
mvc-8798,2.0,0.002229,0.00014,0.001274
mvc-8798,2.25,0.031431,0.002,0.017969
mvc-8798,2.5,0.128137,0.009627,0.073644
mvc-8798,2.75,0.154572,0.037057,0.095288
mvc-8798,3.0,0.079887,0.151335,0.082112
mvc-8798,3.25,0.082934,0.252287,0.112792
mvc-8798,3.5,0.12909,0.170951,0.142595
mvc-8798,3.75,0.202858,0.146283,0.222084
mvc-8798,4.0,0.249083,0.203974,0.270408
mvc-8798,4.25,0.240748,0.268667,0.251467
mvc-8798,4.5,0.233213,0.297805,0.239024
mvc-8798,4.75,0.250377,0.329704,0.263952
mvc-8798,5.0,0.23064,0.239317,0.239332
mvc-8798,5.25,0.171529,0.126717,0.168305
mvc-8798,5.5,0.154351,0.144112,0.155727
mvc-8798,5.75,0.15839,0.180524,0.173645
mvc-8798,6.0,0.148083,0.124523,0.149896
mvc-8798,6.25,0.138612,0.062573,0.119571
mvc-8798,6.5,0.117723,0.030357,0.087249
mvc-8798,6.75,0.099794,0.040271,0.080824
mvc-8798,7.0,0.115989,0.09336,0.111659
mvc-8798,7.25,0.106319,0.173732,0.118866
mvc-8798,7.5,0.105518,0.228525,0.131531
mvc-8798,7.75,0.148181,0.196243,0.164557
mvc-8798,8.0,0.166087,0.152538,0.169008
mvc-8798,8.25,0.144157,0.114369,0.143651
mvc-8798,8.5,0.123246,0.090365,0.117441
mvc-8798,8.75,0.058387,0.068273,0.060345
mvc-8798,9.0,0.014104,0.045445,0.022212
mvc-8798,9.25,0.00651,0.016443,0.008512
mvc-8798,9.5,0.005676,0.00228,0.003815
mvc-8798,9.75,0.001945,0.00019,0.001132
mvc-8798,10.0,0.000197,1.3e-05,0.000113
mvc-8798,10.25,6e-06,0.0,3e-06
mvc-8798,10.5,0.0,0.0,0.0
mvc-8798,10.75,0.0,0.0,0.0
mvc-8798,11.0,0.0,0.0,0.0
mvc-8798,11.25,0.0,0.0,0.0
mvc-8798,11.5,0.0,0.0,0.0
mvc-8798,11.75,0.0,0.0,0.0
mvc-8798,12.0,0.0,0.0,0.0
mvc-8798,12.25,0.0,0.0,0.0
mvc-8798,12.5,0.0,0.0,0.0
mvc-8798,12.75,0.0,0.0,0.0
mvc-8798,13.0,0.0,0.0,0.0
mvc-8798,13.25,0.0,0.0,0.0
mvc-8798,13.5,0.0,0.0,0.0
mvc-8798,13.75,0.0,0.0,0.0
mvc-8798,14.0,0.0,0.0,0.0
mvc-8798,14.25,0.0,0.0,0.0
mvc-8798,14.5,0.0,0.0,0.0
mvc-8798,14.75,0.0,0.0,0.0
mvc-8798,15.0,0.0,0.0,0.0
