materialid,radius,elneg,vdw,polar
mvc-5834,2.0,0.009751,0.000207,0.005591
mvc-5834,2.25,0.076237,0.002212,0.043823
mvc-5834,2.5,0.2338,0.020366,0.13706
mvc-5834,2.75,0.34499,0.116198,0.221006
mvc-5834,3.0,0.252061,0.267395,0.21328
mvc-5834,3.25,0.160782,0.407059,0.226968
mvc-5834,3.5,0.238255,0.498358,0.322959
mvc-5834,3.75,0.252555,0.260956,0.276326
mvc-5834,4.0,0.180896,0.086051,0.195768
mvc-5834,4.25,0.299777,0.121407,0.318233
mvc-5834,4.5,0.473907,0.242381,0.44191
mvc-5834,4.75,0.448343,0.348856,0.400261
mvc-5834,5.0,0.292097,0.445164,0.315512
mvc-5834,5.25,0.175681,0.43491,0.260946
mvc-5834,5.5,0.135156,0.187533,0.16937
mvc-5834,5.75,0.120404,0.065504,0.106699
mvc-5834,6.0,0.102659,0.135898,0.110708
mvc-5834,6.25,0.090398,0.205155,0.122785
mvc-5834,6.5,0.068177,0.124396,0.077568
mvc-5834,6.75,0.035361,0.027843,0.027746
mvc-5834,7.0,0.00808,0.002099,0.005109
mvc-5834,7.25,0.00062,5.4e-05,0.000365
mvc-5834,7.5,1.5e-05,1e-06,8e-06
mvc-5834,7.75,0.0,0.0,0.0
mvc-5834,8.0,0.0,0.0,0.0
mvc-5834,8.25,0.0,0.0,0.0
mvc-5834,8.5,0.0,0.0,0.0
mvc-5834,8.75,0.0,0.0,0.0
mvc-5834,9.0,0.0,0.0,0.0
mvc-5834,9.25,0.0,0.0,0.0
mvc-5834,9.5,0.0,0.0,0.0
mvc-5834,9.75,0.0,0.0,0.0
mvc-5834,10.0,0.0,0.0,0.0
mvc-5834,10.25,0.0,0.0,0.0
mvc-5834,10.5,0.0,0.0,0.0
mvc-5834,10.75,0.0,0.0,0.0
mvc-5834,11.0,0.0,0.0,0.0
mvc-5834,11.25,0.0,0.0,0.0
mvc-5834,11.5,0.0,0.0,0.0
mvc-5834,11.75,0.0,0.0,0.0
mvc-5834,12.0,0.0,0.0,0.0
mvc-5834,12.25,0.0,0.0,0.0
mvc-5834,12.5,0.0,0.0,0.0
mvc-5834,12.75,0.0,0.0,0.0
mvc-5834,13.0,0.0,0.0,0.0
mvc-5834,13.25,0.0,0.0,0.0
mvc-5834,13.5,0.0,0.0,0.0
mvc-5834,13.75,0.0,0.0,0.0
mvc-5834,14.0,0.0,0.0,0.0
mvc-5834,14.25,0.0,0.0,0.0
mvc-5834,14.5,0.0,0.0,0.0
mvc-5834,14.75,0.0,0.0,0.0
mvc-5834,15.0,0.0,0.0,0.0
