materialid,radius,elneg,vdw,polar
mvc-8438,2.0,0.054564,0.046583,0.080509
mvc-8438,2.25,0.085684,0.07313,0.126402
mvc-8438,2.5,0.030338,0.014432,0.031419
mvc-8438,2.75,0.177691,0.023202,0.096077
mvc-8438,3.0,0.484509,0.203807,0.286161
mvc-8438,3.25,0.295753,0.492657,0.269386
mvc-8438,3.5,0.297483,0.794253,0.441946
mvc-8438,3.75,0.234774,0.24127,0.303324
mvc-8438,4.0,0.169292,0.190951,0.238598
mvc-8438,4.25,0.230335,0.093746,0.225609
mvc-8438,4.5,0.295688,0.142703,0.308874
mvc-8438,4.75,0.351855,0.365238,0.431054
mvc-8438,5.0,0.325066,0.311245,0.255836
mvc-8438,5.25,0.250656,0.164172,0.181937
mvc-8438,5.5,0.190466,0.167819,0.174704
mvc-8438,5.75,0.13893,0.272945,0.150368
mvc-8438,6.0,0.089861,0.089925,0.080532
mvc-8438,6.25,0.110174,0.049211,0.13772
mvc-8438,6.5,0.096612,0.049243,0.086105
mvc-8438,6.75,0.054665,0.208439,0.074476
mvc-8438,7.0,0.000942,0.004147,0.0012
mvc-8438,7.25,0.031222,0.000794,0.016001
mvc-8438,7.5,0.003439,8.7e-05,0.001762
mvc-8438,7.75,1e-06,0.0,0.0
mvc-8438,8.0,0.0,0.0,0.0
mvc-8438,8.25,0.0,0.0,0.0
mvc-8438,8.5,0.0,0.0,0.0
mvc-8438,8.75,0.0,0.0,0.0
mvc-8438,9.0,0.0,0.0,0.0
mvc-8438,9.25,0.0,0.0,0.0
mvc-8438,9.5,0.0,0.0,0.0
mvc-8438,9.75,0.0,0.0,0.0
mvc-8438,10.0,0.0,0.0,0.0
mvc-8438,10.25,0.0,0.0,0.0
mvc-8438,10.5,0.0,0.0,0.0
mvc-8438,10.75,0.0,0.0,0.0
mvc-8438,11.0,0.0,0.0,0.0
mvc-8438,11.25,0.0,0.0,0.0
mvc-8438,11.5,0.0,0.0,0.0
mvc-8438,11.75,0.0,0.0,0.0
mvc-8438,12.0,0.0,0.0,0.0
mvc-8438,12.25,0.0,0.0,0.0
mvc-8438,12.5,0.0,0.0,0.0
mvc-8438,12.75,0.0,0.0,0.0
mvc-8438,13.0,0.0,0.0,0.0
mvc-8438,13.25,0.0,0.0,0.0
mvc-8438,13.5,0.0,0.0,0.0
mvc-8438,13.75,0.0,0.0,0.0
mvc-8438,14.0,0.0,0.0,0.0
mvc-8438,14.25,0.0,0.0,0.0
mvc-8438,14.5,0.0,0.0,0.0
mvc-8438,14.75,0.0,0.0,0.0
mvc-8438,15.0,0.0,0.0,0.0
