,R,elneg,vdw,polar
0,2.0,0.067,0.043646,0.106274
1,2.25,0.029835,0.016417,0.04244
2,2.5,0.186981,0.005586,0.105988
3,2.75,0.247401,0.28912,0.192062
4,3.0,0.248765,0.324778,0.200046
5,3.25,0.095127,0.073099,0.089507
6,3.5,0.120619,0.501471,0.235839
7,3.75,0.167718,0.097971,0.225861
8,4.0,0.086573,0.009376,0.061249
9,4.25,0.025175,0.01041,0.030242
10,4.5,0.036897,0.022615,0.056217
11,4.75,0.221985,0.099427,0.250209
12,5.0,0.341105,0.351634,0.286551
13,5.25,0.224239,0.091446,0.145565
14,5.5,0.078688,0.113251,0.073481
15,5.75,0.140703,0.299975,0.150444
16,6.0,0.179926,0.230516,0.211702
17,6.25,0.146575,0.083654,0.192525
18,6.5,0.137927,0.294365,0.159506
19,6.75,0.05782,0.024071,0.04027
20,7.0,0.041533,0.007367,0.034021
21,7.25,0.199677,0.067498,0.215457
22,7.5,0.239681,0.089526,0.221383
23,7.75,0.137311,0.240422,0.134926
24,8.0,0.069365,0.068502,0.062115
25,8.25,0.025204,0.009989,0.016307
26,8.5,0.056552,0.002612,0.032906
27,8.75,0.057805,0.079892,0.063316
28,9.0,0.104785,0.219522,0.157755
29,9.25,0.037944,0.024907,0.053162
30,9.5,0.013048,0.00042,0.007625
31,9.75,0.022283,0.000447,0.012585
32,10.0,0.015393,0.000309,0.008694
33,10.25,0.052652,0.003681,0.03022
34,10.5,0.0483,0.100293,0.045572
35,10.75,0.006788,0.071467,0.017012
36,11.0,0.008012,0.028434,0.015958
37,11.25,0.002182,0.001471,0.003469
38,11.5,2e-06,1e-06,2e-06
39,11.75,0.001222,2.5e-05,0.00069
40,12.0,0.009597,0.000193,0.00542
41,12.25,0.009412,0.000189,0.005316
42,12.5,0.000192,4e-06,0.000109
43,12.75,0.0,0.0,0.0
44,13.0,0.0,0.0,0.0
45,13.25,0.0,0.0,0.0
46,13.5,0.0,0.0,0.0
47,13.75,0.0,0.0,0.0
48,14.0,0.0,0.0,0.0
49,14.25,0.0,0.0,0.0
50,14.5,0.0,0.0,0.0
51,14.75,0.0,0.0,0.0
52,15.0,0.0,0.0,0.0
