materialid,radius,elneg,vdw,polar
mvc-12952,2.0,0.023181,0.022501,0.025274
mvc-12952,2.25,1.054039,1.024396,1.149576
mvc-12952,2.5,0.295187,0.455023,0.369282
mvc-12952,2.75,0.045705,0.084053,0.060118
mvc-12952,3.0,0.525372,0.149908,0.387594
mvc-12952,3.25,0.68758,0.407253,0.567291
mvc-12952,3.5,0.172779,0.721917,0.277998
mvc-12952,3.75,0.00663,0.045653,0.01357
mvc-12952,4.0,0.032881,0.067624,0.045902
mvc-12952,4.25,0.028092,0.057738,0.039208
mvc-12952,4.5,0.067294,0.065471,0.073401
mvc-12952,4.75,0.328899,0.381353,0.368598
mvc-12952,5.0,0.015558,0.089423,0.028931
mvc-12952,5.25,2.8e-05,0.000199,5.9e-05
mvc-12952,5.5,0.0,0.0,0.0
mvc-12952,5.75,0.000111,4e-05,8.4e-05
mvc-12952,6.0,0.127939,0.065749,0.102833
mvc-12952,6.25,0.313379,0.28094,0.286512
mvc-12952,6.5,0.00182,0.002937,0.002041
mvc-12952,6.75,0.0,0.0,0.0
mvc-12952,7.0,0.0,0.0,0.0
mvc-12952,7.25,0.0,0.0,0.0
mvc-12952,7.5,0.0,0.0,0.0
mvc-12952,7.75,1e-06,0.0,0.0
mvc-12952,8.0,0.006183,0.001759,0.00456
mvc-12952,8.25,0.239344,0.068095,0.176518
mvc-12952,8.5,0.027991,0.007964,0.020644
mvc-12952,8.75,8e-06,2e-06,6e-06
mvc-12952,9.0,0.0,0.0,0.0
mvc-12952,9.25,0.0,0.0,0.0
mvc-12952,9.5,0.0,0.0,0.0
mvc-12952,9.75,0.0,0.0,0.0
mvc-12952,10.0,0.0,0.0,0.0
mvc-12952,10.25,0.0,0.0,0.0
mvc-12952,10.5,0.0,0.0,0.0
mvc-12952,10.75,0.0,0.0,0.0
mvc-12952,11.0,0.0,0.0,0.0
mvc-12952,11.25,0.0,0.0,0.0
mvc-12952,11.5,0.0,0.0,0.0
mvc-12952,11.75,0.0,0.0,0.0
mvc-12952,12.0,0.0,0.0,0.0
mvc-12952,12.25,0.0,0.0,0.0
mvc-12952,12.5,0.0,0.0,0.0
mvc-12952,12.75,0.0,0.0,0.0
mvc-12952,13.0,0.0,0.0,0.0
mvc-12952,13.25,0.0,0.0,0.0
mvc-12952,13.5,0.0,0.0,0.0
mvc-12952,13.75,0.0,0.0,0.0
mvc-12952,14.0,0.0,0.0,0.0
mvc-12952,14.25,0.0,0.0,0.0
mvc-12952,14.5,0.0,0.0,0.0
mvc-12952,14.75,0.0,0.0,0.0
mvc-12952,15.0,0.0,0.0,0.0
