materialid,radius,elneg,vdw,polar
mp-1041093,2.0,0.095238,0.047163,0.126255
mp-1041093,2.25,0.25521,0.108744,0.333693
mp-1041093,2.5,0.003478,0.001456,0.004529
mp-1041093,2.75,0.01657,0.00056,0.007517
mp-1041093,3.0,0.32328,0.099609,0.170885
mp-1041093,3.25,0.313322,0.281099,0.224558
mp-1041093,3.5,0.028146,0.064625,0.038692
mp-1041093,3.75,0.20183,0.822515,0.401637
mp-1041093,4.0,0.145941,0.192209,0.212017
mp-1041093,4.25,0.048392,0.003299,0.024595
mp-1041093,4.5,0.073601,0.001293,0.033309
mp-1041093,4.75,0.034372,0.016883,0.045276
mp-1041093,5.0,0.162946,0.070136,0.212762
mp-1041093,5.25,0.140075,0.035629,0.091166
mp-1041093,5.5,0.362485,0.313411,0.255453
mp-1041093,5.75,0.027663,0.164733,0.058931
mp-1041093,6.0,0.040625,0.140912,0.073969
mp-1041093,6.25,0.157793,0.271207,0.14308
mp-1041093,6.5,0.127931,0.132721,0.147423
mp-1041093,6.75,0.17907,0.080061,0.231704
mp-1041093,7.0,0.098003,0.069157,0.070704
mp-1041093,7.25,0.012142,0.032326,0.015472
mp-1041093,7.5,0.045196,0.000764,0.020326
mp-1041093,7.75,0.070518,0.005698,0.041372
mp-1041093,8.0,0.204438,0.081569,0.24719
mp-1041093,8.25,0.262208,0.173386,0.190201
mp-1041093,8.5,0.119107,0.126557,0.092553
mp-1041093,8.75,0.021066,0.085909,0.038565
mp-1041093,9.0,0.000448,0.000531,0.000397
mp-1041093,9.25,0.028954,0.015348,0.017355
mp-1041093,9.5,0.081546,0.117198,0.076007
mp-1041093,9.75,0.124951,0.276662,0.196062
mp-1041093,10.0,0.045399,0.027801,0.040735
mp-1041093,10.25,0.005138,0.000105,0.002332
mp-1041093,10.5,0.039885,0.000634,0.017922
mp-1041093,10.75,0.003742,6e-05,0.001682
mp-1041093,11.0,0.000333,5e-06,0.00015
mp-1041093,11.25,0.035424,0.001083,0.016053
mp-1041093,11.5,0.0322,0.071338,0.033307
mp-1041093,11.75,0.021669,0.064542,0.038718
mp-1041093,12.0,0.001188,0.00093,0.001639
mp-1041093,12.25,0.0,0.0,0.0
mp-1041093,12.5,0.0,0.0,0.0
mp-1041093,12.75,0.0,0.0,0.0
mp-1041093,13.0,0.000241,4e-06,0.000108
mp-1041093,13.25,0.007752,0.000123,0.003483
mp-1041093,13.5,0.000481,8e-06,0.000216
mp-1041093,13.75,0.0,0.0,0.0
mp-1041093,14.0,0.0,0.0,0.0
mp-1041093,14.25,0.0,0.0,0.0
mp-1041093,14.5,0.0,0.0,0.0
mp-1041093,14.75,0.0,0.0,0.0
mp-1041093,15.0,0.0,0.0,0.0
