materialid,radius,elneg,vdw,polar
mp-1046309,2.0,0.078361,0.049259,0.104315
mp-1046309,2.25,0.085881,0.046931,0.110501
mp-1046309,2.5,0.018966,0.005796,0.019055
mp-1046309,2.75,0.090694,0.01469,0.062766
mp-1046309,3.0,0.182143,0.055622,0.110381
mp-1046309,3.25,0.265878,0.170201,0.186708
mp-1046309,3.5,0.231354,0.36021,0.232272
mp-1046309,3.75,0.197186,0.589002,0.294706
mp-1046309,4.0,0.223417,0.329686,0.290499
mp-1046309,4.25,0.194246,0.250853,0.215592
mp-1046309,4.5,0.149246,0.129382,0.168519
mp-1046309,4.75,0.160481,0.098174,0.165461
mp-1046309,5.0,0.166523,0.119121,0.187865
mp-1046309,5.25,0.263586,0.100894,0.236343
mp-1046309,5.5,0.376478,0.063893,0.256174
mp-1046309,5.75,0.316367,0.174177,0.270174
mp-1046309,6.0,0.10672,0.246294,0.139314
mp-1046309,6.25,0.177922,0.211745,0.184876
mp-1046309,6.5,0.158686,0.385785,0.203008
mp-1046309,6.75,0.1489,0.248346,0.169997
mp-1046309,7.0,0.091791,0.146475,0.109474
mp-1046309,7.25,0.084397,0.046081,0.077239
mp-1046309,7.5,0.066602,0.061275,0.056685
mp-1046309,7.75,0.048566,0.050553,0.041517
mp-1046309,8.0,0.043326,0.014887,0.030343
mp-1046309,8.25,0.011784,0.000786,0.006776
mp-1046309,8.5,0.029535,0.00955,0.028118
mp-1046309,8.75,0.025218,0.01453,0.032521
mp-1046309,9.0,0.000153,9.7e-05,0.000202
mp-1046309,9.25,8.1e-05,8.2e-05,0.000124
mp-1046309,9.5,0.004929,0.005028,0.007579
mp-1046309,9.75,0.000583,0.000594,0.000896
mp-1046309,10.0,0.0,0.0,0.0
mp-1046309,10.25,0.0,0.0,0.0
mp-1046309,10.5,0.0,0.0,0.0
mp-1046309,10.75,0.0,0.0,0.0
mp-1046309,11.0,0.0,0.0,0.0
mp-1046309,11.25,0.0,0.0,0.0
mp-1046309,11.5,0.0,0.0,0.0
mp-1046309,11.75,0.0,0.0,0.0
mp-1046309,12.0,0.0,0.0,0.0
mp-1046309,12.25,0.0,0.0,0.0
mp-1046309,12.5,0.0,0.0,0.0
mp-1046309,12.75,0.0,0.0,0.0
mp-1046309,13.0,0.0,0.0,0.0
mp-1046309,13.25,0.0,0.0,0.0
mp-1046309,13.5,0.0,0.0,0.0
mp-1046309,13.75,0.0,0.0,0.0
mp-1046309,14.0,0.0,0.0,0.0
mp-1046309,14.25,0.0,0.0,0.0
mp-1046309,14.5,0.0,0.0,0.0
mp-1046309,14.75,0.0,0.0,0.0
mp-1046309,15.0,0.0,0.0,0.0
