materialid,radius,elneg,vdw,polar
mvc-5026,2.0,0.449586,0.231964,0.625897
mvc-5026,2.25,0.179026,0.088025,0.248136
mvc-5026,2.5,0.007678,0.002703,0.007764
mvc-5026,2.75,0.874066,0.136571,0.605753
mvc-5026,3.0,0.836037,0.140381,0.443209
mvc-5026,3.25,0.335082,1.66041,0.537292
mvc-5026,3.5,0.189312,0.188353,0.278271
mvc-5026,3.75,0.148257,0.512982,0.281723
mvc-5026,4.0,0.389203,0.511378,0.481816
mvc-5026,4.25,0.08418,0.011536,0.049702
mvc-5026,4.5,0.083552,0.039378,0.099408
mvc-5026,4.75,0.288785,0.026961,0.171511
mvc-5026,5.0,0.097655,0.003714,0.046797
mvc-5026,5.25,0.018571,0.205481,0.046403
mvc-5026,5.5,0.018603,0.235388,0.0747
mvc-5026,5.75,0.000405,0.004776,0.00162
mvc-5026,6.0,0.0,0.0,0.0
mvc-5026,6.25,0.0,0.0,0.0
mvc-5026,6.5,0.0,0.0,0.0
mvc-5026,6.75,0.0,0.0,0.0
mvc-5026,7.0,0.0,0.0,0.0
mvc-5026,7.25,0.0,0.0,0.0
mvc-5026,7.5,0.0,0.0,0.0
mvc-5026,7.75,0.0,0.0,0.0
mvc-5026,8.0,0.0,0.0,0.0
mvc-5026,8.25,0.0,0.0,0.0
mvc-5026,8.5,0.0,0.0,0.0
mvc-5026,8.75,0.0,0.0,0.0
mvc-5026,9.0,0.0,0.0,0.0
mvc-5026,9.25,0.0,0.0,0.0
mvc-5026,9.5,0.0,0.0,0.0
mvc-5026,9.75,0.0,0.0,0.0
mvc-5026,10.0,0.0,0.0,0.0
mvc-5026,10.25,0.0,0.0,0.0
mvc-5026,10.5,0.0,0.0,0.0
mvc-5026,10.75,0.0,0.0,0.0
mvc-5026,11.0,0.0,0.0,0.0
mvc-5026,11.25,0.0,0.0,0.0
mvc-5026,11.5,0.0,0.0,0.0
mvc-5026,11.75,0.0,0.0,0.0
mvc-5026,12.0,0.0,0.0,0.0
mvc-5026,12.25,0.0,0.0,0.0
mvc-5026,12.5,0.0,0.0,0.0
mvc-5026,12.75,0.0,0.0,0.0
mvc-5026,13.0,0.0,0.0,0.0
mvc-5026,13.25,0.0,0.0,0.0
mvc-5026,13.5,0.0,0.0,0.0
mvc-5026,13.75,0.0,0.0,0.0
mvc-5026,14.0,0.0,0.0,0.0
mvc-5026,14.25,0.0,0.0,0.0
mvc-5026,14.5,0.0,0.0,0.0
mvc-5026,14.75,0.0,0.0,0.0
mvc-5026,15.0,0.0,0.0,0.0
