,R,elneg,vdw,polar
0,2.0,0.035212,0.027894,0.058781
1,2.25,0.005637,0.002505,0.006559
2,2.5,0.220124,0.006914,0.122925
3,2.75,0.269125,0.261741,0.200194
4,3.0,0.167307,0.329383,0.157479
5,3.25,0.110465,0.064573,0.101455
6,3.5,0.148569,0.476519,0.270282
7,3.75,0.13559,0.096316,0.15947
8,4.0,0.101325,0.032324,0.099407
9,4.25,0.007374,0.005287,0.011504
10,4.5,0.05598,0.035459,0.080527
11,4.75,0.213941,0.080029,0.222677
12,5.0,0.292058,0.298012,0.276782
13,5.25,0.272152,0.219387,0.194462
14,5.5,0.070818,0.10888,0.067268
15,5.75,0.098064,0.13338,0.0916
16,6.0,0.212033,0.384864,0.240137
17,6.25,0.177032,0.110417,0.240515
18,6.5,0.109326,0.156723,0.12802
19,6.75,0.080456,0.06276,0.06022
20,7.0,0.037941,0.002423,0.022958
21,7.25,0.166319,0.062669,0.17717
22,7.5,0.284285,0.093857,0.26763
23,7.75,0.210005,0.278129,0.202756
24,8.0,0.051733,0.084787,0.050254
25,8.25,0.008263,0.001577,0.004884
26,8.5,0.065364,0.002095,0.036811
27,8.75,0.066164,0.042067,0.064339
28,9.0,0.08908,0.237057,0.154483
29,9.25,0.055886,0.047098,0.067797
30,9.5,0.038172,0.002704,0.0221
31,9.75,0.023963,0.046515,0.022399
32,10.0,0.000687,0.003278,0.001025
33,10.25,0.044588,0.001779,0.024974
34,10.5,0.039307,0.075958,0.036673
35,10.75,0.00577,0.109355,0.025307
36,11.0,0.008749,0.01424,0.015723
37,11.25,0.000596,0.000474,0.000995
38,11.5,0.0,0.0,0.0
39,11.75,0.001007,2.8e-05,0.000562
40,12.0,0.0166,0.000462,0.009258
41,12.25,0.002932,8.2e-05,0.001635
42,12.5,2e-06,0.0,1e-06
43,12.75,0.0,0.0,0.0
44,13.0,0.0,0.0,0.0
45,13.25,0.0,0.0,0.0
46,13.5,0.0,0.0,0.0
47,13.75,0.0,0.0,0.0
48,14.0,0.0,0.0,0.0
49,14.25,0.0,0.0,0.0
50,14.5,0.0,0.0,0.0
51,14.75,0.0,0.0,0.0
52,15.0,0.0,0.0,0.0
