,R,elneg,vdw,polar
0,2.0,0.093465,0.059798,0.129185
1,2.25,0.014844,0.009183,0.020217
2,2.5,0.052419,0.001307,0.026775
3,2.75,0.285595,0.086661,0.166734
4,3.0,0.145076,0.208309,0.125778
5,3.25,0.071118,0.179859,0.102657
6,3.5,0.197912,0.501386,0.326486
7,3.75,0.107197,0.075234,0.109222
8,4.0,0.043959,0.001414,0.022737
9,4.25,0.034024,0.007704,0.028877
10,4.5,0.083086,0.038969,0.102872
11,4.75,0.167976,0.047569,0.147771
12,5.0,0.201559,0.221638,0.15295
13,5.25,0.06887,0.150978,0.074558
14,5.5,0.038589,0.073596,0.056674
15,5.75,0.126766,0.221042,0.125047
16,6.0,0.135046,0.109897,0.151597
17,6.25,0.150941,0.062963,0.167697
18,6.5,0.068158,0.025518,0.043173
19,6.75,0.024112,0.00253,0.012741
20,7.0,0.016576,0.001162,0.009769
21,7.25,0.122342,0.044866,0.128702
22,7.5,0.214319,0.072489,0.179922
23,7.75,0.160754,0.251253,0.156344
24,8.0,0.050359,0.116273,0.069068
25,8.25,0.00287,0.001056,0.00184
26,8.5,0.044392,0.008092,0.024952
27,8.75,0.139732,0.242616,0.167681
28,9.0,0.248472,0.403313,0.317779
29,9.25,0.047101,0.016874,0.037487
30,9.5,0.038557,0.015606,0.022945
31,9.75,0.013368,0.033757,0.014321
32,10.0,0.024808,0.01028,0.029073
33,10.25,0.168478,0.057168,0.160539
34,10.5,0.19752,0.202619,0.186408
35,10.75,0.050703,0.046242,0.045998
36,11.0,0.006631,0.002994,0.008066
37,11.25,0.002806,0.000409,0.001525
38,11.5,0.063446,0.074394,0.054631
39,11.75,0.103525,0.100768,0.118758
40,12.0,0.072073,0.046944,0.068064
41,12.25,0.006026,0.002604,0.003727
42,12.5,0.019384,0.000455,0.009892
43,12.75,0.000742,1.7e-05,0.000379
44,13.0,0.014002,0.000761,0.007246
45,13.25,0.035512,0.063629,0.03611
46,13.5,0.024557,0.096906,0.044614
47,13.75,0.000234,0.000898,0.000412
48,14.0,0.0,0.0,0.0
49,14.25,0.0,0.0,0.0
50,14.5,0.0,0.0,0.0
51,14.75,0.0,0.0,0.0
52,15.0,0.0,0.0,0.0
