materialid,radius,elneg,vdw,polar
mvc-14055,2.0,0.053408,0.056663,0.064198
mvc-14055,2.25,0.31949,0.338962,0.384038
mvc-14055,2.5,0.091338,0.097729,0.11048
mvc-14055,2.75,0.134055,0.149603,0.168444
mvc-14055,3.0,0.289863,0.147122,0.257136
mvc-14055,3.25,0.333981,0.063005,0.230639
mvc-14055,3.5,0.359443,0.282234,0.290599
mvc-14055,3.75,0.102531,0.076581,0.082083
mvc-14055,4.0,0.086877,0.498615,0.170351
mvc-14055,4.25,0.134232,0.386169,0.198504
mvc-14055,4.5,0.235202,0.053097,0.162507
mvc-14055,4.75,0.103465,0.068739,0.100378
mvc-14055,5.0,0.137873,0.202086,0.153706
mvc-14055,5.25,0.42344,0.586099,0.473662
mvc-14055,5.5,0.197793,0.175568,0.220232
mvc-14055,5.75,0.05164,0.059506,0.066027
mvc-14055,6.0,0.018395,0.003046,0.012499
mvc-14055,6.25,0.35218,0.056577,0.238224
mvc-14055,6.5,0.10509,0.090888,0.114291
mvc-14055,6.75,0.031025,0.032912,0.03729
mvc-14055,7.0,0.002052,0.002046,0.002226
mvc-14055,7.25,0.266763,0.301721,0.27164
mvc-14055,7.5,0.168102,0.268168,0.188517
mvc-14055,7.75,0.001763,0.002865,0.002328
mvc-14055,8.0,0.0,0.0,0.0
mvc-14055,8.25,0.0,0.0,0.0
mvc-14055,8.5,0.0,0.0,0.0
mvc-14055,8.75,0.0,0.0,0.0
mvc-14055,9.0,0.0,0.0,0.0
mvc-14055,9.25,0.0,0.0,0.0
mvc-14055,9.5,0.0,0.0,0.0
mvc-14055,9.75,0.0,0.0,0.0
mvc-14055,10.0,0.0,0.0,0.0
mvc-14055,10.25,0.0,0.0,0.0
mvc-14055,10.5,0.0,0.0,0.0
mvc-14055,10.75,0.0,0.0,0.0
mvc-14055,11.0,0.0,0.0,0.0
mvc-14055,11.25,0.0,0.0,0.0
mvc-14055,11.5,0.0,0.0,0.0
mvc-14055,11.75,0.0,0.0,0.0
mvc-14055,12.0,0.0,0.0,0.0
mvc-14055,12.25,0.0,0.0,0.0
mvc-14055,12.5,0.0,0.0,0.0
mvc-14055,12.75,0.0,0.0,0.0
mvc-14055,13.0,0.0,0.0,0.0
mvc-14055,13.25,0.0,0.0,0.0
mvc-14055,13.5,0.0,0.0,0.0
mvc-14055,13.75,0.0,0.0,0.0
mvc-14055,14.0,0.0,0.0,0.0
mvc-14055,14.25,0.0,0.0,0.0
mvc-14055,14.5,0.0,0.0,0.0
mvc-14055,14.75,0.0,0.0,0.0
mvc-14055,15.0,0.0,0.0,0.0
