materialid,radius,elneg,vdw,polar
mp-1041507,2.0,0.064943,0.062543,0.096707
mp-1041507,2.25,0.034727,0.041883,0.05588
mp-1041507,2.5,0.027079,0.002694,0.017271
mp-1041507,2.75,0.21785,0.015996,0.133073
mp-1041507,3.0,0.270428,0.217656,0.205734
mp-1041507,3.25,0.212192,0.396608,0.239111
mp-1041507,3.5,0.161121,0.321262,0.19949
mp-1041507,3.75,0.141567,0.095911,0.158511
mp-1041507,4.0,0.164435,0.090325,0.184917
mp-1041507,4.25,0.159163,0.226513,0.19274
mp-1041507,4.5,0.20987,0.257539,0.236614
mp-1041507,4.75,0.23017,0.12571,0.201428
mp-1041507,5.0,0.187932,0.151193,0.168479
mp-1041507,5.25,0.256699,0.128948,0.208758
mp-1041507,5.5,0.213209,0.064315,0.167356
mp-1041507,5.75,0.15645,0.186315,0.147391
mp-1041507,6.0,0.124249,0.329919,0.174653
mp-1041507,6.25,0.135001,0.311578,0.174602
mp-1041507,6.5,0.11727,0.105159,0.129563
mp-1041507,6.75,0.140991,0.180096,0.171625
mp-1041507,7.0,0.179586,0.213631,0.17072
mp-1041507,7.25,0.155155,0.036913,0.113692
mp-1041507,7.5,0.121793,0.053217,0.093209
mp-1041507,7.75,0.07965,0.036884,0.070179
mp-1041507,8.0,0.077316,0.106486,0.10086
mp-1041507,8.25,0.022587,0.018014,0.028067
mp-1041507,8.5,0.025995,0.029435,0.040883
mp-1041507,8.75,0.01201,0.008024,0.015993
mp-1041507,9.0,0.018632,0.007142,0.020928
mp-1041507,9.25,0.016973,0.00205,0.011886
mp-1041507,9.5,0.051089,0.048903,0.035773
mp-1041507,9.75,0.013704,0.125233,0.033435
mp-1041507,10.0,0.000166,0.001903,0.000473
mp-1041507,10.25,0.0,0.0,0.0
mp-1041507,10.5,0.0,0.0,0.0
mp-1041507,10.75,0.0,0.0,0.0
mp-1041507,11.0,0.0,0.0,0.0
mp-1041507,11.25,0.0,0.0,0.0
mp-1041507,11.5,0.0,0.0,0.0
mp-1041507,11.75,0.0,0.0,0.0
mp-1041507,12.0,0.0,0.0,0.0
mp-1041507,12.25,0.0,0.0,0.0
mp-1041507,12.5,0.0,0.0,0.0
mp-1041507,12.75,0.0,0.0,0.0
mp-1041507,13.0,0.0,0.0,0.0
mp-1041507,13.25,0.0,0.0,0.0
mp-1041507,13.5,0.0,0.0,0.0
mp-1041507,13.75,0.0,0.0,0.0
mp-1041507,14.0,0.0,0.0,0.0
mp-1041507,14.25,0.0,0.0,0.0
mp-1041507,14.5,0.0,0.0,0.0
mp-1041507,14.75,0.0,0.0,0.0
mp-1041507,15.0,0.0,0.0,0.0
