,R,elneg,vdw,polar
0,2.0,0.158615,0.1319,0.224022
1,2.25,0.155042,0.128929,0.218976
2,2.5,0.010748,0.004522,0.010401
3,2.75,0.210643,0.011448,0.119038
4,3.0,0.143074,0.192738,0.118679
5,3.25,0.277404,0.487251,0.253342
6,3.5,0.057097,0.02121,0.042339
7,3.75,0.102316,0.235887,0.152166
8,4.0,0.161259,0.153403,0.224955
9,4.25,0.137754,0.023424,0.095924
10,4.5,0.015376,0.002045,0.010091
11,4.75,0.022623,0.018687,0.031816
12,5.0,0.096486,0.074459,0.130019
13,5.25,0.299775,0.123092,0.267607
14,5.5,0.268236,0.42981,0.242288
15,5.75,0.101222,0.089936,0.074551
16,6.0,0.032201,0.040359,0.031071
17,6.25,0.102023,0.195987,0.100859
18,6.5,0.181222,0.257697,0.195734
19,6.75,0.149878,0.105467,0.189405
20,7.0,0.113702,0.176372,0.132984
21,7.25,0.056795,0.105775,0.054337
22,7.5,0.029423,0.001732,0.016685
23,7.75,0.037657,0.02467,0.045995
24,8.0,0.251416,0.121403,0.260083
25,8.25,0.191956,0.139019,0.171035
26,8.5,0.115736,0.198543,0.107351
27,8.75,0.034156,0.043638,0.030736
28,9.0,0.016612,0.00131,0.009502
29,9.25,0.042893,0.003352,0.024513
30,9.5,0.060154,0.085518,0.061586
31,9.75,0.089651,0.142837,0.119197
32,10.0,0.066895,0.040139,0.072384
33,10.25,0.008785,0.002742,0.007468
34,10.5,0.037697,0.001792,0.021255
35,10.75,0.016463,0.00078,0.00928
36,11.0,0.010569,0.000504,0.005958
37,11.25,0.080616,0.016478,0.04803
38,11.5,0.021564,0.118987,0.036281
39,11.75,0.003121,0.040238,0.010209
40,12.0,0.004835,0.00458,0.006915
41,12.25,0.000122,0.000101,0.000172
42,12.5,0.0,0.0,0.0
43,12.75,0.000132,6e-06,7.4e-05
44,13.0,0.011954,0.000566,0.006738
45,13.25,0.013906,0.000659,0.007839
46,13.5,0.000196,9e-06,0.000111
47,13.75,0.0,0.0,0.0
48,14.0,0.0,0.0,0.0
49,14.25,0.0,0.0,0.0
50,14.5,0.0,0.0,0.0
51,14.75,0.0,0.0,0.0
52,15.0,0.0,0.0,0.0
