,R,elneg,vdw,polar
0,2.0,1e-06,0.0,1e-06
1,2.25,0.005191,0.000273,0.003195
2,2.5,0.151572,0.008647,0.093416
3,2.75,0.299986,0.155669,0.211009
4,3.0,0.111533,0.091232,0.086585
5,3.25,0.09266,0.391424,0.171367
6,3.5,0.170296,0.326169,0.266473
7,3.75,0.104789,0.022929,0.072296
8,4.0,0.044449,0.002717,0.027729
9,4.25,0.039557,0.031954,0.054162
10,4.5,0.118827,0.091704,0.1582
11,4.75,0.212536,0.090117,0.153326
12,5.0,0.146228,0.113182,0.11016
13,5.25,0.037161,0.215352,0.07412
14,5.5,0.069727,0.109807,0.074589
15,5.75,0.161703,0.271352,0.168979
16,6.0,0.152148,0.123709,0.206004
17,6.25,0.145871,0.022721,0.104803
18,6.5,0.015234,0.000817,0.009392
19,6.75,0.003258,0.00031,0.002143
20,7.0,0.061839,0.034937,0.069681
21,7.25,0.213166,0.103059,0.217538
22,7.5,0.221596,0.150475,0.174543
23,7.75,0.070206,0.21695,0.097874
24,8.0,0.002941,0.005725,0.004262
25,8.25,0.038995,0.005799,0.024765
26,8.5,0.124411,0.186306,0.130913
27,8.75,0.272676,0.412412,0.333583
28,9.0,0.08892,0.041892,0.073277
29,9.25,0.017815,0.001016,0.010996
30,9.5,0.000577,8.3e-05,0.000408
31,9.75,0.021517,0.017727,0.029721
32,10.0,0.171777,0.123061,0.193156
33,10.25,0.190806,0.167032,0.16719
34,10.5,0.054189,0.093936,0.057871
35,10.75,0.006,0.00584,0.008576
36,11.0,0.002444,0.003457,0.002144
37,11.25,0.084574,0.131188,0.079559
38,11.5,0.11285,0.076774,0.125265
39,11.75,0.065923,0.021138,0.058203
40,12.0,0.003798,0.000252,0.00239
41,12.25,0.004002,0.00021,0.002463
42,12.5,4.5e-05,2e-06,2.8e-05
43,12.75,0.011988,0.001513,0.007552
44,13.0,0.059025,0.082352,0.055343
45,13.25,0.015147,0.046657,0.024673
46,13.5,4.7e-05,0.000121,7.8e-05
47,13.75,0.0,0.0,0.0
48,14.0,0.0,0.0,0.0
49,14.25,0.0,0.0,0.0
50,14.5,0.0,0.0,0.0
51,14.75,0.0,0.0,0.0
52,15.0,0.0,0.0,0.0
