materialid,radius,elneg,vdw,polar
mvc-14224,2.0,0.181691,0.157333,0.368195
mvc-14224,2.25,0.202677,0.188743,0.413125
mvc-14224,2.5,0.15379,0.035417,0.132061
mvc-14224,2.75,0.745613,0.085159,0.52652
mvc-14224,3.0,0.913322,0.018804,0.533277
mvc-14224,3.25,0.476846,0.009662,0.27821
mvc-14224,3.5,0.137594,0.06927,0.089165
mvc-14224,3.75,0.116855,1.006042,0.207659
mvc-14224,4.0,0.313027,1.111527,0.481031
mvc-14224,4.25,0.251179,0.120133,0.246641
mvc-14224,4.5,0.27391,0.173454,0.414503
mvc-14224,4.75,0.068043,0.027756,0.075364
mvc-14224,5.0,0.001675,0.000127,0.001013
mvc-14224,5.25,0.126335,0.128111,0.08705
mvc-14224,5.5,0.036121,0.819089,0.136907
mvc-14224,5.75,0.001322,0.049363,0.009276
mvc-14224,6.0,0.0,1e-05,2e-06
mvc-14224,6.25,0.0,0.0,0.0
mvc-14224,6.5,0.0,0.0,0.0
mvc-14224,6.75,0.0,0.0,0.0
mvc-14224,7.0,0.0,0.0,0.0
mvc-14224,7.25,0.0,0.0,0.0
mvc-14224,7.5,0.0,0.0,0.0
mvc-14224,7.75,0.0,0.0,0.0
mvc-14224,8.0,0.0,0.0,0.0
mvc-14224,8.25,0.0,0.0,0.0
mvc-14224,8.5,0.0,0.0,0.0
mvc-14224,8.75,0.0,0.0,0.0
mvc-14224,9.0,0.0,0.0,0.0
mvc-14224,9.25,0.0,0.0,0.0
mvc-14224,9.5,0.0,0.0,0.0
mvc-14224,9.75,0.0,0.0,0.0
mvc-14224,10.0,0.0,0.0,0.0
mvc-14224,10.25,0.0,0.0,0.0
mvc-14224,10.5,0.0,0.0,0.0
mvc-14224,10.75,0.0,0.0,0.0
mvc-14224,11.0,0.0,0.0,0.0
mvc-14224,11.25,0.0,0.0,0.0
mvc-14224,11.5,0.0,0.0,0.0
mvc-14224,11.75,0.0,0.0,0.0
mvc-14224,12.0,0.0,0.0,0.0
mvc-14224,12.25,0.0,0.0,0.0
mvc-14224,12.5,0.0,0.0,0.0
mvc-14224,12.75,0.0,0.0,0.0
mvc-14224,13.0,0.0,0.0,0.0
mvc-14224,13.25,0.0,0.0,0.0
mvc-14224,13.5,0.0,0.0,0.0
mvc-14224,13.75,0.0,0.0,0.0
mvc-14224,14.0,0.0,0.0,0.0
mvc-14224,14.25,0.0,0.0,0.0
mvc-14224,14.5,0.0,0.0,0.0
mvc-14224,14.75,0.0,0.0,0.0
mvc-14224,15.0,0.0,0.0,0.0
