materialid,radius,elneg,vdw,polar
mp-540430,2.0,0.013984,0.035538,0.026698
mp-540430,2.25,0.027603,0.029052,0.032189
mp-540430,2.5,0.326037,0.025588,0.221709
mp-540430,2.75,0.29616,0.03397,0.205808
mp-540430,3.0,0.20731,0.101789,0.182662
mp-540430,3.25,0.336781,0.991542,0.42141
mp-540430,3.5,0.314383,0.43412,0.314511
mp-540430,3.75,0.307856,0.226989,0.346319
mp-540430,4.0,0.403734,0.378738,0.48786
mp-540430,4.25,0.268655,0.372075,0.316998
mp-540430,4.5,0.318866,0.23654,0.296141
mp-540430,4.75,0.29954,0.101989,0.260613
mp-540430,5.0,0.197857,0.100277,0.174887
mp-540430,5.25,0.256637,0.462678,0.251765
mp-540430,5.5,0.200632,0.355963,0.236508
mp-540430,5.75,0.099024,0.07963,0.111962
mp-540430,6.0,0.066353,0.018367,0.059818
mp-540430,6.25,0.013459,0.002229,0.010519
mp-540430,6.5,0.018273,0.001432,0.012425
mp-540430,6.75,0.008146,0.000638,0.005539
mp-540430,7.0,0.002009,0.001162,0.002537
mp-540430,7.25,0.016439,0.009542,0.020792
mp-540430,7.5,0.000261,0.000151,0.00033
mp-540430,7.75,0.0,0.0,0.0
mp-540430,8.0,0.0,0.0,0.0
mp-540430,8.25,0.0,0.0,0.0
mp-540430,8.5,0.0,0.0,0.0
mp-540430,8.75,0.0,0.0,0.0
mp-540430,9.0,0.0,0.0,0.0
mp-540430,9.25,0.0,0.0,0.0
mp-540430,9.5,0.0,0.0,0.0
mp-540430,9.75,0.0,0.0,0.0
mp-540430,10.0,0.0,0.0,0.0
mp-540430,10.25,0.0,0.0,0.0
mp-540430,10.5,0.0,0.0,0.0
mp-540430,10.75,0.0,0.0,0.0
mp-540430,11.0,0.0,0.0,0.0
mp-540430,11.25,0.0,0.0,0.0
mp-540430,11.5,0.0,0.0,0.0
mp-540430,11.75,0.0,0.0,0.0
mp-540430,12.0,0.0,0.0,0.0
mp-540430,12.25,0.0,0.0,0.0
mp-540430,12.5,0.0,0.0,0.0
mp-540430,12.75,0.0,0.0,0.0
mp-540430,13.0,0.0,0.0,0.0
mp-540430,13.25,0.0,0.0,0.0
mp-540430,13.5,0.0,0.0,0.0
mp-540430,13.75,0.0,0.0,0.0
mp-540430,14.0,0.0,0.0,0.0
mp-540430,14.25,0.0,0.0,0.0
mp-540430,14.5,0.0,0.0,0.0
mp-540430,14.75,0.0,0.0,0.0
mp-540430,15.0,0.0,0.0,0.0
