,R,elneg,vdw,polar
0,2.0,0.144804,0.065001,0.18612
1,2.25,0.04471,0.021379,0.058746
2,2.5,0.001414,4.6e-05,0.000716
3,2.75,0.146008,0.021941,0.075675
4,3.0,0.293963,0.310999,0.218482
5,3.25,0.047875,0.030004,0.031737
6,3.5,0.154827,0.56714,0.293963
7,3.75,0.141152,0.1921,0.206723
8,4.0,0.047018,0.003873,0.025475
9,4.25,0.056083,0.00105,0.027254
10,4.5,0.033261,0.012832,0.039439
11,4.75,0.112948,0.049588,0.143907
12,5.0,0.142191,0.02702,0.092424
13,5.25,0.241701,0.186284,0.163527
14,5.5,0.029752,0.168832,0.066412
15,5.75,0.028565,0.037822,0.039166
16,6.0,0.153835,0.258511,0.141053
17,6.25,0.123581,0.074519,0.151211
18,6.5,0.106921,0.045834,0.123424
19,6.75,0.055939,0.09494,0.049659
20,7.0,0.009138,0.002934,0.005069
21,7.25,0.025378,0.000515,0.012404
22,7.5,0.086595,0.026955,0.089133
23,7.75,0.191401,0.070144,0.17999
24,8.0,0.202831,0.206984,0.15889
25,8.25,0.052009,0.15599,0.080293
26,8.5,0.000324,0.001823,0.00072
27,8.75,0.017213,0.002015,0.008801
28,9.0,0.100384,0.109033,0.084165
29,9.25,0.251311,0.518454,0.36563
30,9.5,0.098695,0.041196,0.078312
31,9.75,0.017322,0.00033,0.008412
32,10.0,0.059587,0.001033,0.028797
33,10.25,0.001878,0.000414,0.001651
34,10.5,0.062363,0.025119,0.075729
35,10.75,0.268837,0.108368,0.231084
36,11.0,0.115503,0.15384,0.10308
37,11.25,0.01263,0.011051,0.016616
38,11.5,6.3e-05,2.6e-05,7.8e-05
39,11.75,0.001337,0.002136,0.001189
40,12.0,0.081999,0.127334,0.078743
41,12.25,0.116373,0.067952,0.13337
42,12.5,0.036998,0.038527,0.031477
43,12.75,0.010401,0.000407,0.005082
44,13.0,0.01121,0.000194,0.005418
45,13.25,5.7e-05,1e-06,2.8e-05
46,13.5,0.003233,0.000755,0.001748
47,13.75,0.040168,0.072621,0.041884
48,14.0,0.018102,0.083387,0.036826
49,14.25,0.000111,0.000745,0.000273
50,14.5,0.0,0.0,0.0
51,14.75,0.0,0.0,0.0
52,15.0,0.0,0.0,0.0
