materialid,radius,elneg,vdw,polar
mp-1043826,2.0,0.0,0.0,0.0
mp-1043826,2.25,0.000702,5.2e-05,0.000411
mp-1043826,2.5,0.136134,0.010112,0.079617
mp-1043826,2.75,0.212676,0.015999,0.124431
mp-1043826,3.0,0.021334,0.155701,0.047344
mp-1043826,3.25,0.097737,0.385472,0.157344
mp-1043826,3.5,0.105364,0.032206,0.077559
mp-1043826,3.75,0.242887,0.151375,0.265282
mp-1043826,4.0,0.250888,0.168493,0.280611
mp-1043826,4.25,0.217087,0.145004,0.196663
mp-1043826,4.5,0.222738,0.414723,0.241412
mp-1043826,4.75,0.313374,0.399977,0.336155
mp-1043826,5.0,0.21486,0.229154,0.222491
mp-1043826,5.25,0.129791,0.066678,0.129298
mp-1043826,5.5,0.166501,0.144671,0.155863
mp-1043826,5.75,0.147945,0.259666,0.189868
mp-1043826,6.0,0.148188,0.129712,0.150223
mp-1043826,6.25,0.120359,0.048295,0.101496
mp-1043826,6.5,0.166573,0.028429,0.113541
mp-1043826,6.75,0.049238,0.007026,0.031437
mp-1043826,7.0,0.111489,0.128688,0.122231
mp-1043826,7.25,0.113973,0.103543,0.116305
mp-1043826,7.5,0.084276,0.180527,0.106152
mp-1043826,7.75,0.097638,0.173913,0.130262
mp-1043826,8.0,0.241915,0.191173,0.223315
mp-1043826,8.25,0.117618,0.141053,0.135862
mp-1043826,8.5,0.198576,0.103628,0.173446
mp-1043826,8.75,0.048072,0.084387,0.053153
mp-1043826,9.0,0.007645,0.08908,0.027179
mp-1043826,9.25,0.002316,0.010361,0.003968
mp-1043826,9.5,0.011919,0.000888,0.006971
mp-1043826,9.75,0.000188,1.4e-05,0.00011
mp-1043826,10.0,0.0,0.0,0.0
mp-1043826,10.25,0.0,0.0,0.0
mp-1043826,10.5,0.0,0.0,0.0
mp-1043826,10.75,0.0,0.0,0.0
mp-1043826,11.0,0.0,0.0,0.0
mp-1043826,11.25,0.0,0.0,0.0
mp-1043826,11.5,0.0,0.0,0.0
mp-1043826,11.75,0.0,0.0,0.0
mp-1043826,12.0,0.0,0.0,0.0
mp-1043826,12.25,0.0,0.0,0.0
mp-1043826,12.5,0.0,0.0,0.0
mp-1043826,12.75,0.0,0.0,0.0
mp-1043826,13.0,0.0,0.0,0.0
mp-1043826,13.25,0.0,0.0,0.0
mp-1043826,13.5,0.0,0.0,0.0
mp-1043826,13.75,0.0,0.0,0.0
mp-1043826,14.0,0.0,0.0,0.0
mp-1043826,14.25,0.0,0.0,0.0
mp-1043826,14.5,0.0,0.0,0.0
mp-1043826,14.75,0.0,0.0,0.0
mp-1043826,15.0,0.0,0.0,0.0
