materialid,radius,elneg,vdw,polar
mvc-11581,2.0,0.524003,0.378227,0.842634
mvc-11581,2.25,0.052115,0.037595,0.083773
mvc-11581,2.5,0.068341,0.001528,0.039142
mvc-11581,2.75,1.131259,0.026515,0.647957
mvc-11581,3.0,0.542173,0.349434,0.370575
mvc-11581,3.25,0.187548,0.816745,0.33117
mvc-11581,3.5,0.259959,0.946756,0.512908
mvc-11581,3.75,0.228494,0.20525,0.282944
mvc-11581,4.0,0.157227,0.015858,0.108246
mvc-11581,4.25,0.050344,0.001125,0.028834
mvc-11581,4.5,0.000261,6e-06,0.000149
mvc-11581,4.75,0.098006,0.00218,0.056116
mvc-11581,5.0,0.359319,0.009718,0.208289
mvc-11581,5.25,0.185059,0.098052,0.205394
mvc-11581,5.5,0.050771,1.040243,0.210147
mvc-11581,5.75,0.002925,0.068487,0.013206
mvc-11581,6.0,0.0,9e-06,2e-06
mvc-11581,6.25,0.0,0.0,0.0
mvc-11581,6.5,2e-06,0.0,1e-06
mvc-11581,6.75,0.008868,0.000197,0.005078
mvc-11581,7.0,0.091504,0.002035,0.052393
mvc-11581,7.25,0.001823,4.1e-05,0.001044
mvc-11581,7.5,0.0,0.0,0.0
mvc-11581,7.75,0.0,0.0,0.0
mvc-11581,8.0,0.0,0.0,0.0
mvc-11581,8.25,0.0,0.0,0.0
mvc-11581,8.5,0.0,0.0,0.0
mvc-11581,8.75,0.0,0.0,0.0
mvc-11581,9.0,0.0,0.0,0.0
mvc-11581,9.25,0.0,0.0,0.0
mvc-11581,9.5,0.0,0.0,0.0
mvc-11581,9.75,0.0,0.0,0.0
mvc-11581,10.0,0.0,0.0,0.0
mvc-11581,10.25,0.0,0.0,0.0
mvc-11581,10.5,0.0,0.0,0.0
mvc-11581,10.75,0.0,0.0,0.0
mvc-11581,11.0,0.0,0.0,0.0
mvc-11581,11.25,0.0,0.0,0.0
mvc-11581,11.5,0.0,0.0,0.0
mvc-11581,11.75,0.0,0.0,0.0
mvc-11581,12.0,0.0,0.0,0.0
mvc-11581,12.25,0.0,0.0,0.0
mvc-11581,12.5,0.0,0.0,0.0
mvc-11581,12.75,0.0,0.0,0.0
mvc-11581,13.0,0.0,0.0,0.0
mvc-11581,13.25,0.0,0.0,0.0
mvc-11581,13.5,0.0,0.0,0.0
mvc-11581,13.75,0.0,0.0,0.0
mvc-11581,14.0,0.0,0.0,0.0
mvc-11581,14.25,0.0,0.0,0.0
mvc-11581,14.5,0.0,0.0,0.0
mvc-11581,14.75,0.0,0.0,0.0
mvc-11581,15.0,0.0,0.0,0.0
