materialid,radius,elneg,vdw,polar
mp-1046915,2.0,0.28473,0.146978,0.374296
mp-1046915,2.25,0.820157,0.352696,1.060186
mp-1046915,2.5,0.010831,0.004576,0.013979
mp-1046915,2.75,0.019019,0.000341,0.008468
mp-1046915,3.0,0.926475,0.121135,0.444018
mp-1046915,3.25,0.659496,0.698086,0.500589
mp-1046915,3.5,0.019397,0.080136,0.032724
mp-1046915,3.75,0.464008,1.861261,0.894889
mp-1046915,4.0,0.185073,0.314304,0.274201
mp-1046915,4.25,0.085314,0.003259,0.039696
mp-1046915,4.5,0.191492,0.003114,0.085162
mp-1046915,4.75,0.000849,1.4e-05,0.000378
mp-1046915,5.0,1.6e-05,0.0,7e-06
mp-1046915,5.25,0.046031,0.006555,0.022222
mp-1046915,5.5,0.280551,0.364335,0.233268
mp-1046915,5.75,0.006559,0.0432,0.015913
mp-1046915,6.0,1e-06,1e-05,3e-06
mp-1046915,6.25,0.0,0.0,0.0
mp-1046915,6.5,0.0,0.0,0.0
mp-1046915,6.75,0.0,0.0,0.0
mp-1046915,7.0,0.0,0.0,0.0
mp-1046915,7.25,0.0,0.0,0.0
mp-1046915,7.5,0.0,0.0,0.0
mp-1046915,7.75,0.0,0.0,0.0
mp-1046915,8.0,0.0,0.0,0.0
mp-1046915,8.25,0.0,0.0,0.0
mp-1046915,8.5,0.0,0.0,0.0
mp-1046915,8.75,0.0,0.0,0.0
mp-1046915,9.0,0.0,0.0,0.0
mp-1046915,9.25,0.0,0.0,0.0
mp-1046915,9.5,0.0,0.0,0.0
mp-1046915,9.75,0.0,0.0,0.0
mp-1046915,10.0,0.0,0.0,0.0
mp-1046915,10.25,0.0,0.0,0.0
mp-1046915,10.5,0.0,0.0,0.0
mp-1046915,10.75,0.0,0.0,0.0
mp-1046915,11.0,0.0,0.0,0.0
mp-1046915,11.25,0.0,0.0,0.0
mp-1046915,11.5,0.0,0.0,0.0
mp-1046915,11.75,0.0,0.0,0.0
mp-1046915,12.0,0.0,0.0,0.0
mp-1046915,12.25,0.0,0.0,0.0
mp-1046915,12.5,0.0,0.0,0.0
mp-1046915,12.75,0.0,0.0,0.0
mp-1046915,13.0,0.0,0.0,0.0
mp-1046915,13.25,0.0,0.0,0.0
mp-1046915,13.5,0.0,0.0,0.0
mp-1046915,13.75,0.0,0.0,0.0
mp-1046915,14.0,0.0,0.0,0.0
mp-1046915,14.25,0.0,0.0,0.0
mp-1046915,14.5,0.0,0.0,0.0
mp-1046915,14.75,0.0,0.0,0.0
mp-1046915,15.0,0.0,0.0,0.0
