materialid,radius,elneg,vdw,polar
mp-1048779,2.0,0.211238,0.18742,0.314334
mp-1048779,2.25,0.4496,0.387101,0.664321
mp-1048779,2.5,0.136614,0.007919,0.080504
mp-1048779,2.75,0.317136,0.013046,0.180783
mp-1048779,3.0,0.777558,0.130365,0.476335
mp-1048779,3.25,0.686442,1.50785,0.650513
mp-1048779,3.5,0.080438,0.128752,0.067498
mp-1048779,3.75,0.332077,0.234333,0.380652
mp-1048779,4.0,0.430147,0.713107,0.676023
mp-1048779,4.25,0.077616,0.037047,0.072205
mp-1048779,4.5,0.047078,0.03557,0.05396
mp-1048779,4.75,0.084721,0.020936,0.062368
mp-1048779,5.0,0.255845,0.043496,0.163804
mp-1048779,5.25,0.060991,0.290615,0.060496
mp-1048779,5.5,0.045974,0.192442,0.074109
mp-1048779,5.75,0.00652,0.069949,0.02208
mp-1048779,6.0,5e-06,5.3e-05,1.7e-05
mp-1048779,6.25,0.0,0.0,0.0
mp-1048779,6.5,0.0,0.0,0.0
mp-1048779,6.75,0.0,0.0,0.0
mp-1048779,7.0,0.0,0.0,0.0
mp-1048779,7.25,0.0,0.0,0.0
mp-1048779,7.5,0.0,0.0,0.0
mp-1048779,7.75,0.0,0.0,0.0
mp-1048779,8.0,0.0,0.0,0.0
mp-1048779,8.25,0.0,0.0,0.0
mp-1048779,8.5,0.0,0.0,0.0
mp-1048779,8.75,0.0,0.0,0.0
mp-1048779,9.0,0.0,0.0,0.0
mp-1048779,9.25,0.0,0.0,0.0
mp-1048779,9.5,0.0,0.0,0.0
mp-1048779,9.75,0.0,0.0,0.0
mp-1048779,10.0,0.0,0.0,0.0
mp-1048779,10.25,0.0,0.0,0.0
mp-1048779,10.5,0.0,0.0,0.0
mp-1048779,10.75,0.0,0.0,0.0
mp-1048779,11.0,0.0,0.0,0.0
mp-1048779,11.25,0.0,0.0,0.0
mp-1048779,11.5,0.0,0.0,0.0
mp-1048779,11.75,0.0,0.0,0.0
mp-1048779,12.0,0.0,0.0,0.0
mp-1048779,12.25,0.0,0.0,0.0
mp-1048779,12.5,0.0,0.0,0.0
mp-1048779,12.75,0.0,0.0,0.0
mp-1048779,13.0,0.0,0.0,0.0
mp-1048779,13.25,0.0,0.0,0.0
mp-1048779,13.5,0.0,0.0,0.0
mp-1048779,13.75,0.0,0.0,0.0
mp-1048779,14.0,0.0,0.0,0.0
mp-1048779,14.25,0.0,0.0,0.0
mp-1048779,14.5,0.0,0.0,0.0
mp-1048779,14.75,0.0,0.0,0.0
mp-1048779,15.0,0.0,0.0,0.0
