,R,elneg,vdw,polar
0,2.0,0.030983,0.024493,0.050892
1,2.25,0.004374,0.002268,0.005479
2,2.5,0.085995,0.002583,0.04723
3,2.75,0.309699,0.089717,0.185719
4,3.0,0.190954,0.176066,0.142388
5,3.25,0.054168,0.191439,0.096415
6,3.5,0.129342,0.492329,0.269725
7,3.75,0.103423,0.070863,0.110593
8,4.0,0.052867,0.010533,0.033862
9,4.25,0.029675,0.017061,0.039564
10,4.5,0.083027,0.063685,0.132081
11,4.75,0.220089,0.118458,0.169417
12,5.0,0.24699,0.073226,0.14958
13,5.25,0.044276,0.148639,0.06275
14,5.5,0.05247,0.164577,0.072203
15,5.75,0.163636,0.299847,0.181344
16,6.0,0.101395,0.089677,0.136637
17,6.25,0.098748,0.046276,0.11659
18,6.5,0.033509,0.007791,0.028227
19,6.75,0.028076,0.00091,0.015595
20,7.0,0.066195,0.013849,0.05353
21,7.25,0.169838,0.077134,0.182334
22,7.5,0.188972,0.090555,0.154328
23,7.75,0.147807,0.232476,0.139525
24,8.0,0.02703,0.077891,0.041425
25,8.25,0.01357,0.003146,0.010003
26,8.5,0.118919,0.096003,0.105968
27,8.75,0.182164,0.368349,0.229771
28,9.0,0.115683,0.154095,0.154012
29,9.25,0.048623,0.02703,0.040943
30,9.5,0.045457,0.001387,0.025045
31,9.75,0.027709,0.00605,0.022113
32,10.0,0.115222,0.091937,0.134027
33,10.25,0.221559,0.089392,0.195391
34,10.5,0.122427,0.143797,0.109508
35,10.75,0.021205,0.070706,0.027729
36,11.0,0.003245,0.001537,0.002425
37,11.25,0.049992,0.070219,0.052009
38,11.5,0.067906,0.102449,0.069069
39,11.75,0.068715,0.03715,0.086824
40,12.0,0.027737,0.00967,0.027985
41,12.25,0.027245,0.000903,0.015162
42,12.5,0.013726,0.000381,0.007532
43,12.75,0.002003,0.000213,0.001325
44,13.0,0.009796,0.007982,0.013611
45,13.25,0.030091,0.09275,0.04185
46,13.5,0.003439,0.0419,0.010134
47,13.75,2.8e-05,0.000613,0.000134
48,14.0,0.0,0.0,0.0
49,14.25,0.0,0.0,0.0
50,14.5,0.0,0.0,0.0
51,14.75,0.0,0.0,0.0
52,15.0,0.0,0.0,0.0
