materialid,radius,elneg,vdw,polar
mvc-12592,2.0,0.371762,0.157211,0.501908
mvc-12592,2.25,0.199849,0.083016,0.265787
mvc-12592,2.5,0.032936,0.163397,0.055746
mvc-12592,2.75,0.903348,0.385296,0.513257
mvc-12592,3.0,0.729292,0.801115,0.539147
mvc-12592,3.25,0.288544,0.560928,0.376655
mvc-12592,3.5,0.277979,1.06686,0.551283
mvc-12592,3.75,0.27263,0.445335,0.415491
mvc-12592,4.0,0.351524,0.236094,0.320448
mvc-12592,4.25,0.25181,0.014023,0.132814
mvc-12592,4.5,0.096306,0.029859,0.106827
mvc-12592,4.75,0.055788,0.021358,0.070352
mvc-12592,5.0,0.080713,0.001111,0.038024
mvc-12592,5.25,0.005816,0.001015,0.004741
mvc-12592,5.5,0.076899,0.031415,0.101198
mvc-12592,5.75,0.004805,0.001963,0.006324
mvc-12592,6.0,1e-06,0.0,1e-06
mvc-12592,6.25,0.0,0.0,0.0
mvc-12592,6.5,0.0,0.0,0.0
mvc-12592,6.75,0.0,0.0,0.0
mvc-12592,7.0,0.0,0.0,0.0
mvc-12592,7.25,0.0,0.0,0.0
mvc-12592,7.5,0.0,0.0,0.0
mvc-12592,7.75,0.0,0.0,0.0
mvc-12592,8.0,0.0,0.0,0.0
mvc-12592,8.25,0.0,0.0,0.0
mvc-12592,8.5,0.0,0.0,0.0
mvc-12592,8.75,0.0,0.0,0.0
mvc-12592,9.0,0.0,0.0,0.0
mvc-12592,9.25,0.0,0.0,0.0
mvc-12592,9.5,0.0,0.0,0.0
mvc-12592,9.75,0.0,0.0,0.0
mvc-12592,10.0,0.0,0.0,0.0
mvc-12592,10.25,0.0,0.0,0.0
mvc-12592,10.5,0.0,0.0,0.0
mvc-12592,10.75,0.0,0.0,0.0
mvc-12592,11.0,0.0,0.0,0.0
mvc-12592,11.25,0.0,0.0,0.0
mvc-12592,11.5,0.0,0.0,0.0
mvc-12592,11.75,0.0,0.0,0.0
mvc-12592,12.0,0.0,0.0,0.0
mvc-12592,12.25,0.0,0.0,0.0
mvc-12592,12.5,0.0,0.0,0.0
mvc-12592,12.75,0.0,0.0,0.0
mvc-12592,13.0,0.0,0.0,0.0
mvc-12592,13.25,0.0,0.0,0.0
mvc-12592,13.5,0.0,0.0,0.0
mvc-12592,13.75,0.0,0.0,0.0
mvc-12592,14.0,0.0,0.0,0.0
mvc-12592,14.25,0.0,0.0,0.0
mvc-12592,14.5,0.0,0.0,0.0
mvc-12592,14.75,0.0,0.0,0.0
mvc-12592,15.0,0.0,0.0,0.0
