,R,elneg,vdw,polar
0,2.0,0.062292,0.033648,0.083772
1,2.25,0.092646,0.05003,0.124573
2,2.5,0.013294,0.001117,0.009085
3,2.75,0.120514,0.003706,0.071495
4,3.0,0.215077,0.127187,0.148683
5,3.25,0.159357,0.138365,0.119136
6,3.5,0.068402,0.194817,0.094359
7,3.75,0.133901,0.435081,0.224339
8,4.0,0.115165,0.127558,0.144526
9,4.25,0.082367,0.009032,0.052756
10,4.5,0.018357,0.001132,0.011949
11,4.75,0.043871,0.023427,0.058606
12,5.0,0.122687,0.051379,0.143247
13,5.25,0.176166,0.052354,0.124995
14,5.5,0.173742,0.118325,0.123571
15,5.75,0.044954,0.158174,0.063102
16,6.0,0.035295,0.101846,0.047046
17,6.25,0.116923,0.274684,0.127614
18,6.5,0.132557,0.138261,0.14914
19,6.75,0.131847,0.054847,0.152952
20,7.0,0.06711,0.007685,0.048827
21,7.25,0.024819,0.000533,0.014709
22,7.5,0.019107,0.000488,0.011437
23,7.75,0.048297,0.013475,0.046641
24,8.0,0.170215,0.070493,0.182949
25,8.25,0.168526,0.10007,0.134691
26,8.5,0.126239,0.273224,0.132975
27,8.75,0.029538,0.05191,0.037618
28,9.0,0.001638,0.000875,0.001674
29,9.25,0.051201,0.021895,0.035867
30,9.5,0.141412,0.228017,0.153347
31,9.75,0.192688,0.33339,0.246628
32,10.0,0.081256,0.04707,0.073897
33,10.25,0.025117,0.000834,0.015164
34,10.5,0.013908,0.00029,0.00823
35,10.75,0.007838,0.002621,0.008201
36,11.0,0.09157,0.037576,0.102536
37,11.25,0.185947,0.091823,0.177342
38,11.5,0.11799,0.148515,0.104604
39,11.75,0.02643,0.076732,0.035886
40,12.0,0.002673,0.001639,0.003607
41,12.25,0.007898,0.00506,0.005821
42,12.5,0.065295,0.119264,0.063203
43,12.75,0.070087,0.060562,0.075717
44,13.0,0.087315,0.027932,0.089222
45,13.25,0.017412,0.001991,0.012664
46,13.5,0.009349,0.000194,0.005531
47,13.75,0.004614,9.5e-05,0.002729
48,14.0,2.1e-05,1e-06,1.2e-05
49,14.25,0.00878,0.004031,0.005868
50,14.5,0.048828,0.106417,0.049865
51,14.75,0.027075,0.067327,0.036721
52,15.0,0.000392,0.003002,0.000868
