materialid,radius,elneg,vdw,polar
mp-504100,2.0,0.0,0.0,0.0
mp-504100,2.25,0.015947,0.00099,0.011394
mp-504100,2.5,1.261661,0.078794,0.901556
mp-504100,2.75,0.385623,0.739921,0.421503
mp-504100,3.0,0.677997,2.029361,0.889836
mp-504100,3.25,0.08663,0.091741,0.142236
mp-504100,3.5,0.164736,0.162172,0.274567
mp-504100,3.75,0.393592,0.250778,0.514893
mp-504100,4.0,0.179871,0.012029,0.129412
mp-504100,4.25,0.000416,2.6e-05,0.000297
mp-504100,4.5,0.002064,0.000128,0.001474
mp-504100,4.75,0.468333,0.035309,0.335896
mp-504100,5.0,0.236843,0.513869,0.270994
mp-504100,5.25,0.005111,0.07734,0.019356
mp-504100,5.5,1e-06,2.3e-05,6e-06
mp-504100,5.75,0.0,0.0,0.0
mp-504100,6.0,0.0,0.0,0.0
mp-504100,6.25,6e-06,0.0,4e-06
mp-504100,6.5,0.017877,0.001109,0.012773
mp-504100,6.75,0.102164,0.00634,0.072996
mp-504100,7.0,0.001127,7e-05,0.000805
mp-504100,7.25,0.0,0.0,0.0
mp-504100,7.5,0.0,0.0,0.0
mp-504100,7.75,0.0,0.0,0.0
mp-504100,8.0,0.0,0.0,0.0
mp-504100,8.25,0.0,0.0,0.0
mp-504100,8.5,0.0,0.0,0.0
mp-504100,8.75,0.0,0.0,0.0
mp-504100,9.0,0.0,0.0,0.0
mp-504100,9.25,0.0,0.0,0.0
mp-504100,9.5,0.0,0.0,0.0
mp-504100,9.75,0.0,0.0,0.0
mp-504100,10.0,0.0,0.0,0.0
mp-504100,10.25,0.0,0.0,0.0
mp-504100,10.5,0.0,0.0,0.0
mp-504100,10.75,0.0,0.0,0.0
mp-504100,11.0,0.0,0.0,0.0
mp-504100,11.25,0.0,0.0,0.0
mp-504100,11.5,0.0,0.0,0.0
mp-504100,11.75,0.0,0.0,0.0
mp-504100,12.0,0.0,0.0,0.0
mp-504100,12.25,0.0,0.0,0.0
mp-504100,12.5,0.0,0.0,0.0
mp-504100,12.75,0.0,0.0,0.0
mp-504100,13.0,0.0,0.0,0.0
mp-504100,13.25,0.0,0.0,0.0
mp-504100,13.5,0.0,0.0,0.0
mp-504100,13.75,0.0,0.0,0.0
mp-504100,14.0,0.0,0.0,0.0
mp-504100,14.25,0.0,0.0,0.0
mp-504100,14.5,0.0,0.0,0.0
mp-504100,14.75,0.0,0.0,0.0
mp-504100,15.0,0.0,0.0,0.0
