materialid,radius,elneg,vdw,polar
mvc-14215,2.0,1e-05,1e-06,8e-06
mvc-14215,2.25,0.046432,0.003266,0.038605
mvc-14215,2.5,1.011416,0.071147,0.840922
mvc-14215,2.75,0.461131,0.032438,0.383399
mvc-14215,3.0,0.289954,0.020396,0.241077
mvc-14215,3.25,0.25028,0.017607,0.208091
mvc-14215,3.5,0.51597,0.047996,0.435245
mvc-14215,3.75,0.208061,0.270515,0.309693
mvc-14215,4.0,0.334583,0.096681,0.317261
mvc-14215,4.25,0.321954,0.385306,0.461435
mvc-14215,4.5,0.2264,0.340776,0.361789
mvc-14215,4.75,0.111963,0.026866,0.103235
mvc-14215,5.0,0.037747,0.006795,0.031563
mvc-14215,5.25,0.169729,1.559635,0.207621
mvc-14215,5.5,0.014362,1.119015,0.059981
mvc-14215,5.75,9e-06,0.00156,7.5e-05
mvc-14215,6.0,0.0,0.0,0.0
mvc-14215,6.25,0.0,0.0,0.0
mvc-14215,6.5,0.0,0.0,0.0
mvc-14215,6.75,0.0,0.0,0.0
mvc-14215,7.0,0.0,0.0,0.0
mvc-14215,7.25,0.0,0.0,0.0
mvc-14215,7.5,0.0,0.0,0.0
mvc-14215,7.75,0.0,0.0,0.0
mvc-14215,8.0,0.0,0.0,0.0
mvc-14215,8.25,0.0,0.0,0.0
mvc-14215,8.5,0.0,0.0,0.0
mvc-14215,8.75,0.0,0.0,0.0
mvc-14215,9.0,0.0,0.0,0.0
mvc-14215,9.25,0.0,0.0,0.0
mvc-14215,9.5,0.0,0.0,0.0
mvc-14215,9.75,0.0,0.0,0.0
mvc-14215,10.0,0.0,0.0,0.0
mvc-14215,10.25,0.0,0.0,0.0
mvc-14215,10.5,0.0,0.0,0.0
mvc-14215,10.75,0.0,0.0,0.0
mvc-14215,11.0,0.0,0.0,0.0
mvc-14215,11.25,0.0,0.0,0.0
mvc-14215,11.5,0.0,0.0,0.0
mvc-14215,11.75,0.0,0.0,0.0
mvc-14215,12.0,0.0,0.0,0.0
mvc-14215,12.25,0.0,0.0,0.0
mvc-14215,12.5,0.0,0.0,0.0
mvc-14215,12.75,0.0,0.0,0.0
mvc-14215,13.0,0.0,0.0,0.0
mvc-14215,13.25,0.0,0.0,0.0
mvc-14215,13.5,0.0,0.0,0.0
mvc-14215,13.75,0.0,0.0,0.0
mvc-14215,14.0,0.0,0.0,0.0
mvc-14215,14.25,0.0,0.0,0.0
mvc-14215,14.5,0.0,0.0,0.0
mvc-14215,14.75,0.0,0.0,0.0
mvc-14215,15.0,0.0,0.0,0.0
