materialid,radius,elneg,vdw,polar
mvc-5119,2.0,0.122734,0.108928,0.182154
mvc-5119,2.25,0.093827,0.08047,0.135784
mvc-5119,2.5,0.233114,0.05236,0.171706
mvc-5119,2.75,0.716874,0.044908,0.372304
mvc-5119,3.0,0.436377,0.609285,0.364757
mvc-5119,3.25,0.824257,1.348359,0.836337
mvc-5119,3.5,0.570846,0.639782,0.623174
mvc-5119,3.75,0.284717,0.115872,0.333105
mvc-5119,4.0,0.201777,0.160105,0.296694
mvc-5119,4.25,0.191899,0.212728,0.288615
mvc-5119,4.5,0.241922,0.372518,0.306636
mvc-5119,4.75,0.009778,0.092717,0.031845
mvc-5119,5.0,0.033859,0.001183,0.017455
mvc-5119,5.25,0.035879,0.092664,0.029864
mvc-5119,5.5,0.002136,0.068023,0.009557
mvc-5119,5.75,3e-06,9.7e-05,1.4e-05
mvc-5119,6.0,0.0,0.0,0.0
mvc-5119,6.25,0.0,0.0,0.0
mvc-5119,6.5,0.0,0.0,0.0
mvc-5119,6.75,0.0,0.0,0.0
mvc-5119,7.0,0.0,0.0,0.0
mvc-5119,7.25,0.0,0.0,0.0
mvc-5119,7.5,0.0,0.0,0.0
mvc-5119,7.75,0.0,0.0,0.0
mvc-5119,8.0,0.0,0.0,0.0
mvc-5119,8.25,0.0,0.0,0.0
mvc-5119,8.5,0.0,0.0,0.0
mvc-5119,8.75,0.0,0.0,0.0
mvc-5119,9.0,0.0,0.0,0.0
mvc-5119,9.25,0.0,0.0,0.0
mvc-5119,9.5,0.0,0.0,0.0
mvc-5119,9.75,0.0,0.0,0.0
mvc-5119,10.0,0.0,0.0,0.0
mvc-5119,10.25,0.0,0.0,0.0
mvc-5119,10.5,0.0,0.0,0.0
mvc-5119,10.75,0.0,0.0,0.0
mvc-5119,11.0,0.0,0.0,0.0
mvc-5119,11.25,0.0,0.0,0.0
mvc-5119,11.5,0.0,0.0,0.0
mvc-5119,11.75,0.0,0.0,0.0
mvc-5119,12.0,0.0,0.0,0.0
mvc-5119,12.25,0.0,0.0,0.0
mvc-5119,12.5,0.0,0.0,0.0
mvc-5119,12.75,0.0,0.0,0.0
mvc-5119,13.0,0.0,0.0,0.0
mvc-5119,13.25,0.0,0.0,0.0
mvc-5119,13.5,0.0,0.0,0.0
mvc-5119,13.75,0.0,0.0,0.0
mvc-5119,14.0,0.0,0.0,0.0
mvc-5119,14.25,0.0,0.0,0.0
mvc-5119,14.5,0.0,0.0,0.0
mvc-5119,14.75,0.0,0.0,0.0
mvc-5119,15.0,0.0,0.0,0.0
