materialid,radius,elneg,vdw,polar
mvc-5032,2.0,0.156719,0.062563,0.208352
mvc-5032,2.25,0.032116,0.013181,0.043587
mvc-5032,2.5,0.005083,7.8e-05,0.00239
mvc-5032,2.75,0.20501,0.029191,0.102102
mvc-5032,3.0,0.253077,0.312907,0.195652
mvc-5032,3.25,0.046647,0.041699,0.036382
mvc-5032,3.5,0.155611,0.608275,0.311331
mvc-5032,3.75,0.115593,0.162187,0.175441
mvc-5032,4.0,0.078443,0.003375,0.039589
mvc-5032,4.25,0.033599,0.000664,0.01621
mvc-5032,4.5,0.045521,0.01804,0.060205
mvc-5032,4.75,0.11033,0.042821,0.143881
mvc-5032,5.0,0.227237,0.057323,0.128316
mvc-5032,5.25,0.15183,0.149467,0.107808
mvc-5032,5.5,0.028433,0.18906,0.071283
mvc-5032,5.75,0.039096,0.050189,0.044265
mvc-5032,6.0,0.157324,0.274019,0.1479
mvc-5032,6.25,0.150136,0.063493,0.19704
mvc-5032,6.5,0.093397,0.050854,0.088624
mvc-5032,6.75,0.025269,0.043269,0.022611
mvc-5032,7.0,0.020601,0.000579,0.009667
mvc-5032,7.25,0.026319,0.001401,0.014664
mvc-5032,7.5,0.145821,0.048495,0.171613
mvc-5032,7.75,0.207018,0.111076,0.15435
mvc-5032,8.0,0.161702,0.208127,0.144737
mvc-5032,8.25,0.020855,0.084077,0.037593
mvc-5032,8.5,0.001024,0.000323,0.000563
mvc-5032,8.75,0.051239,0.017512,0.028469
mvc-5032,9.0,0.156337,0.291402,0.191217
mvc-5032,9.25,0.21444,0.335792,0.283384
mvc-5032,9.5,0.041111,0.005413,0.025126
mvc-5032,9.75,0.048085,0.007993,0.024227
mvc-5032,10.0,0.023738,0.015047,0.014749
mvc-5032,10.25,0.012027,0.004788,0.015666
mvc-5032,10.5,0.162644,0.053265,0.173057
mvc-5032,10.75,0.250392,0.219534,0.201413
mvc-5032,11.0,0.03711,0.063336,0.045579
mvc-5032,11.25,0.000907,0.000442,0.001205
mvc-5032,11.5,7.4e-05,4e-05,4.4e-05
mvc-5032,11.75,0.032518,0.042065,0.027192
mvc-5032,12.0,0.113908,0.123514,0.131346
mvc-5032,12.25,0.071754,0.039675,0.067577
mvc-5032,12.5,0.015673,0.007068,0.009102
mvc-5032,12.75,0.017483,0.000216,0.008134
mvc-5032,13.0,0.000454,5e-06,0.000211
mvc-5032,13.25,0.00048,3.3e-05,0.000231
mvc-5032,13.5,0.025016,0.020045,0.017828
mvc-5032,13.75,0.030072,0.121145,0.056251
mvc-5032,14.0,0.000727,0.004935,0.001835
mvc-5032,14.25,0.0,1e-06,0.0
mvc-5032,14.5,0.0,0.0,0.0
mvc-5032,14.75,0.0,0.0,0.0
mvc-5032,15.0,0.0,0.0,0.0
