materialid,radius,elneg,vdw,polar
mp-1046916,2.0,0.078358,0.014105,0.097595
mp-1046916,2.25,0.123762,0.022279,0.154147
mp-1046916,2.5,0.000391,7e-05,0.000479
mp-1046916,2.75,0.05004,0.011626,0.047261
mp-1046916,3.0,1.65249,0.36417,1.176922
mp-1046916,3.25,1.145649,0.166997,0.588147
mp-1046916,3.5,0.264676,0.977167,0.513572
mp-1046916,3.75,0.577991,2.079454,1.183979
mp-1046916,4.0,0.004205,0.03004,0.012203
mp-1046916,4.25,0.0,2e-06,1e-06
mp-1046916,4.5,0.000122,0.000604,0.000333
mp-1046916,4.75,0.053644,0.20192,0.126572
mp-1046916,5.0,0.048581,0.131401,0.098631
mp-1046916,5.25,9e-05,0.000167,0.000159
mp-1046916,5.5,0.0,0.0,0.0
mp-1046916,5.75,0.0,0.0,0.0
mp-1046916,6.0,0.0,0.0,0.0
mp-1046916,6.25,0.0,0.0,0.0
mp-1046916,6.5,0.0,0.0,0.0
mp-1046916,6.75,0.0,0.0,0.0
mp-1046916,7.0,0.0,0.0,0.0
mp-1046916,7.25,0.0,0.0,0.0
mp-1046916,7.5,0.0,0.0,0.0
mp-1046916,7.75,0.0,0.0,0.0
mp-1046916,8.0,0.0,0.0,0.0
mp-1046916,8.25,0.0,0.0,0.0
mp-1046916,8.5,0.0,0.0,0.0
mp-1046916,8.75,0.0,0.0,0.0
mp-1046916,9.0,0.0,0.0,0.0
mp-1046916,9.25,0.0,0.0,0.0
mp-1046916,9.5,0.0,0.0,0.0
mp-1046916,9.75,0.0,0.0,0.0
mp-1046916,10.0,0.0,0.0,0.0
mp-1046916,10.25,0.0,0.0,0.0
mp-1046916,10.5,0.0,0.0,0.0
mp-1046916,10.75,0.0,0.0,0.0
mp-1046916,11.0,0.0,0.0,0.0
mp-1046916,11.25,0.0,0.0,0.0
mp-1046916,11.5,0.0,0.0,0.0
mp-1046916,11.75,0.0,0.0,0.0
mp-1046916,12.0,0.0,0.0,0.0
mp-1046916,12.25,0.0,0.0,0.0
mp-1046916,12.5,0.0,0.0,0.0
mp-1046916,12.75,0.0,0.0,0.0
mp-1046916,13.0,0.0,0.0,0.0
mp-1046916,13.25,0.0,0.0,0.0
mp-1046916,13.5,0.0,0.0,0.0
mp-1046916,13.75,0.0,0.0,0.0
mp-1046916,14.0,0.0,0.0,0.0
mp-1046916,14.25,0.0,0.0,0.0
mp-1046916,14.5,0.0,0.0,0.0
mp-1046916,14.75,0.0,0.0,0.0
mp-1046916,15.0,0.0,0.0,0.0
