,R,elneg,vdw,polar
0,2.0,0.116436,0.095178,0.164479
1,2.25,0.09366,0.076559,0.132304
2,2.5,0.008038,0.000585,0.004764
3,2.75,0.142688,0.006648,0.080444
4,3.0,0.171051,0.023213,0.09976
5,3.25,0.215776,0.341177,0.198073
6,3.5,0.031405,0.115405,0.052024
7,3.75,0.12318,0.303465,0.201158
8,4.0,0.106728,0.078711,0.12232
9,4.25,0.074043,0.003732,0.042025
10,4.5,0.014514,0.007591,0.015798
11,4.75,0.042567,0.034967,0.059914
12,5.0,0.141375,0.149478,0.176842
13,5.25,0.203608,0.036164,0.126426
14,5.5,0.08113,0.049881,0.055679
15,5.75,0.088958,0.280559,0.118439
16,6.0,0.054735,0.130729,0.065664
17,6.25,0.121973,0.078753,0.102947
18,6.5,0.136044,0.217516,0.151405
19,6.75,0.096917,0.092592,0.130961
20,7.0,0.054699,0.012714,0.041991
21,7.25,0.030788,0.001579,0.017518
22,7.5,0.020119,0.010783,0.022184
23,7.75,0.105822,0.040274,0.096893
24,8.0,0.171853,0.142956,0.165085
25,8.25,0.130146,0.090767,0.120784
26,8.5,0.102569,0.148778,0.097714
27,8.75,0.03076,0.085629,0.038683
28,9.0,0.025361,0.029169,0.024447
29,9.25,0.106244,0.134361,0.102589
30,9.5,0.152322,0.179538,0.160245
31,9.75,0.095696,0.17434,0.128549
32,10.0,0.083045,0.032041,0.075818
33,10.25,0.016976,0.001141,0.009951
34,10.5,0.020656,0.016376,0.019803
35,10.75,0.082238,0.061555,0.079786
36,11.0,0.152654,0.052642,0.133564
37,11.25,0.109286,0.089434,0.115489
38,11.5,0.093707,0.051838,0.075688
39,11.75,0.03696,0.105952,0.042961
40,12.0,0.007832,0.02839,0.010766
41,12.25,0.079387,0.057076,0.059906
42,12.5,0.050289,0.077626,0.057694
43,12.75,0.036851,0.072614,0.056971
44,13.0,0.045893,0.022892,0.047244
45,13.25,0.020257,0.005868,0.016843
46,13.5,0.013793,0.000657,0.007792
47,13.75,0.020201,0.000941,0.011389
48,14.0,0.013465,0.00085,0.007774
49,14.25,0.010216,0.028016,0.015284
50,14.5,0.009508,0.070896,0.022236
51,14.75,0.005505,0.048383,0.014674
52,15.0,7.6e-05,0.001023,0.000259
