Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge
mp-1238859_K,mp-1238859,mvc-14769,CrS2,intercalation,1.072351463000004,98.77070930862355,282.9271846045033,105.91691462865057,303.3973803331113,0.01916975750000116,0.24089589321428573
mp-542551_K,mp-542551,mp-770883,Co2O5,intercalation,1.0370399254999967,123.95090139697966,333.4051380472124,128.54203355038123,345.7544395217973,9.769962616701378e-15,-9.769962616701378e-15
mp-1212045_K,mp-1212045,mp-971669,FeSb3,intercalation,1.1319768979999907,15.54972603317702,112.79837982115929,17.601930639785422,127.68516008938063,0.0,8.881784197001252e-16
mp-1223754_K,mp-1223754,mp-561,Nb3Se4,intercalation,1.339407437999995,21.821461941386314,140.2549857309971,29.22782843232664,187.8585711046807,0.0,0.0
mp-1223931_K,mp-1224082,mp-9227,Ti3Se4,intercalation,1.3429572679999922,27.977069420164128,144.62976826998585,37.57200871514974,194.23159846733213,0.0,0.0
mp-755542_K,mp-755542,mp-772844,TiPCO7,intercalation,1.3567346779999951,95.36405159508396,234.44994737240785,129.38371583363116,318.0863738554196,0.0315118246590913,0.11371784268229135
mp-1224029_K,mp-758970,mp-762279,Ti8O17,intercalation,1.4792759479999802,34.707022689562265,120.70227786735849,51.34126389135904,178.55197651799375,0.009109656481479433,0.0
mp-2207_K,mp-7940,mp-2207,NbSe2,intercalation,1.4179507230000006,92.44291088378422,474.68561076015544,131.07949232388646,673.0808049750592,0.0,0.02942960674999817
mp-1147718_K,mp-29687,mp-1147718,C,intercalation,1.4478093180000258,35.27716162516278,66.96059084220711,51.07460331350361,96.94616736013465,0.3868611537499991,0.361187180245901
mp-1018072_K,mp-1018072,mp-558110,TiS2,intercalation,1.4696178879999984,177.38130409251417,523.2434926399292,260.68273749112615,768.9679965632354,0.002017226666666261,0.06657324750000004
mp-1070735_K,mp-1224406,mp-1224651,FeSe,intercalation,1.4060082879999953,21.70453576746208,104.2802182343811,30.516757176244024,146.61885111198805,0.02745125078947286,0.026891784305553834
mp-1211572_K,mp-1211572,mp-28344,Zr6CI14,intercalation,1.4800592779999988,11.284285102558949,56.4453345624121,16.70141086163954,83.54244111891204,0.0,0.005940581320346361
mp-1223960_K,mp-1223960,mp-12627,Nb3S4,intercalation,1.5526681679999967,31.418175516856877,158.91970232215198,48.78200102166052,246.74956306364055,0.0,0.0
mp-1078799_K,mp-1111109,mp-1078799,LiNbF6,intercalation,1.586598403,183.55016689588436,604.2842266863373,291.2204016673936,958.7563890186327,0.0,0.09550380605000264
mp-10033_K,mp-7938,mp-10033,NbS2,intercalation,1.6176077729999996,136.6483548766065,541.9457766125041,221.04344101606108,876.6557007929081,0.0,0.010235813999998733
mp-1223692_K,mp-1223692,mp-1224281,Nb4O5F2,intercalation,1.7903082179999785,12.221003765827335,57.556644570341014,21.879363474169363,103.04413377478537,0.01548156456734695,0.011259626850671722
mp-1220314_K,mp-1223310,mp-1220314,NbO2F,intercalation,1.7488413479999991,146.45467515194213,626.0014756582538,256.12599151362446,1094.7772645401692,0.10571783249999989,0.12392083965384337
mp-1003854_K,mp-1003854,mp-25545,MnO2,intercalation,1.912734378,212.6508550948202,804.0994954622073,406.74460105095903,1538.0287483030188,0.03180992083333223,0.14899052687499914
mp-1040472_K,mp-1040472,mp-19443,WO3,intercalation,1.9685054280000003,98.92163424363146,686.5215153047166,194.72777395521922,1351.42132931612,0.0,0.04760739340476228
mp-1237229_K,mp-973471,mp-547271,ReO3,intercalation,1.9413918330000046,98.0649035092842,728.1668521608643,190.38240277685784,1413.6571798464238,0.0,0.028342622714284005
mp-1103534_K,mp-1103534,mp-2164,Mo3S4,intercalation,1.9160803179999986,30.76180893341235,151.31239572330404,58.942096643387934,289.92670331485004,0.06622152357142852,0.044813543333334316
mp-556891_K,mp-556891,mp-558852,FeF3,intercalation,2.0190531046666678,176.3968952098347,615.8372250878588,356.1546989269776,1243.4080612829468,0.004433570416667365,0.20336690800000046
mp-1223415_K,mp-1223973,mp-1223415,Ti2(PO4)3,intercalation,2.0456540504999907,58.4107916556533,176.2820511046928,119.48827254329822,360.6120918727612,0.013491888472223934,0.007207953256188837
mp-756880_K,mp-772782,mp-756880,CePCO7,intercalation,2.2605012930000044,71.79746543412249,205.39619121583422,162.298263447957,464.29835582066937,0.03219395022727323,0.0390292398697909
mvc-13677_K,mp-650817,mvc-13677,MoO2,intercalation,2.348181992999997,48.654463221618194,248.23803353372955,114.24953441608447,582.9080803216332,0.09076018833333244,0.02123079788461446
mp-29784_K,mp-29784,mp-685514,Mo9S11,intercalation,2.317099512999988,5.17654307237768,24.079069643258823,11.994565432029786,55.79360054388781,0.028211450747128275,0.020437259545454722
mp-1103996_K,mp-8116,mp-1224361,MoS,intercalation,2.3192754780000175,42.229006361888814,189.82426645516284,97.94069891543546,440.2547663188005,0.0692729831578962,3.552713678800501e-15
mp-1207560_K,mp-1212009,mp-1207560,Zr6MnCl14,intercalation,2.338810703000007,23.55713718205091,76.06843754929004,55.095684573420094,177.90967590076718,0.0,4.440892098500626e-15
mp-1204618_K,mp-1204618,mp-568488,Mo15Se19,intercalation,2.391277118000005,17.763815263251264,107.21683020112268,42.47820496739198,256.3851527244365,0.06859231080882378,0.03716266673611113
mp-1110883_K,mp-1110883,mp-27826,MoCl6,intercalation,2.391249457999997,62.921232268285195,140.31110806630826,150.4603625582289,335.51886111493866,0.0,0.05791035637499764
mp-1238894_K,mp-1238894,mp-755263,CrS2,intercalation,2.491664542999999,98.77070930862355,280.5832803612023,246.10347427125723,699.1194110346357,0.0,0.021705661071428572
mp-770048_K,mp-773260,mp-773290,VPCO7,intercalation,2.4107589005,165.8422012677654,460.58129644539645,399.8055627847778,1110.3504598095685,0.033696033409064796,0.0
mp-560338_K,mp-566698,mp-560338,CrF3,intercalation,2.5794219129999973,180.98151132035704,571.7710476250118,466.82767614758603,1474.8387694629205,0.0,-8.881784197001252e-16
mvc-12404_K,mp-757418,mvc-12404,TiO2,intercalation,2.50823055299999,51.71105182810587,187.96993925598883,129.70324012302115,471.4719446874234,0.06085621916666639,0.03417190022958039
mp-25001_K,mp-746071,mp-25001,FePO4,intercalation,2.589065798,141.1238135802788,466.94949868173273,365.3788390240278,1208.9629764301203,0.01826225875000098,0.08052088125000001
mp-1178146_K,mp-1178147,mp-1178146,TlPCO7,intercalation,2.584164288000011,56.22785179097409,203.18760736911108,145.3020065891927,525.0701587274247,3.552713678800501e-15,0.021185708020835747
mp-1112871_K,mp-1112871,mp-1207229,Cs2MoBr6,intercalation,2.566534497999996,30.446776342335436,114.7940887282403,78.14270183549402,294.6229888875012,0.0,0.03305474579166878
mp-1223523_K,mp-1223523,mp-29339,Lu(NbCl3)6,intercalation,2.564367248000025,19.01276007486134,68.37253423736745,48.75569923005692,175.33228746106542,2.6645352591003757e-15,0.0
mp-754251_K,mp-754251,mp-772799,SnPCO7,intercalation,2.611340548000001,68.54858946347855,204.2503614894916,179.00371117418717,533.3672509011674,0.07680037236979143,0.021926514855771018
mp-1111876_K,mp-1111876,mp-570990,Cs2MoCl6,intercalation,2.6960332980000032,43.68141124600581,133.9656580189426,117.76653922286347,361.17587480755043,-1.7763568394002505e-15,0.006271629000004886
mp-1025502_K,mp-1112244,mp-1025502,TiCuF6,intercalation,2.6475936030000007,176.55783703092501,588.4188681742326,467.4533998825937,1557.894031262599,0.0,0.2676603230000012
