Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge
mp-1013548_Ca,mp-1013548,mvc-11231,SbN,intercalation,1.3815915487500001,628.1580016675654,2305.9440568730934,867.8577863835968,3185.8728208661555,1.2119429863100004,0.0
mp-1042046_Ca,mp-1042046,mp-714969,MoO2,intercalation,1.492089635000002,319.03335090597676,1516.927744905277,476.0263561061264,2263.3921652170907,0.2345371216666674,-1.7763568394002505e-15
mp-1045490_Ca,mp-1045490,mvc-13677,MoO2,intercalation,1.4779879287499924,97.13616852429197,534.4581281822755,143.5660845239285,789.9226618757192,0.09076018833333244,0.15654361038461495
mvc-1_Ca,mp-1045498,mvc-1,NiS2,intercalation,1.4798564712500017,187.60346568621037,675.4744705098336,277.6262027246661,999.6052663481457,0.03564230499999965,0.24383203214285754
mp-1046939_Ca,mvc-248,mp-1046939,BaTl(WO3)2,intercalation,1.4836957820833356,92.89901830431108,686.4298813770149,137.83388161778896,1018.4531196950414,0.45379093025000383,0.5443113551086967
mp-1047232_Ca,mp-1047458,mp-1047232,WO2,intercalation,1.4018708987500006,113.62443331356175,984.0410429087875,159.28678644924233,1379.4985012294298,0.11417675333333221,0.2975130274999991
mp-1041165_Ca,mp-1048301,mp-1041165,Ti2Be3(SiO4)3,intercalation,1.4832230375000066,122.07521216694676,402.18716976719685,181.06476699371652,596.5332755856325,0.1760902778750033,0.1560593355102089
mp-1047318_Ca,mp-1047318,mp-25262,TiO2,intercalation,1.4588303162500005,268.27020679936953,1015.4075602779577,391.36071062557727,1481.3073322829346,0.17869182333333278,0.10668702517856943
mp-1044645_Ca,mp-1044645,mvc-5171,TiO2,intercalation,1.402378429583336,268.27020679936953,1012.6767961912757,376.2163513152966,1420.156095118205,0.17114497722222133,0.11634741041666352
mvc-11260_Ca,mvc-11740,mvc-12727,VS2,intercalation,1.4041498762499987,198.36712436301883,599.624162255188,278.537173126401,841.9621932271314,0.08830045833333244,0.15134735807691957
mp-1041394_Ca,mvc-15479,mp-1041394,La2WO6,intercalation,1.495127513750002,89.67825040260014,604.6963012203673,134.08041956188967,904.0980774174301,0.13947807361111408,0.17843582749999598
mvc-10858_Ca,mp-569383,mvc-11274,CoN2,intercalation,1.5773261258333335,429.644965186649,1353.24845798614,677.6902284216545,2134.514147525211,0.6305452162500016,0.0
mp-1042158_Ca,mp-1042158,mp-1042291,WO2,intercalation,1.5666269087499982,113.62443331356175,853.7083596170786,178.00709472049556,1337.4424884009356,0.24213518999999906,0.3601185417857149
mvc-11312_Ca,mp-606338,mvc-14421,Ba(CoN2)2,intercalation,1.537527723750001,341.0348042993585,1257.2502645962365,524.3504663739196,1933.057137508738,0.6862648490625007,0.0
mp-1044224_Ca,mp-1044224,mp-25648,WO2,intercalation,1.5475809137499923,59.33251369608657,435.6129925462561,91.82186576087359,674.1463530461036,0.27668941083333287,0.34049104403846187
mvc-11133_Ca,mvc-62,mvc-11244,CoS2,intercalation,1.590753333749997,187.28910032616662,683.8675162416083,297.9307607188872,1087.8645313046686,0.0970651466666661,0.1317204086538437
mp-1046180_Ca,mp-1046217,mp-1046180,SrTi(PO4)2,intercalation,1.545298773750001,146.65343354686348,519.8346822129879,226.6233710261954,803.2998969764517,0.09870080749999843,0.15291113414987745
