Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge
mp-1046939_Mg,mvc-129,mp-1046939,BaTl(WO3)2,intercalation,0.14331107666666665,95.50988659035599,763.7995886812371,13.687624679575144,109.46094141146521,0.45379093025000383,0.7592729444021753
mp-1185851_Mg,mp-1185851,mp-998866,C,intercalation,0.1397456475000003,1476.027247512765,4037.8995003910873,206.26838343131453,564.2788802220801,2.7556467412500005,1.2380777231249995
mp-1039075_Mg,mp-1039075,mp-1039182,Bi,intercalation,0.13345714374999984,190.15195960097012,896.345702586945,25.37713740681083,119.62373727984053,0.16391626314971708,0.061325333961864015
mp-1154515_Mg,mp-1154515,mp-25301,Ti(SiO3)2,intercalation,0.2436563775000038,238.936908596971,779.2479289564852,58.218501599787466,189.86872754391752,0.03950412583333396,0.16343779941071368
mp-2646_Mg,mp-2646,mp-80,Sb,intercalation,0.39593362666666665,508.18932209615855,2000.607000133252,201.20924133080686,792.1075850974789,0.28024546000000017,0.0035192249999997927
mp-1039188_Mg,mp-1039188,mp-569358,Bi,intercalation,0.33482070000000014,229.77418523619272,1630.2392948053136,76.93315354271175,545.8378618542217,0.555676445,0.10528846416666626
mp-1191096_Mg,mp-1192183,mp-1191096,VH16,intercalation,0.3692268949999984,225.97876369171942,444.35667159429386,83.43743725383193,164.0684341252951,0.0842617022939125,0.08444680395833393
mp-1047232_Mg,mp-1047237,mp-1047232,WO2,intercalation,0.47820768250000034,117.5548424709612,1047.5533388877036,56.21562878469097,500.9480544846262,0.11417675333333221,0.4015838591071432
mp-1046916_Mg,mp-1046916,mp-1047421,BaTi4O8,intercalation,0.4650800000000017,111.41861883573004,470.61435776870223,51.81857124812152,218.87332551106886,0.21596735417458923,0.21892106242857068
mp-1041165_Mg,mp-1047872,mp-1041165,Ti2Be3(SiO4)3,intercalation,0.46851728750000055,126.62371041764771,406.60465001681075,59.32539733806187,190.50130771076323,0.1760902778750033,0.20175071271258993
mp-1044214_Mg,mp-1044214,mp-25648,WO2,intercalation,0.5874631299999975,60.38680422136682,498.47900223907,35.47502101858122,292.8380348946398,0.27668941083333287,0.4021375791346138
mp-1041140_Mg,mp-1041140,mp-1041196,Ti3P3O13,intercalation,0.6637338574999999,114.33603831155456,355.5167648752123,75.88869975979588,235.96851375654512,0.03227054842481358,0.12744123251071393
mp-1042087_Mg,mp-1042087,mp-1042291,WO2,intercalation,0.6468326924999999,117.5548424709612,937.5499175560795,76.03831527190518,606.4379375259518,0.24213518999999906,0.4630839448214292
mvc-11138_Mg,mvc-11138,mp-756655,TiO2,intercalation,0.6389282225000001,291.26251361141925,1268.182257893487,186.0958401026262,810.2774358419225,0.07390985333333333,0.1162575350000079
mvc-12231_Mg,mvc-12627,mvc-12231,VO2,intercalation,0.6170389833333341,374.86232062733274,1472.6203770842037,231.30466520986369,908.664180311988,0.0919373467307647,0.142089259999997
mp-1045636_Mg,mp-1045636,mp-1045643,Ti9O13,intercalation,0.738491677500002,155.9573966344721,747.9205685827752,115.17323945912447,552.333115329449,0.14285303045454611,0.11246413958333257
mp-1046590_Mg,mp-1046590,mp-1046793,Ti2O3,intercalation,0.7668375349999947,171.9314426383709,817.1978234624535,131.84348366180134,626.6579645513087,0.1311542879999994,0.09391250045455024
mp-1042667_Mg,mp-1042667,mp-1042691,Cu3(SbO3)4,intercalation,0.7697803049999989,59.96019435033847,373.9011373573071,46.15617669486276,287.82173155475436,0.02405554394737397,0.2136540747499982
mp-1222220_Mg,mp-676910,mp-21021,Mo3Se4,intercalation,0.7761906937500006,85.35979347973107,524.4552646084024,66.25547731938923,407.077295677236,0.06335038142857208,0.050946200403225284
mp-1191852_Mg,mp-644281,mp-1191852,TiH16,intercalation,0.758716110000003,228.94623713700494,426.2532006832993,173.70519843972662,323.4051702974835,0.12212771316347792,0.08827762979166698
mp-1046499_Mg,mp-1046499,mp-1046584,Ba2Tl2W3O10,intercalation,0.8723982249999991,74.26575211115654,558.3873037910761,64.78931032006291,487.13609268987005,0.4413780813235295,0.5357220105263165
mp-2164_Mg,mp-676282,mp-2164,Mo3S4,intercalation,0.8177522474999974,121.71841164549045,604.3771874202619,99.53550468522967,494.2308033506463,0.06622152357142852,0.034856053666668885
mp-1080847_Mg,mp-1080847,mvc-11231,SbN,intercalation,0.9748246991666668,770.5941064190005,3183.2273493371636,751.1941679695086,3103.0886431967065,1.2119429863100004,0.0
mp-1046096_Mg,mp-1046096,mp-1046180,SrTi(PO4)2,intercalation,0.9782369774999977,153.26748828205947,551.6479507385781,149.93192448605816,539.6424239745743,0.09870080749997534,0.15241833737637478
mvc-12394_Mg,mvc-12394,mvc-12466,TiO2,intercalation,0.9542062950000001,291.26251361141925,1160.7943145942409,277.92452398553945,1107.637242186035,0.15088674708333372,0.09215828035715212
mp-1013526_Mg,mvc-11476,mp-1013526,VS2,intercalation,0.9877471500000055,110.61485399542978,376.25355783942865,109.25950678165249,371.64337943325785,0.01721867666666732,0.05656778499999682
mp-1190582_Mg,mp-1222231,mp-1190582,NbH16,intercalation,0.9130036500000016,192.00940676778308,432.1140104723539,175.30528921332095,394.5216687773981,0.10541127012000029,0.07494866633531672
mp-1043372_Mg,mp-1043372,mp-1043406,Ti(Si2O5)2,intercalation,0.9356796887500081,155.59279526890322,440.2612555067826,145.5850182489511,411.94351452127415,0.17871985233333199,0.16097450150669523
mvc-12603_Mg,mvc-12657,mvc-12603,FeO2,intercalation,1.0903791749999967,238.98143677194633,903.2053574311955,260.5803818677087,984.8363124914041,0.13683479357142847,0.24900058687499982
mp-1044743_Mg,mp-1044743,mp-1044751,Pr(WO3)2,intercalation,1.074431840000004,85.2343711700805,697.2191309365473,91.57852224751286,749.1144337353583,0.08748470541665654,0.17209405274999767
mvc-1_Mg,mvc-11190,mvc-1,NiS2,intercalation,1.011267025,198.56493904652353,742.5623581625214,200.8021751788842,750.9288268159975,0.03564230499999965,0.17040807000000147
mp-1047303_Mg,mp-1047303,mp-1047381,SnO2,intercalation,1.0951823799999985,164.56629878460788,955.9408074522852,180.23011077071772,1046.9295286447139,0.30552921416666745,0.3961261250000039
mp-1043077_Mg,mp-1043299,mp-1043077,Cu3(WO3)4,intercalation,1.0421956350000072,46.92564107519201,387.448651316125,48.90569829814216,403.7972931883053,0.16503336736842122,0.24770059074038375
mp-1045474_Mg,mvc-11272,mvc-34,MnS2,intercalation,1.0124290074999975,204.24759976610105,649.9325685792888,206.78619471545042,658.0105853486535,0.012210162499998845,0.0430676649999997
mp-1044823_Mg,mp-1044937,mp-1044823,Ti2P2O9,intercalation,1.1343515299999978,164.43578712397874,523.1531107403501,186.52798671083923,593.4395315925744,0.06379014923076909,0.1256247251173459
mp-1045442_Mg,mvc-12970,mvc-11411,FeS2,intercalation,1.1608447325000006,202.8455950218513,742.9722907021908,235.47224049194443,862.4754700550974,0.24582602999999992,0.21693406785714053
mvc-4650_Mg,mvc-4650,mvc-4715,TiO2,intercalation,1.1676629874999995,291.26251361141925,1144.8997617431132,340.0964567902691,1336.8570761850012,0.1841223029166663,0.05965827321429451
mp-1047312_Mg,mp-1047312,mvc-11423,TiO2,intercalation,1.1190897337499996,291.26251361141925,1266.5742375383059,325.9488888087588,1417.4102262613515,0.14720832749999957,0.041895795357151044
mvc-12366_Mg,mvc-12366,mp-25433,TiO2,intercalation,1.1129473450000034,155.92763586771352,578.9479575539758,173.53924835109905,644.338592252872,0.15242222416666706,0.11973284067308398
mp-1043644_Mg,mp-1043644,mvc-11686,SnO2,intercalation,1.145337004999996,85.47205666691326,463.0208197413807,97.89430939407238,530.314878935236,0.15339968333333331,0.2061688107692321
mp-1046867_Mg,mp-1047267,mp-1118394,SnO2,intercalation,1.123187967500003,164.56629878460788,875.9667687531056,184.83888665088193,983.8753345933458,0.19165878750000065,0.2905213057142886
mvc-11271_Mg,mvc-14450,mvc-12727,VS2,intercalation,1.1068845574999968,210.6637219097785,654.5663181368193,233.18042060740757,724.5293494052754,0.08830045833333244,0.11718357428571657
mp-1040961_Mg,mp-1041003,mp-1040961,P2W2O9,intercalation,1.1275013925000024,89.64798645344497,492.1460747142786,101.07822956108055,554.8953845537593,0.044722951762821594,0.15514500540674625
mp-1041454_Mg,mp-1044474,mp-1041454,Ba(WO2)4,intercalation,1.2386803100000008,52.296226443119785,425.6519212771983,64.77830598239386,527.2466537997359,0.7544837842307697,0.7438121738392827
mp-1044622_Mg,mp-1044622,mvc-5171,TiO2,intercalation,1.238435835000002,291.26251361141925,1142.8302957258395,360.70993424855743,1415.3219915505292,0.17114497722222133,0.02831403761905449
mp-1044648_Mg,mp-1044648,mp-1118309,TiO2,intercalation,1.224222904999999,291.26251361141925,1150.2071127023203,356.5702405309735,1408.1098928640959,0.181589499166666,0.041327322142864276
mp-1044853_Mg,mp-1044907,mp-1044853,TiO2,intercalation,1.2384331183333308,291.26251361141925,1147.224864438753,360.7091429853942,1420.7612662964175,0.17187998666666537,0.028944821904769213
mp-1047075_Mg,mp-1047337,mp-1047075,MoO2,intercalation,1.2772169087500003,191.31438823288568,1069.3252408712578,244.34997153820368,1365.7602785939373,0.08792622458334165,0.17100688499999883
mvc-11754_Mg,mvc-11755,mvc-11754,V2S5,intercalation,1.2290301800000003,187.0873667599701,527.6850512780326,229.93602004473215,648.5408535555498,0.25207495125,0.2612322649999994
mvc-11653_Mg,mp-996957,mvc-13180,CrSe2,intercalation,1.2568975250000007,120.69009916867876,571.1327626727372,151.69508693711697,717.8553558497762,0.02497793416666738,0.004585401428571778
mp-1041135_Mg,mp-1041135,mp-1041295,Ho(WO3)2,intercalation,1.252871722500005,82.09833132188118,723.4948629324899,102.85867777762138,906.4462551421336,0.1219866808333343,0.16745785412499714
mp-1045917_Mg,mp-1045917,mp-767563,P4WO12,intercalation,1.2683084000000036,102.28931815453544,361.37001004631105,129.73440144567016,458.328619249822,0.025829942941176576,0.16993239944444571
mp-1041093_Mg,mp-1041093,mvc-5928,WO2,intercalation,1.3974049075000052,117.5548424709612,961.4339349430032,164.27171376931122,1343.5124989263934,0.3209708941666669,0.3162082012499994
mp-1041282_Mg,mp-1041391,mp-1041282,WO2,intercalation,1.3461240699999997,117.5548424709612,966.2733981783025,158.24340299521913,1300.7238794885068,0.34046674694444334,0.3475706000595231
mp-1047616_Mg,mp-1047644,mp-1047616,WO2,intercalation,1.351776083749998,117.5548424709612,1045.257246026226,158.90782458124386,1412.95374654464,0.4041517274999986,0.40054286517857207
mp-1043583_Mg,mp-1043583,mvc-934,W2O3,intercalation,1.3264437375000013,62.64506347078332,610.0322806902029,83.09515212611063,809.1734983943627,0.8917490727500006,0.8497313737499983
mp-1046915_Mg,mp-1046915,mp-540010,WO2,intercalation,1.3517355324999953,117.5548424709612,958.8629719366338,158.9030575854378,1296.129149965294,0.2639074299999997,0.28034505339285865
mp-1044619_Mg,mp-1044619,mvc-5236,SnO2,intercalation,1.3900109416666644,164.56629878460785,880.8330348019991,228.7489559401904,1224.3675561562327,0.25612755277777755,0.2695451119047654
mp-1045404_Mg,mp-27872,mp-25262,TiO2,intercalation,1.3030306975000001,291.26251361141925,1142.3596327758532,379.5239962666909,1488.529669091764,0.17869182333333278,0.016327087857151312
mp-1042581_Mg,mp-1042581,mp-1046025,MoO2,intercalation,1.3229109750000076,95.65719411644284,472.48416022133773,126.5459519343484,625.0544810704697,0.16590546115385152,0.1953481221428568
mp-1041394_Mg,mvc-15459,mp-1041394,La2WO6,intercalation,1.3362511150000045,92.1088532997381,677.4413064843826,123.08055792314688,905.231701136816,0.13947807361111408,0.13242613762499644
mp-1043118_Mg,mp-1043122,mp-1043118,Cu3(MoO3)4,intercalation,1.3414770400000093,67.7921429612998,395.9821968876428,90.94160327498193,531.2010253735359,0.019326366372180104,0.10783422350000027
mp-1043624_Mg,mp-1043624,mvc-12866,SbO2,intercalation,1.3063375500000034,83.8410641353372,435.21173054127235,109.52473031194955,568.5334258065474,0.38633783666666766,0.4880929103846148
mp-1043428_Mg,mp-1043428,mp-32416,V3(P2O7)2,intercalation,1.31281914999999,102.09774102509952,347.6869055159586,134.03586958949026,456.45002776558755,0.026429976996332982,0.07113010789772822
mp-1044416_Mg,mp-1044416,mp-1044440,Pr(SbO3)2,intercalation,1.391675279999999,106.2014613830912,622.2002724706452,147.79794850672252,865.9007384066608,0.17575692444444346,0.2702117405000015
mp-1040783_Mg,mp-1049228,mp-1040783,Ho(SbO3)2,intercalation,1.3159856174999987,101.37643185822509,654.8203372384244,133.40992627889287,861.7341458522652,0.17870709972222,0.29250582487500054
mp-1044122_Mg,mp-1044122,mp-1044162,PWO5,intercalation,1.324635535,87.3116905965433,489.84969162692516,115.6561679851066,648.8723083378171,0.06168108214290946,0.15160541246296333
mp-1045422_Mg,mvc-78,mvc-11244,CoS2,intercalation,1.4102587174999974,198.21279886369447,755.4883135026624,279.5313275175987,1065.4339800865007,0.0970651466666661,0.08134879392857286
mp-1041997_Mg,mp-1042131,mp-1041997,MoO2,intercalation,1.4842843750000028,191.31438823288568,960.1476694837573,283.9649571667566,1425.132183507408,0.21904455958334346,0.22423189607142824
mp-1045898_Mg,mp-1045970,mp-1045898,V9O13,intercalation,1.4751501049999916,149.92248432578344,695.0849290956046,221.15816849503904,1025.3546061392929,0.21933168395833036,0.1344477771006929
mvc-11309_Mg,mvc-14055,mvc-11309,Cr2S5,intercalation,1.461833515,185.72016536669497,529.6551715682292,271.49196214437694,774.2676811915126,0.1469774237053567,0.2031572337500016
mvc-13651_Mg,mvc-13651,mvc-14553,FeN,intercalation,1.4614616800000007,326.8305935092307,1434.9971191652917,477.6503882653976,2097.193300570468,1.0535973075000005,0.4785437300833326
mp-1045598_Mg,mp-1045598,mp-540258,Ti(PO3)4,intercalation,1.5289589950000049,138.13065945565003,392.2145539844333,211.19611425999858,599.6799702844143,0.038609216911766,0.13844751453571913
mp-1045742_Mg,mvc-5026,mp-1117059,WO3,intercalation,1.5797490112499992,209.26951296188741,1566.2112077380161,330.59330618631054,2474.2206068327982,0.002365172499999346,0.06830077200000062
mp-1040834_Mg,mp-1048882,mp-1040834,WO2,intercalation,1.5799615625000043,117.5548424709612,1034.5268636117034,185.73213258986172,1634.5126798801757,0.5891941833333334,0.4939548333928574
mp-1044208_Mg,mp-1044208,mp-714883,MoO2,intercalation,1.5773077200000016,99.99429674596121,501.5368560363911,157.72177621337565,791.0779548907291,0.23038826166667548,0.21799756653846636
mp-1042943_Mg,mp-1042943,mp-1043388,V2O3,intercalation,1.5397515725000033,165.4068342341726,762.9395591174748,254.68543311431463,1174.737385873591,0.23469161174999975,0.12894890765151246
mp-1046897_Mg,mp-1046897,mp-1047430,Ba(SbO2)4,intercalation,1.5040997750000016,69.01664279436459,380.4570777508489,103.80791689825925,572.2454050422099,0.2889910212980791,0.30521020598214577
mp-1043704_Mg,mp-1043704,mp-540180,Cr3(P2O7)2,intercalation,1.582043857499991,101.48617514820785,337.2073352525058,160.55558001439047,533.4767934401671,0.03481630738109942,0.06870986219693975
mp-1143551_Mg,mp-1157231,mp-1143551,Si3(WO6)2,intercalation,1.6208165825000016,224.32889281186715,1206.9276163995614,363.5959894033397,1956.20829453761,0.13758832073529526,0.17424802162499908
mvc-14626_Mg,mvc-14626,mvc-15478,CoN,intercalation,1.676259294999999,314.9691738756402,1472.1838082720642,527.9700053475127,2467.761792564544,0.9143312824999992,0.34179824275000215
mp-1003641_Mg,mvc-3728,mp-1003641,MnO2,intercalation,1.6968076318750014,240.92985293663241,857.8281628874722,408.8116132093996,1455.5693736247747,0.15691253767857116,0.19750644249999905
mvc-15486_Mg,mvc-16013,mvc-15486,W3O8,intercalation,1.6987411424999992,147.23556529151668,1175.6680497641296,250.11511239994428,1997.1556860570633,0.3135935581643352,0.27845542365384546
mp-1044930_Mg,mp-1044930,mvc-9896,SnO2,intercalation,1.6604230358333336,164.56629878460785,880.859862907186,273.24967342379404,1462.6000077120839,0.29785052888888863,0.22804706452381307
mp-1043919_Mg,mp-1043975,mp-1043919,LaFeWO6,intercalation,1.6875458025000059,107.44404937386393,719.8304151939299,181.31675452446746,1214.7467956723528,0.07314981652777774,0.07724395162500386
mp-1044829_Mg,mp-1048843,mp-1044829,Sn2P2O9,intercalation,1.6086071937499982,114.61776969488092,422.5428855862049,184.37496886276597,679.7055254218516,0.05922123076923125,0.13080310857142674
mvc-11265_Mg,mvc-91,mvc-14769,CrS2,intercalation,1.6418583850000004,208.93181993138109,670.43456830667,343.0364604476482,1100.7586175681618,0.01916975750000116,0.0
mvc-4401_Mg,mvc-4445,mvc-4401,Ge3(WO6)2,intercalation,1.663488561666667,189.07397220519073,1121.978134321886,314.5223900722161,1866.3977928845648,0.10081819102941036,0.15929953793750418
mp-1043550_Mg,mp-1043550,mp-1043760,Si4WO10,intercalation,1.7690562837499981,111.56104552000873,427.0145151507586,197.35776859889103,755.4127112799083,0.2032333313333332,0.17882962531249902
mp-1132757_Mg,mp-1132757,mp-25633,V(SiO3)2,intercalation,1.794799915,235.7066244081796,772.606784612687,423.0462294527377,1386.6745913512739,0.07016752111110947,0.02717253387500307
mvc-6176_Mg,mvc-6176,mvc-6377,MoO2,intercalation,1.7782588050000014,191.31438823288568,990.6570636555196,340.2064953983176,1761.6446461808746,0.3071025225000099,0.21571745571428558
mp-1041889_Mg,mp-1041889,mp-1041993,MoO2,intercalation,1.717867202500004,191.31438823288568,1004.5264512239282,328.65271291162696,1725.6430446013062,0.2887212741666758,0.21721684357142834
mp-1045006_Mg,mvc-2079,mp-1045006,Ba2Ti2CuF14,intercalation,1.7720227350000015,74.01509354607879,313.39694304282284,131.1564284968035,555.3465081513826,0.04559459289473633,0.17095394399999542
mp-1045826_Mg,mp-1045889,mp-1045826,Cr9O13,intercalation,1.772546310000004,147.95858854893996,693.5017608443135,262.26345016523237,1229.2639871630931,0.27945883295454443,0.18673538854166694
mp-1042710_Mg,mp-1042710,mp-1043379,Cr2O3,intercalation,1.779495857500004,163.2813929585115,768.8378395554575,290.5585623765015,1368.1437505781894,0.2878689244999997,0.18468796818181765
mp-1048765_Mg,mvc-15602,mp-1048765,SbO3,intercalation,1.7188023525000005,138.10697420350513,726.9277572092894,237.3785921576415,1249.4451391888758,0.14215506555555013,0.15697778675000418
mp-1044530_Mg,mp-1044530,mp-1044744,Pr(MoO3)2,intercalation,1.867181504999999,118.3055796923349,706.2530406237654,220.89799033983118,1318.7026153027077,0.12688278277776455,0.0596829639999914
mvc-1739_Mg,mvc-2080,mvc-1739,Ba2CuSn2F14,intercalation,1.8165352675000022,61.90414480704138,294.23534037621897,112.45106224641778,534.4888727382692,0.04834467815789445,0.1691152717499973
mp-1041465_Mg,mp-1041465,mp-1047920,Mo3P3O13,intercalation,1.8896096500000055,87.43816895127088,328.71869075973507,165.2240078286523,621.150010194963,0.04005591421052834,0.03370001363888875
mp-1041687_Mg,mp-1041687,mp-1047621,MoO2,intercalation,1.8555767075000005,191.31438823288568,1066.160768335571,354.9985226145548,1978.3430881737895,0.27337725500000865,0.1647192542857141
mp-1044540_Mg,mp-1044540,mp-1047842,Ba(MoO2)4,intercalation,1.8093857499999983,79.60199230472351,430.3326673083917,144.03071054777624,778.6377959872941,0.5568545380769301,0.48887586857143006
mp-1047618_Mg,mp-1047709,mp-1047618,VO2,intercalation,1.8433080174999943,281.8455377930785,1260.0812105289192,519.5281395105793,2322.717798069055,0.15368191416666477,0.1931127585714254
mp-1046764_Mg,mp-1046764,mp-1046949,Nb2WO8,intercalation,1.8036730000000012,196.25512720217137,1149.0753437143862,353.98007404612224,2072.5561724233594,0.21678539284091158,0.16380111804487107
mp-1042619_Mg,mp-1042619,mvc-13015,Cu3(SnO3)4,intercalation,1.8908896000000026,60.789786601650114,387.82881645198046,114.9467752712797,733.3414756093598,0.05399860526316225,0.15273987187499483
mvc-11573_Mg,mvc-12027,mvc-13223,VO2,intercalation,1.9991354862499988,281.8455377930785,1124.6055426021333,563.4474162433584,2248.2388482493593,0.1373195916666674,0.13456577678571158
mp-1046608_Mg,mp-1048653,mp-1046608,Sr3Co2S2O5,intercalation,1.9173858149999972,97.6092939461406,423.6548637264518,187.15467562449507,812.3098261648555,0.37656799236111116,0.31040830637820704
mp-1190609_Mg,mvc-12111,mp-1190609,VO2,intercalation,1.9092738875000008,281.8455377930785,1240.3895902920997,538.1203256167194,2368.2434550715307,0.0817632433333344,0.11262079214285414
