mid,energy,energy_per_atom,volume,formation_energy_per_atom,nsites,band_gap,density,total_magnetization,elasticity
mp-1046508,-327.74837604,-5.462472934,678.3438678031862,-1.7915316667499999,60,1.854,5.1968411709509335,9.9948698,5.1968411709509335
mp-1041475,-340.58528976,-6.549717110769231,698.2311485119243,-2.180013605880001,52,1.8856000000000002,3.7737689945314794,14.93805275,3.7737689945314794
mp-1040921,-298.72635591,-7.112532283571428,477.310546630439,-2.327663018845714,42,0.0,4.136721310235611,7.98276485,4.136721310235611
mp-1132757,-150.75638432,-7.537819216,230.41426515892658,-3.0119071107500006,20,1.9800000000000004,3.277832289838379,2.9999998,3.277832289838379
mp-1042060,-147.74102548,-6.715501158181818,246.48962366228318,-2.5633499639123376,22,3.4955000000000003,3.4619044596496003,1.99994315,3.4619044596496003
mp-1041097,-298.44118608,-7.1057425257142866,475.3975357529691,-2.320873260988572,42,0.0,4.153367574190279,7.97744375,4.153367574190279
mp-1047145,-74.27501159,-5.305357970714286,166.43737685550784,-1.4859478028571427,14,0.5301999999999998,4.297966587345283,2e-07,4.297966587345283
mp-1044907,-341.34068125,-8.127159077380952,465.52240119139424,-3.2226531714285716,42,0.0,3.9388002593226874,0.5245643166666667,3.9388002593226874
mp-763405,-91.04669988,-6.503335705714286,155.81845032864163,-2.2189145092857143,14,1.6146999999999996,4.262595595202889,9.999993,4.262595595202889
mp-763405,-91.04669988,-6.503335705714286,155.81845032864163,-2.2189145092857143,14,1.6146999999999996,4.262595595202889,9.999993,4.262595595202889
mp-1041473,-317.57161607,-6.107146462884615,664.8930924124372,-1.9961819698076926,52,2.0777,4.022853756593347,9.0188558,4.022853756593347
mvc-14334,-80.65373285,-5.760980917857142,182.27961663726316,-3.4593078851357144,14,2.3599,3.101692961009609,2.00000015,3.101692961009609
mp-1041600,-325.97475218,-6.268745234230769,686.5744140296498,-2.101145756923077,52,2.0229999999999997,3.8510017419122207,12.07426485,3.8510017419122207
mp-1154479,-145.96496348,-7.298248173999999,229.09663132072907,-2.940115541750001,20,3.1216999999999997,3.367767654612306,4.00000005,3.367767654612306
mp-19003,-117.46012245,-7.341257653125,212.86165055490548,-2.64378568390625,16,2.3266,3.2169086453089113,2.0000001,3.2169086453089113
mp-1041166,-213.01403728,-5.0717627923809525,433.67430008627883,-1.3901292588095238,42,0.0,4.725508688149942,2.3331665999999998,4.725508688149942
mvc-5721,-154.91198918,-7.041454053636364,253.2170626430265,-2.697506784821428,22,3.9277,3.3325707193767484,3.9999995,3.3325707193767484
mvc-14364,-139.90454354,-4.996590840714285,402.35328048695203,-3.163041282992857,28,4.4268,3.9794340481027635,0.0,3.9794340481027635
mvc-5116,-150.75897971,-7.5379489855,236.26545281954955,-3.004659529346,20,3.3188,3.252833400740652,5.00000015,3.252833400740652
mp-1046410,-188.35588072,-7.24445695076923,328.94223330618394,-2.9844248249450542,26,2.4522999999999993,3.5620448261429805,3.0063639,3.5620448261429805
mp-1041000,-213.3560701,-5.079906430952382,433.9221357272592,-1.3982728973809533,42,0.0,4.722809702829169,2.3668674833333334,4.722809702829169
mvc-5111,-138.48173761,-6.924086880500001,219.24016785054604,-2.776929930250001,20,4.4533000000000005,3.562321590987227,1.9999999,3.562321590987227
mp-1044622,-341.36717419,-8.127789861666667,467.31249214985695,-3.2232839557142863,42,0.0,3.923712259643999,0.7666175833333333,3.923712259643999
mp-1041014,-313.03768159,-7.453278133095237,472.5979423959389,-2.689487013809523,42,1.0283999999999995,4.009462403218509,3.9981741166666667,4.009462403218509
mp-33325,-364.03506607,-6.500626179821429,622.1915959124624,-2.216204983392857,56,0.8680000000000003,4.27000971652889,10.0001403125,4.27000971652889
mvc-13559,-79.95251911,-6.150193777692308,243.66679125796156,-1.076602986346153,13,0.0,3.4113304715500394,11.7199911,3.4113304715500394
mp-1154753,-143.19295238,-7.159647619,223.61339354558473,-2.8505986397500003,20,2.9149,3.496214377268432,3.0,3.496214377268432
mp-1043213,-134.53570766,-6.726785383000001,234.21376792365842,-2.361397334750001,20,0.05750000000000011,4.488195866225369,2.9985369,4.488195866225369
mvc-11656,-75.98607441,-5.8450826469230766,133.84175322856572,-1.5055275953846161,13,0.0,4.814221993918244,2.0000001,4.814221993918244
mvc-4964,-397.40888399,-7.096587214107143,625.000767194339,-2.311717949381429,56,0.0,4.212263010406599,7.999961175,4.212263010406599
mp-1047312,-227.19782691,-8.114208103928572,281.10412995503447,-3.2097021979761897,14,0.0,4.348565908835958,2.1725e-05,4.348565908835958
mp-1044309,-272.86567055,-7.579601959722222,447.54118487461125,-2.9165838496164023,36,1.4562,3.0278587037292977,1.99969735,3.0278587037292977
mp-1046839,-205.72618971,-7.912545758076923,307.2221519055615,-2.9183491834615394,26,1.1570999999999998,4.479824915531718,3.99998085,4.479824915531718
mp-1043188,-268.92564658,-6.723141164499999,484.9247480165626,-2.3577531162499996,40,0.16330000000000044,4.335506774226867,3.00250415,4.335506774226867
mp-1043526,-489.67267137,-7.65113549015625,804.7728961011084,-3.072267742187499,64,3.5557000000000003,2.8774603028859964,3.989594575,2.8774603028859964
mp-1045314,-69.44489944,-5.787074953333334,147.77457837966023,-3.302035060793333,12,3.4272,3.4226633425441157,3.9999804,3.4226633425441157
mp-1048837,-311.24925313,-7.410696503095238,456.05164622878823,-2.5843115952380953,42,1.1486999999999998,4.201011335836314,5.997949566666667,4.201011335836314
mp-1041012,-248.14427898,-5.908197118571429,448.6605549846626,-1.7640149307142854,42,0.0,4.578316318590646,6.664543516666666,4.578316318590646
mvc-5586,-151.91213062,-6.905096846363636,248.03466268943916,-2.605771080275974,22,2.9545999999999997,3.4435505750316655,3.00000015,3.4435505750316655
mvc-8271,-387.89963709,-6.92677923375,651.4448103904775,-2.5307246212882655,56,1.9340000000000002,3.4654500939714095,1.3475e-05,3.4654500939714095
mvc-5570,-159.72562433,-7.260255651363636,252.44225234990702,-2.763781588912336,22,2.5961,3.2782898050614806,2.9999999,3.2782898050614806
mp-1041464,-279.33857197,-6.98346429925,483.076430181173,-2.4811491213839276,40,1.943,3.387606388878141,15.00053005,3.387606388878141
mp-1040886,-413.4098765,-7.382319223214286,650.9206547466655,-2.684428320038265,56,2.0132,3.4106611437685497,5.99271405,3.4106611437685497
mp-1041465,-289.13433429,-7.22835835725,541.5561376260478,-2.485366350883929,40,1.4068999999999998,3.759441610200784,9.0005527,3.759441610200784
mvc-14034,-79.49220335,-5.678014525,177.39333825247027,-3.3450445979928567,14,2.9398,3.206872469995785,3.0,3.206872469995785
mp-1044648,-113.60687208,-8.114776577142857,154.77179941540294,-3.2102706711904756,14,0.0,3.9490392984143403,0.8925405,3.9490392984143403
mp-1042428,-363.09372261,-5.67333941578125,915.3520119724947,-1.8524626128124986,64,0.4382999999999999,7.579490794330795,0.0,7.579490794330795
mp-1046588,-389.60253048,-6.493375508,740.8814208447657,-2.178880064243333,60,0.7005999999999997,4.674008696894655,25.0035259,4.674008696894655
mp-1041461,-298.9681456,-7.474203640000001,488.6386927650981,-2.720219252633929,40,0.0,3.249063378747941,6.0014686,3.249063378747941
mvc-5074,-416.02448793,-7.4290087130357145,626.9871198590347,-2.6652175937500004,56,1.5331000000000001,4.029564291104768,3.9999999875,4.029564291104768
mp-1040902,-382.71937169,-7.359987917115385,639.5743447026028,-2.6263544766758242,52,2.2474,3.3050094786673037,7.98134205,3.3050094786673037
mp-1043031,-401.91558954,-7.177064098928571,658.0606162872126,-2.7458307898001704,56,2.9911,3.399577660326881,1.997992975,3.399577660326881
mp-1041008,-404.71948999,-7.227133749821428,665.0386002391863,-2.5500006682111223,56,0.0,3.3970231204874075,7.985607225,3.3970231204874075
mp-1047222,-70.48482586,-7.048482586,108.58671157768492,-2.5644398447500008,10,1.6677999999999997,5.817835484162734,4.0000015,5.817835484162734
mp-1043448,-288.10782768,-6.547905174545455,477.88019671199976,-2.304265839821429,44,3.8912999999999998,3.810272174494921,6.00072585,3.810272174494921
mvc-8438,-267.37923201,-6.68448080025,489.7451514760565,-2.2971849260000012,40,0.8222000000000005,4.3071367660196795,3.9999998,4.3071367660196795
mvc-4503,-536.81416861,-6.710177107625,876.609864498802,-2.4738017956250005,80,3.4139000000000004,4.446390846901683,5.999999675,4.446390846901683
mvc-3430,-139.23402313,-4.972643683214286,461.8615450505082,-3.1718821740642857,28,4.6913,4.721046565231644,0.0,4.721046565231644
mp-676282,-222.41417667,-7.413805889,559.3259279415918,-1.1142231151666664,30,0.0,5.085384023327857,0.0001111,5.085384023327857
mp-1041507,-302.5154501,-5.817604809615385,656.7506824608628,-1.893438811538462,52,2.3202999999999996,4.069091379968246,5.9990774,4.069091379968246
mvc-5119,-150.1456277,-7.507281385000001,236.49702688242448,-2.9594614537499995,20,2.1948999999999996,3.208335163121105,4.00000035,3.208335163121105
mp-1048900,-103.98231734,-7.427308381428571,157.0412294652056,-2.663517262142857,14,1.4609000000000005,4.022008930028094,2.01486895,4.022008930028094
mvc-11476,-83.1699681,-6.397689853846154,236.56869260662995,-1.346444804038463,13,0.0,3.4014740710880025,1.4164456,3.4014740710880025
mp-1042542,-613.08533941,-6.966878856931817,1085.5837583213452,-2.3048564995454544,88,1.9566,3.6358272007156556,3.0006465625,3.6358272007156556
mvc-8398,-133.74284994,-6.687142497000001,233.2518414626922,-2.2998466227500005,20,0.6151999999999997,4.521720674689273,3.9999998,4.521720674689273
mp-773444,-326.93667114,-7.430378889545454,558.3890421377256,-2.571208235795454,44,2.3876,3.4392068029393403,2.999635225,3.4392068029393403
mp-675435,-213.11382411,-6.6598070034375,678.8743923326085,-0.6411367802343744,32,1.1651999999999996,6.144054982958959,0.001897175,6.144054982958959
mvc-8414,-382.20811687,-6.8251449441071435,654.8594516499444,-2.4134418845025514,56,0.44110000000000005,3.458076830937644,4.00000075,3.458076830937644
mp-1044166,-204.56227004,-6.39257093875,464.98771570216473,None,32,0.6785999999999999,5.217851476413239,1.005761825,5.217851476413239
mp-1047808,-291.00721142,-7.275180285499999,482.82302747887593,-2.5101298717779286,40,0.06959999999999988,3.3706689686818017,12.0010874,3.3706689686818017
mp-1040887,-383.40315427,-7.373137582115385,615.7663469504021,-2.6732084893681316,52,1.9825,3.4100428615190146,5.94799805,3.4100428615190146
mp-19139,-180.01692137,-6.923727745,324.132717551482,-2.379989095,26,1.6410000000000005,4.758521025495174,6.00027975,4.758521025495174
mp-1045420,-86.53010024,-6.180721445714285,253.45619650371745,-1.715540901369048,14,0.0,3.2535024890339383,0.0475919,3.2535024890339383
mvc-3736,-160.77294667,-5.7418909525,359.95008071637056,-3.440217919778572,28,2.4842,3.1414100684968447,2.0000002,3.1414100684968447
mvc-5456,-283.16433351,-5.056505955535714,565.0873902588554,-1.3748724219642858,56,0.0,4.835433027910479,0.223756025,4.835433027910479
mp-1041071,-353.93625301,-6.806466404038461,607.6035502363947,-2.440172889752747,52,2.1683999999999997,3.63058084053293,6.0011045,3.63058084053293
mvc-15644,-135.57087444,-6.778543722,223.9444574614021,-2.451465366750001,20,1.5122999999999998,4.990065929408939,2.00000005,4.990065929408939
mp-1042090,-141.49917767,-5.053542059642857,259.13936293065757,-1.3719085260714283,28,0.0508999999999995,5.27214815922152,2.001128425,5.27214815922152
mp-1041928,-197.87715076,-7.067041098571429,287.15850939602456,-2.282171833845715,28,0.9447999999999999,4.583997212316125,8.000780575,4.583997212316125
mp-1042624,-423.73164843,-6.62080700671875,882.3339349578465,-2.3616326206249996,64,2.9565,5.483710702161313,0.0,5.483710702161313
mp-1043215,-367.92326785,-6.570058354464286,710.1711582931483,-2.4165200387882657,56,3.0102,3.8127124813426128,1.99891365,3.8127124813426128
mp-19574,-561.41154416,-7.017644301999999,819.5482678463869,-2.85056324625,80,2.7116999999999996,3.735065215440419,10.000008125,3.735065215440419
mp-1042695,-181.66536098,-6.987129268461539,282.237730350482,-2.375922741538461,26,0.8362000000000003,3.9136120497738878,6.0000895,3.9136120497738878
mp-1048911,-82.5835967,-5.898828335714286,149.80394308978927,-1.7546461478571433,14,0.0,4.570662823303273,7.00162985,4.570662823303273
mp-1043800,-219.24768464,-7.308256154666666,330.0993148144771,-2.6705525517857134,30,1.7264,3.5024772220657994,1.99897705,3.5024772220657994
mp-1041045,-365.06745694,-7.020528018076923,625.128210970531,-2.5787211914835164,52,3.1724999999999994,3.4631763904589423,8.00349775,3.4631763904589423
mp-1043525,-488.61191202,-7.6345611253125,813.2323853900047,-3.0647749242787485,64,3.0860000000000003,2.8715567178915853,4.99208545,2.8715567178915853
mp-1045474,-82.52554178,-5.8946815557142855,246.80162553660136,-1.0688947523214287,14,0.0,3.5315300269813186,5.08229885,3.5315300269813186
mp-19581,-586.71624363,-7.333953045375,813.1064399642072,-2.9771846906250006,80,3.4551,3.7017739498552444,5.999975225,3.7017739498552444
mp-1041677,-150.10474798,-6.822943090000001,276.7835092718454,-2.635126132548702,22,3.3807,3.803128823964995,0.0,3.803128823964995
mvc-14220,-77.23240814,-5.5166005814285715,202.673514255495,-3.225396482992857,14,3.7721,3.5269479510829993,3.0,3.5269479510829993
mp-1043361,-109.26093399,-4.966406090454545,210.42205244459646,-1.196218938409091,22,0.0,5.6041264950900915,6.058735,5.6041264950900915
mp-1042772,-284.0032048,-6.454618290909091,571.6007596300659,-2.0749050762499994,44,1.201,3.929279851922503,4.0027556,3.929279851922503
mp-1043564,-302.43789911,-6.873588616136363,490.341303461483,-2.4091874236850646,44,2.3986,3.718313625953173,8.9994113,3.718313625953173
mp-1045474,-82.52554178,-5.8946815557142855,246.80162553660136,-1.0688947523214287,14,0.0,3.5315300269813186,5.08229885,3.5315300269813186
mp-19581,-586.71624363,-7.333953045375,813.1064399642072,-2.9771846906250006,80,3.4551,3.7017739498552444,5.999975225,3.7017739498552444
mp-1042428,-363.09372261,-5.67333941578125,915.3520119724947,-1.8524626128124986,64,0.4382999999999999,7.579490794330795,0.0,7.579490794330795
mvc-14220,-77.23240814,-5.5166005814285715,202.673514255495,-3.225396482992857,14,3.7721,3.5269479510829993,3.0,3.5269479510829993
mvc-5203,-334.02427595,-5.964719213392857,553.7406533850523,-1.820537025535715,56,0.7330000000000001,4.946021638679434,2.9990753125,4.946021638679434
mp-1043098,-377.84179865,-6.7471749758928565,638.5535242178745,-2.345850827071122,56,0.026899999999999924,3.576983085596441,4.98356205,3.576983085596441
mp-1043361,-109.26093399,-4.966406090454545,210.42205244459646,-1.196218938409091,22,0.0,5.6041264950900915,6.058735,5.6041264950900915
mp-1042772,-284.0032048,-6.454618290909091,571.6007596300659,-2.0749050762499994,44,1.201,3.929279851922503,4.0027556,3.929279851922503
mp-1043564,-302.43789911,-6.873588616136363,490.341303461483,-2.4091874236850646,44,2.3986,3.718313625953173,8.9994113,3.718313625953173
mp-1045982,-156.19725085,-6.508218785416666,255.92275685433148,-1.9339587565104164,24,0.5634000000000001,4.926069141114563,39.9683888,4.926069141114563
mp-1043529,-326.00506439,-7.409206008863635,518.7257351030995,-2.6390223479068826,44,3.4299,3.438113851050919,15.0000742,3.438113851050919
mvc-4650,-453.40095506,-8.096445626071429,621.9570672712795,-3.191939720119047,56,0.0,3.9308174170879893,0.5504411125,3.9308174170879893
mp-1042977,-90.22237967,-5.638898729375,258.90399091205603,-1.8180219264062494,16,0.0,6.6993001188173515,0.00014755,6.6993001188173515
mp-1043548,-479.43490223,-7.49117034734375,801.5543704627238,-3.03085716125,64,3.771,2.920908602696765,4.009869825,2.920908602696765
mp-1041848,-103.72567383,-7.408976702142858,156.90815649853243,-2.6451855828571422,14,1.3261000000000003,4.0254199742481545,3.9996595,4.0254199742481545
mp-1043704,-324.48885081,-7.374746609318181,527.9233454397712,-2.58474866413961,44,2.0229,3.3226923240856396,12.00104955,3.3226923240856396
mp-1040887,-383.40315427,-7.373137582115385,615.7663469504021,-2.6732084893681316,52,1.9825,3.4100428615190146,5.94799805,3.4100428615190146
mp-1042940,-253.68360243,-6.856313579189189,553.2832389585449,-2.172365017837838,37,1.1707,3.7693265231851374,18.0003164,3.7693265231851374
mp-1043062,-117.62790489,-5.8813952445,202.39090928692312,-1.5009757307499996,20,0.0,5.1714970653400725,19.0093426,5.1714970653400725
mp-1041004,-309.61648646,-7.371821106190476,458.5595834681815,-2.545436198333333,42,0.9102000000000001,4.178035318864708,5.9969759,4.178035318864708
mvc-3430,-139.23402313,-4.972643683214286,461.8615450505082,-3.1718821740642857,28,4.6913,4.721046565231644,0.0,4.721046565231644
mp-1043253,-142.88246476,-6.494657489090909,230.70923886425948,-1.9572860388636377,22,0.7306999999999997,4.947321440886308,17.9916307,4.947321440886308
mp-1046590,-184.0063511,-8.363925049999999,217.84153043759608,-3.037354878560605,22,0.0,4.753044647982587,0.00570005,4.753044647982587
mp-1043837,-260.50663562,-7.2362954338888885,454.2031957723787,None,36,1.213,3.5012638720079745,0.0,3.5012638720079745
mp-1040910,-274.02475644,-7.611798789999999,445.8859602420341,-2.3214316441666654,36,0.9116000000000002,3.706569439357605,1.0001905,3.706569439357605
mp-1043121,-127.02948675,-6.3514743375,199.08988278338492,-1.6207411759420005,20,0.0,5.226985129229209,14.8233046,5.226985129229209
mvc-12083,-119.96403595,-6.313896628947369,192.56464602849488,-1.418616193623158,19,0.0,5.1945176643355495,12.8690289,5.1945176643355495
mvc-78,-73.27964897,-5.234260640714285,235.6351797263188,-0.9939752430357152,14,0.7116999999999996,3.8115011625856003,1.5e-06,3.8115011625856003
mvc-11244,-64.42994418,-5.369162015000001,201.7310218579186,-0.6895515443750012,12,0.0,4.05195468307417,0.00017795,4.05195468307417
mvc-13696,-52.85688322,-4.404740268333334,131.40669942132914,-0.3768903058333339,12,0.0,4.584178413632504,0.99999995,4.584178413632504
mvc-12117,-166.31303385,-5.939751208928572,246.3337484062167,-1.7955690210714284,28,1.9704999999999995,5.559151499904341,0.0,5.559151499904341
mp-1043103,-368.41715224,-6.5788777185714284,646.871296148422,-2.3026655868239794,56,0.21689999999999987,3.540301302208298,6.007113075,3.540301302208298
mp-1041375,-208.78503398,-7.456608356428572,343.9065579642822,None,28,2.3925,3.5930076931257076,3.99954285,3.5930076931257076
mvc-10961,-194.35301762,-7.475116062307692,362.1896723426658,-2.266066549326923,26,0.0,3.188771502725138,2.0000003,3.188771502725138
mvc-12394,-225.79047733,-8.063945618928571,306.7203591457297,-3.1594397129761895,28,0.0,3.9853886444318696,0.452761925,3.9853886444318696
mp-1043519,-486.60494563,-7.60320227546875,805.9986321016567,-3.03802691875,64,1.8761999999999999,2.8643935008465555,2.94229585,2.8643935008465555
mp-1043183,-97.85065359,-4.8925326794999995,188.31681884936893,-0.9340645297499997,20,0.0,5.658461721824835,3.0181741,5.658461721824835
mvc-5026,-139.19077285,-6.9595386425,227.32518277715084,-2.3770036752500006,20,2.5393,7.484182407498403,1.99999995,7.484182407498403
mp-1117059,-120.13544092,-7.5084650575,223.1130731092991,-2.1813800884375008,16,1.8967,6.901906315005304,0.0,6.901906315005304
mp-1042648,-160.99581083,-7.317991401363637,240.54500922516894,-2.143686046030909,22,0.0,4.694940436308831,17.9311413,4.694940436308831
mvc-15888,-140.62162205,-7.031081102500001,199.17779798077274,-2.689346239250001,20,0.9187000000000003,4.109948757297612,0.99999985,4.109948757297612
mp-1046958,-296.81911057,-6.74588887659091,625.6076129412743,-2.4487508970941563,44,1.9404,3.8663421133740736,0.0,3.8663421133740736
mp-1045866,-176.52514434,-7.3552143475,265.1942036797354,-2.124116228953749,24,0.0,4.702738106938415,40.7590938,4.702738106938415
mvc-15888,-140.62162205,-7.031081102500001,199.17779798077274,-2.689346239250001,20,0.9187000000000003,4.109948757297612,0.99999985,4.109948757297612
mp-1046728,-69.4576844,-5.788140366666667,137.69505143480168,-3.3273179326199998,12,4.0688,3.7441655023902882,5.0000284,3.7441655023902882
mp-1047659,-98.54268922,-7.038763515714286,142.22599341832225,-2.253894250988572,14,0.0,4.627613331877258,8.0017832,4.627613331877258
mp-1043716,-179.39132848,-5.605979015,527.0818297129637,None,32,0.5458000000000003,6.58142792751546,0.0,6.58142792751546
mvc-11960,-116.26154992,-7.26634687,195.09143742755074,-2.5688749007812497,16,2.1854000000000005,3.509925873497608,1.99999985,3.509925873497608
mp-1041583,-206.70406879,-7.382288171071429,287.98963151069887,-2.6184970517857136,28,1.3749000000000002,4.3864164413029085,3.99998445,4.3864164413029085
mvc-10450,-323.92040678,-6.229238591923077,637.7101773144077,None,52,0.0,3.9931918051425632,2.75e-07,3.9931918051425632
mp-1046562,-113.29554385,-5.1497974477272725,212.11676103653465,-1.2042582156818185,22,0.0,5.863257797934315,0.0784462,5.863257797934315
mp-1042618,-405.39751563,-6.33433618171875,865.0426256231914,None,64,0.8390000000000004,5.609519732377715,0.9820688875,5.609519732377715
mp-1042644,-340.42407737,-6.079001381607143,1155.2826990816966,None,56,0.03400000000000003,3.9207706221550587,6.54125e-05,3.9207706221550587
mp-32432,-93.79091586,-6.699351132857143,151.28776459623546,-2.7641729621428572,14,0.0,3.5902396500030207,1.00001175,3.5902396500030207
mvc-15870,-69.25665301,-4.946903786428571,237.98748144013774,-3.146142277278571,14,4.2701,4.5810599945815795,0.0,4.5810599945815795
mvc-11960,-116.26154992,-7.26634687,195.09143742755074,-2.5688749007812497,16,2.1854000000000005,3.509925873497608,1.99999985,3.509925873497608
mp-1046669,-115.13191875,-7.195744921875,171.27639770003157,-2.7182955589062496,16,0.5706000000000002,3.575228931098514,2.0013694,3.575228931098514
mp-32432,-93.79091586,-6.699351132857143,151.28776459623546,-2.7641729621428572,14,0.0,3.5902396500030207,1.00001175,3.5902396500030207
mvc-3716,-69.31845376,-5.776537813333333,146.51408845022706,-3.328010964126667,12,2.5082999999999998,3.4282042686116094,3.0000002,3.4282042686116094
mvc-13642,-52.88287698,-5.2882876979999995,162.78631758498992,-2.670922470951999,10,2.209,2.589661262423436,0.9999999,2.589661262423436
mp-1046666,-114.77628168,-7.173517605,176.71869825938754,-2.698014759799107,16,1.5456000000000003,3.5194039001809267,2.99976255,3.5194039001809267
mvc-5565,-210.7002234,-6.58438198125,396.9358945069882,-2.2028446101562498,32,1.657,3.869131957884231,3.00000045,3.869131957884231
mvc-14224,-77.46362041,-5.533115743571429,204.37854213852387,-3.059442636564286,14,3.3849,4.925867894643552,2.99999995,4.925867894643552
mvc-7826,-248.33926516,-6.711872031351351,475.58991759493534,-1.9805136105405399,37,0.0045999999999999375,3.464501153963559,14.0000001,3.464501153963559
mp-1042994,-227.62960049,-6.694988249705882,492.00124491145624,-1.6877159941176478,34,1.8149000000000002,3.1028450232767706,10.0053519,3.1028450232767706
mvc-14048,-86.37204606,-6.1694318614285715,268.35654164165,-1.3643946751785723,14,0.0,3.1489512800036996,4.0000004,3.1489512800036996
mvc-12727,-78.73715746,-6.561429788333334,206.10438212097057,-1.2229422310416673,12,0.0,3.7084261125356828,0.055634125,3.7084261125356828
mvc-15495,-90.20172914,-6.9385945492307695,139.3679905977587,-2.3273880223076917,13,0.16400000000000015,3.9627786038347437,6.0000005,3.9627786038347437
mp-1043180,-134.19265668,-6.709632834,199.53092282711864,-1.9936543742500006,20,0.0,5.082391071668238,1.2371972,5.082391071668238
mp-19541,-574.09272415,-7.176159051875,824.5226368858854,-2.8339211722209994,80,0.0,3.697919035483423,8.000003275,3.697919035483423
mvc-11289,-68.56790517,-5.274454243846154,227.99792821660492,-0.831403427884616,13,0.0,3.762158572295573,1.4742257,3.762158572295573
mvc-3748,-154.80265182,-5.528666136428571,409.4835379228071,-3.0549930294214285,28,3.6712,4.917129045925127,2.999999325,4.917129045925127
mvc-12111,-206.31963678,-7.3685584564285715,287.03824334967436,-2.604767337142856,28,1.4861000000000004,4.400955217122043,4.00000055,4.400955217122043
mp-1041768,-424.45499143,-6.431136233787879,852.3084105963685,-1.8326180173106055,66,0.3327,3.5517884026618773,1.0001054833333334,3.5517884026618773
mp-1048889,-102.68302061,-7.334501472142857,153.6100847781205,-2.5081165642857144,14,1.0611000000000002,4.157448686396056,6.0000098,4.157448686396056
mvc-14589,-86.70076696,-7.225063913333333,140.8484023491907,-1.8616706808333336,12,0.6214999999999999,3.9610477161141158,2.000000025,3.9610477161141158
mvc-15844,-68.67604187,-4.905431562142858,224.81371158598427,-3.071882004421429,14,3.2384,3.561033560720411,0.0,3.561033560720411
mp-1047641,-102.6167622,-7.329768728571429,139.10995612932612,-2.503383820714286,14,2.0717999999999996,4.590800421101949,6.00086845,4.590800421101949
mvc-12366,-109.68154749,-8.437042114615384,153.74406473895922,-3.2786769051282048,13,0.0,3.712927180504517,1.4218387,3.712927180504517
mvc-12952,-62.43421921,-4.802632246923077,232.17798143009944,-0.7684799817307695,13,0.0,3.6875658880129722,0.0001262,3.6875658880129722
mp-1040980,-277.30891271,-5.332863705961539,757.6549345552573,-1.373993496730769,52,0.19530000000000003,6.113505387994887,8.15e-06,6.113505387994887
mp-1043541,-460.65315147,-7.19770549171875,783.6062295732983,-2.869252106875,64,3.1467,3.011954837450833,1.999487425,3.011954837450833
mp-1043826,-424.33053989,-7.072175664833334,852.5397021940116,-2.562114384999999,60,0.0,2.579057564935242,1.98088445,2.579057564935242
mvc-3987,-135.67973166,-6.783986582999999,193.58509559552087,-2.398436067749999,20,0.0,4.264870488292853,2.000000025,4.264870488292853
mvc-11138,-225.1156982,-8.039846364285713,280.74769762042354,-3.1353404583333315,28,0.0,4.354086771561577,0.6044446,4.354086771561577
mp-1045307,-64.01013342,-5.3341777850000005,130.89495951681982,-3.165283390793333,12,3.5839999999999996,3.961689065158024,4.0028057,3.961689065158024
mp-1045970,-180.78744529,-7.532810220416667,256.1120477248153,-2.329377167760415,24,0.0,4.636295429886084,22.086633,4.636295429886084
mp-1042857,-138.81412371,-6.9407061855,231.04851076833393,-2.5260679619166666,20,1.5801999999999996,4.505489375323613,0.0,4.505489375323613
mp-1042864,-130.82501367,-7.268056315,241.56221915143846,-2.5411621732407417,18,3.2401,3.975240048257164,0.0,3.975240048257164
mvc-5088,-332.06522478,-5.929736156785714,814.6508598158663,-2.1360102246428565,56,1.3005000000000004,5.311478771483102,2.6e-06,5.311478771483102
mp-1041140,-311.86982487,-7.79674562175,500.7348235625931,-2.968885971383929,40,0.0,3.1094025123995386,2.1850467,3.1094025123995386
mp-1042608,-148.15149325,-7.407574662499999,204.30731687040307,-2.5930958520833327,20,0.0,4.8636186251452855,2.9794066,4.8636186251452855
mvc-12027,-205.70517721,-7.346613471785714,316.59033819347576,-2.5828223524999987,28,1.2110000000000003,3.990148473233882,4.00000025,3.990148473233882
mvc-9678,-369.35448681,-6.595615835892858,762.388347836115,-2.42993335057398,56,2.4445,5.647382029877157,0.0,5.647382029877157
mp-1044937,-432.58457851,-7.72472461625,680.564144142832,-2.9877732140263595,56,0.0,3.1815039764509,1.91065555,3.1815039764509
mvc-15669,-112.70085699,-5.6350428495000005,267.4690673370646,-1.9945841192500005,20,0.0,6.9852174498089,2.5e-08,6.9852174498089
mp-1042943,-165.32177948,-7.51462634,233.3338498520857,-2.367147715227273,22,0.0,4.612503240592169,9.90344015,4.612503240592169
mvc-14313,-88.9688912,-6.8437608615384615,160.861593090905,-2.3000222115384616,13,1.3001999999999998,4.794159755237502,6.0,4.794159755237502
mp-1048843,-371.25574297,-6.62956683875,842.6109188247816,-2.448005423431123,56,1.6000999999999994,3.686539064600031,0.0,3.686539064600031
mvc-5121,-238.98397455,-5.690094632142857,661.9439673971698,-1.9281265600000002,42,1.5534,7.620011798237866,0.00012751666666666666,7.620011798237866
mp-1047865,-247.11376391,-6.1778440977499995,465.44043334716605,-1.9919924428839288,40,0.0,3.576939084631718,4.65156715,3.576939084631718
mp-1045937,-141.96114557,-5.915047732083334,238.54376656892634,-1.5248514019270836,24,0.0,5.478432025668441,27.961332,5.478432025668441
