Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge
mp-1041165_Zn,mp-1047879,mp-1041165,Ti2Be3(SiO4)3,intercalation,-0.7350285237499984,115.41695390836966,400.4050864086969,-84.83475324699056,-294.309159564975,0.1760902778750033,0.23770774309523812
mp-1178753_Zn,mp-1178753,mp-21855,VCu3Se4,intercalation,-0.6258259625000009,86.06376026867638,476.654046390524,-53.86093560651373,-298.30247736186976,0.0,0.20534413875000013
mp-1046715_Zn,mp-1046715,mp-1046793,Ti2O3,intercalation,-0.6873174850000034,151.90423169470782,808.3581932688311,-104.40643448926438,-555.5987203766797,0.1311542879999994,0.24419798636363588
mp-1042687_Zn,mp-1042687,mp-1042691,Cu3(SbO3)4,intercalation,-0.6680706024999973,57.32447937865764,372.48657244988635,-38.29679947649848,-248.84732887975446,0.02405554394737397,0.20280992824999977
mvc-5346_Zn,mvc-5417,mvc-5346,TiP2O7,intercalation,-0.6228528850000027,186.62728526058123,674.2390570990024,-116.2413430442715,-419.95174189379514,0.10315983375000037,0.2253830608143943
mp-1043406_Zn,mp-1043408,mp-1043406,Ti(Si2O5)2,intercalation,-0.615441386249993,139.0075068008758,408.5362906763346,-85.55097268468633,-251.43014106727347,0.17871985233333199,0.2444800348437468
mp-1046922_Zn,mp-1046922,mp-1047421,BaTi4O8,intercalation,-0.6553543125000041,102.64849642147924,343.9695190373394,-67.27113480145765,-225.42190766967263,0.21596735417458923,0.29416315923353764
mvc-12466_Zn,mvc-12491,mvc-12466,TiO2,intercalation,-0.5323165474999976,238.08661215480154,1139.5160095406268,-126.73744338821491,-606.5832280196407,0.15088674708333372,0.28142193964286033
mp-1046548_Zn,mp-1046548,mvc-2118,WO2,intercalation,-0.58022974249999,57.714286050753586,468.18279670851257,-33.48754533379952,-271.65358357710545,0.11117587750000091,0.2339293733653829
mp-1042254_Zn,mp-1047985,mvc-15363,SnO2,intercalation,-0.4721955524999993,146.12616073234415,892.1502922443509,-69.00012320171294,-421.2694001593571,0.0686384775000013,0.17509942288461655
mvc-14907_Zn,mvc-14907,mp-25433,TiO2,intercalation,-0.43729878249999615,139.27470654544368,572.3441440405561,-60.90465960536677,-250.2853973599376,0.15242222416666706,0.20797417346154035
mp-1043077_Zn,mp-1043315,mp-1043077,Cu3(WO3)4,intercalation,-0.4784741174999945,45.295734131862545,387.6623276355581,-21.67283641525731,-185.4863901034174,0.16503336736842122,0.2537419297403831
mp-1044823_Zn,mp-1049239,mp-1044823,Ti2P2O9,intercalation,-0.41963061749999975,146.0232496713741,515.3016781115147,-61.27582642895534,-216.236361384721,0.06379014923077087,0.13208790791170788
mp-1040961_Zn,mp-1041044,mp-1040961,P2W2O9,intercalation,-0.44873271500000067,83.881614993919,483.4302166224515,-37.64042483480604,-216.9309536180311,0.044722951762821594,0.16516193635912657
mp-1220761_Zn,mp-1220761,mp-561,Nb3Se4,intercalation,-0.4420286075000015,21.935653676591016,142.84905402563444,-9.696186449265815,-63.14336843364368,0.0,0.03431277212201422
mp-1220442_Zn,mp-1220442,mp-12627,Nb3S4,intercalation,-0.4316717875000031,60.9562851968967,323.60136553514747,-26.313108590304378,-139.689579897999,0.0,0.06040731123077148
mp-1046114_Zn,mp-1046114,mp-1046180,SrTi(PO4)2,intercalation,-0.47861080499999753,137.1485459882407,538.9792374483262,-65.64077600001106,-257.96128671342825,0.09870080749997534,0.17094737141827032
mvc-12157_Zn,mvc-12414,mvc-12404,TiO2,intercalation,-0.34703674999999956,238.08661215480154,1124.1897083114575,-82.62480410071272,-390.1351427558557,0.06085621916666639,0.15131583071428878
mp-1047325_Zn,mp-1047325,mvc-11423,TiO2,intercalation,-0.3301393175000009,238.08661215480154,1252.6103023513458,-78.6017516426736,-413.5359103117431,0.14720832749999957,0.22050408571428903
mp-1044206_Zn,mp-1044206,mp-32416,V3(P2O7)2,intercalation,-0.31499315750000756,94.68478184687275,346.41255279272065,-29.825058401145846,-109.11758380181713,0.026429976996332982,0.080435543835228
mvc-5592_Zn,mvc-5625,mvc-5592,P2WO7,intercalation,-0.3156716150000016,126.66336243022053,614.0440334267812,-39.98402817967825,-193.836271712947,0.1112487600000005,0.23020403301136394
mp-1220470_Zn,mp-1220470,mp-7564,Nb3Te4,intercalation,-0.39240810250000147,32.61220540729354,240.58101082048333,-12.797293642216344,-94.40593795359818,0.0,0.06479499701666658
mp-1043628_Zn,mp-1043628,mvc-11686,SnO2,intercalation,-0.216084937500002,80.21463218461052,454.0817030291278,-17.333173782197214,-98.12021641894356,0.15339968333333331,0.21430300596153895
mp-1047381_Zn,mp-1047404,mp-1047381,SnO2,intercalation,-0.20584948249999838,146.12616073234415,943.680273518052,-30.079994566464627,-194.25609594914792,0.30552921416666745,0.3939781789285721
mvc-4715_Zn,mvc-4746,mvc-4715,TiO2,intercalation,-0.24900240437500054,238.08661215480154,1131.7787050509314,-59.28413887604381,-281.8156187781065,0.1841223029166663,0.22896266089286144
mp-1226796_Zn,mp-1226943,mp-1226796,CeSb2,intercalation,-0.22590067250000567,30.970569019529048,223.92797707705446,-6.9962723692194535,-50.58548061327246,0.0,0.03012008966666624
mp-1041454_Zn,mp-1044892,mp-1041454,Ba(WO2)4,intercalation,-0.25423569750000263,50.27990355093383,422.98750612542057,-12.782946349504522,-107.53852365358293,0.7544837842307697,0.7759480306249991
mp-971857_Zn,mp-971857,mp-998866,C,intercalation,-0.23589568750000006,772.237150801694,5241.93173150196,-182.16741360140685,-1236.5490896307206,2.7556467412500005,1.0427552165625005
