Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge
mvc-12752_Y,mvc-14154,mp-715584,MoO3,intercalation,2.263764904166666,345.3145745779159,2049.871301754774,781.7110148267288,4640.426710970894,0.0,0.0
mp-1041824_Y,mp-1047195,mp-1041824,V(WO4)2,intercalation,2.2723266966666675,126.51705918027452,836.936351184898,287.4880911590945,1901.792814208233,0.14304682727271611,0.12149574978765365
mvc-15166_Y,mvc-15166,mvc-15167,CuGeSe7,intercalation,2.229701930833333,56.0921324223323,312.41129544142035,125.06873596663333,696.5840686598779,0.12832784726562263,0.06831067581919559
mp-1041486_Y,mp-1042631,mp-1041486,Ti(WO4)2,intercalation,2.294327235000002,127.13209261811934,882.9288965075929,291.68262253629393,2025.7278138258687,0.11070253886363801,0.06987141093750182
mvc-15157_Y,mvc-15157,mvc-15165,CuSiSe7,intercalation,2.2181361775,58.83523615745623,317.17977823988195,130.50456583260976,703.5479408853095,0.1190742783455887,0.06064440028571383
mvc-14376_Y,mp-18883,mvc-14376,VO3,intercalation,2.3841932583333425,142.6782873283379,756.865932637133,340.17261075877076,1804.5146540556302,0.09446604941964054,0.0
mp-1041809_Y,mp-1042458,mp-1041809,Ta(WO4)2,intercalation,2.3966313433333353,105.03122862874558,861.3149653074033,251.7211345604612,2064.254442337787,0.14440756317307724,0.09111189000000053
mp-1046359_Y,mvc-2994,mp-1046359,Ba2TlV2O7,intercalation,2.3368762100000002,102.84239789986577,633.019828327802,240.3299530315503,1479.2889772775247,0.4077586541875071,0.18836071132211796
mp-1041627_Y,mp-1041627,mvc-637,Re(WO4)2,intercalation,2.398235069999999,104.31459604070012,828.5712431120338,250.17092253769005,1987.1086132247744,0.3970621964685339,0.2861532435763898
mp-10533_Y,mp-10533,mvc-12007,CuS2,intercalation,2.365964035833335,123.74758714199581,531.6648014983482,292.7823406991137,1257.8997994635608,0.19621800075757534,0.0
mp-1046053_Y,mvc-2582,mp-1046053,Ba2TlSn2O7,intercalation,2.3159640133333332,87.64774581285654,571.1464292218343,202.9890251523631,1322.754576421602,0.37398783515625134,0.28931809336536407
mp-1045038_Y,mp-1045038,mvc-10873,CrO2,intercalation,2.4910639783333295,312.9848406103761,1468.3572212104923,779.6652622089066,3657.771781083082,0.19323334583333285,0.1100736919999985
mp-1041534_Y,mp-1042328,mp-1041534,Mo(WO4)2,intercalation,2.458426685000002,118.15129608224312,856.5254902679555,290.4662991559227,2105.7051216574514,0.09927429363636087,0.018370656979167066
mp-1143876_Y,mp-1157332,mp-1143876,VSiO4,intercalation,2.4956624566666674,264.97401591815577,1104.8644751232714,661.2857035191373,2757.3687902698716,0.4134227995833317,0.18626956467613986
mp-1047835_Y,mp-1047835,mp-1048112,Ba2V3O8,intercalation,2.4448195033333304,124.77808159608567,694.4417941237207,305.05988747462794,1697.7848422034617,0.29043554151440887,0.035960131464294776
mp-1045656_Y,mp-1045656,mvc-13015,Cu3(SnO3)4,intercalation,2.494604050000002,84.9602999701535,564.8689418164491,211.94230839475998,1409.1243499745297,0.05399860526316225,0.12505153412500025
mvc-10942_Y,mvc-10942,mp-25545,MnO2,intercalation,2.540404093333332,305.9768050006822,1442.6419104253328,777.3047278887877,3664.8934144587333,0.03180992083333223,0.13706864047619582
mp-1142770_Y,mp-1154662,mp-1142770,SiSnO4,intercalation,2.569241295000004,198.48268881967084,967.8079513617779,509.9499204581339,2486.532154268035,0.35985415875000015,0.13030507512499945
mp-1042176_Y,mp-1042176,mp-1047717,V(WO4)2,intercalation,2.5522049683333328,126.51705918027452,889.1983342328429,322.89746701881893,2269.416406462785,0.11059555954544287,0.02177918645431909
mvc-15446_Y,mvc-15446,mp-540000,CoO2,intercalation,2.6523694899999986,296.94756280370433,1636.5436203124661,787.6146557104038,4340.7183675709275,0.060788619166665114,0.26241974428572235
mp-1040790_Y,mp-1044893,mp-1040790,Ba2V2F11,intercalation,2.607768098888888,119.21920164203974,529.3695302450689,310.89603081711294,1380.4729734968869,0.07313125422221578,0.0809770166666679
