mid,energy,energy_per_atom,volume,formation_energy_per_atom,nsites,band_gap,density,total_magnetization,elasticity
mp-770949,-170.56943304,-7.107059710000001,274.2741425616479,-2.487615967678572,24,2.2504,2.661517593535671,1.9999998,2.661517593535671
mp-774251,-95.00756965,-6.786254974999999,173.91479137427189,-2.507646598877552,14,3.3523,3.0125356949617785,4.00000045,3.0125356949617785
mp-762657,-195.290706,-6.974668071428572,344.9305514259357,-2.5531021225127546,28,3.7533,2.8856051167824113,3.9999998,2.8856051167824113
mp-26795,-269.66780524,-6.128813755454545,509.70035424657,-1.8753040040990265,44,0.0,4.076149656034201,2.9999997,4.076149656034201
mp-779345,-236.48354557,-5.767891355365854,450.9563977596564,-2.9997581922282928,41,0.6721999999999999,3.03037782735964,11.9999996,3.03037782735964
mp-780936,-205.57862299,-5.873674942571429,453.5989273442322,-2.958085691467429,35,0.24930000000000002,2.860265714500691,6.0002551,2.860265714500691
mp-850913,-284.62204459,-5.929625928958333,600.2294589268618,-2.964085331845,48,1.6562000000000001,2.896579589035334,0.999997175,2.896579589035334
mp-12185,-376.6183696,-6.725328028571428,646.2147234687009,-2.4200148367984693,56,0.6672000000000002,3.1596586996451688,1.000000075,3.1596586996451688
mp-775189,-588.55612594,-7.006620546904762,920.7848587519138,-2.602900153708028,84,3.0174999999999996,3.4041729362486595,8.999999466666667,3.4041729362486595
mp-776051,-282.80316842,-7.0700792105,472.8652299949594,-2.4977822241674295,40,0.8073000000000001,3.262447126877031,12.99999955,3.262447126877031
mp-775227,-280.79458033,-6.104230007173912,451.37526339266697,-1.8670554017391294,46,1.2717999999999998,4.538576144157298,30.0000004,4.538576144157298
mp-684106,-295.19399397,-6.708954408409091,583.6232622695594,-2.4871531443668844,44,3.9954,3.444363840345306,0.0,3.444363840345306
mp-705640,-457.17913377,-5.644186836666667,679.1552028331256,-1.7284838516049386,81,0.5469999999999997,4.930094682726939,2.9999611,4.930094682726939
mp-772256,-455.66823432,-7.11981616125,855.3049018935269,-2.6389351244866077,64,1.605,2.6225729136976477,0.999999825,2.6225729136976477
mp-705470,-505.83379748,-7.025469409444444,975.9370216481091,-2.4829075616865075,72,2.5369,3.2104830872301022,4.0000023,3.2104830872301022
mp-757777,-148.6927958,-6.195533158333333,333.43528172285835,-2.1444555784375012,24,2.9748,7.708821937765167,0.0,7.708821937765167
mp-762454,-54.85918908,-6.857398635,72.31030643667363,-2.361271911875,8,1.7747999999999995,4.176517000927878,2.99999995,4.176517000927878
mp-774353,-71.07805904,-5.923171586666666,107.78006021635359,-2.072500802430556,12,0.0,4.345827602967492,2.9999999,4.345827602967492
mp-764019,-103.6481988,-6.478012425,146.88645029173802,-2.448888687708334,16,1.6073999999999997,4.170157559520339,1.99999955,4.170157559520339
mp-773179,-178.69007787,-6.381788495357143,261.57457342796874,-2.00804726654762,28,0.0,4.653818273582898,0.9999996,4.653818273582898
mp-771052,-209.41262901,-5.2353157252499996,353.34886068290905,-1.5831077678749998,40,0.3689999999999998,4.548048522615209,21.9999988,4.548048522615209
mp-764957,-206.34672928,-6.44833529,339.5082873811273,-2.5254705937500006,32,2.7601,3.2260780270091036,2.99999995,3.2260780270091036
mp-775102,-272.23061088,-6.63977099707317,484.9063120825195,-2.5015996268989538,41,0.0,2.893263668036964,11.7860907,2.893263668036964
mp-768589,-156.19456236,-6.007483167692308,284.21526148225473,-1.9089114842307697,26,0.13319999999999999,3.310349289587008,1.0000007,3.310349289587008
mp-770486,-62.75055303,-5.2292127525,115.3121321627084,-1.7025194606249994,12,0.0,5.08212897426563,3.0000001,5.08212897426563
mp-772668,-178.31617652,-6.858314481538462,270.50345918040085,-2.4400057012276926,26,0.8494999999999999,2.79744205676162,4.00000035,2.79744205676162
mp-769554,-226.8183603,-6.48052458,450.39258545592196,-2.234699008696429,35,2.4153000000000002,2.8153306498083768,9.0000001,2.8153306498083768
mp-775323,-267.29964251,-6.6824910627500005,460.6835379039558,-2.300300466893428,40,0.028799999999999937,3.4002765157604,14.0000003,3.4002765157604
mp-762224,-176.10578572,-6.289492347142857,310.8598578200117,-2.242387558520408,28,0.0,3.8463213180412077,1.9999993,3.8463213180412077
mp-774516,-565.92566507,-6.737210298452381,897.9886421989381,-2.6105029135714295,84,0.24019999999999975,3.546157776741882,9.000012,3.546157776741882
mp-773087,-142.21119225,-6.771961535714286,223.29806940064532,-2.674956023571429,21,0.45619999999999994,3.4922471596635227,2.0000002,3.4922471596635227
mp-19206,-106.30224388,-7.593017420000001,184.96606495580744,-3.2600420878571432,14,0.15639999999999965,6.728583011020043,1.9999998,6.728583011020043
mp-758259,-178.85935671,-6.387834168214285,313.6761616497893,-2.1903833542857134,28,0.0,4.6225117093507055,2.7834692,4.6225117093507055
mp-773518,-178.83620492,-6.3870073185714284,307.82045987158943,-2.0444727432142855,28,0.002200000000000202,4.6526403494324455,22.0000002,4.6526403494324455
mp-31885,-358.9519511,-6.902922136538461,646.7715061263737,-2.601030040796703,52,3.9374,2.7901376588466413,8.00006745,2.7901376588466413
mp-705381,-643.41061325,-6.993593622282608,1215.4837052018404,-2.466468817057453,92,2.1315000000000004,2.941943835305971,15.00000125,2.941943835305971
mp-673101,-263.32065875,-6.58301646875,578.3818439043845,-2.3384200803214292,40,3.2622,4.402375819700263,0.0,4.402375819700263
mp-775195,-600.84360654,-7.152900077857143,934.9597706796474,-2.6449196704318365,84,3.6905,3.3445083129861386,59.0000283,3.3445083129861386
mp-26851,-195.25730306,-6.101790720625,345.7096972224572,-2.3229541352678567,32,1.5503,3.312326768639987,0.0,3.312326768639987
mp-850742,-183.07172573,-5.7209914290625,429.4459238018157,-2.9739879707399997,32,0.0,2.9754059136460937,2.99999955,2.9754059136460937
mp-773519,-198.63180953,-7.0939931975,309.4244234245423,-2.6277167957661223,28,3.4465,3.3718441475677885,18.9999985,3.3718441475677885
mp-26312,-187.17243443,-6.239081147666667,335.4042271023587,-2.481608274619048,30,0.0,2.784885165837915,1.00000035,2.784885165837915
mp-26248,-186.96850082,-6.232283360666667,333.09558100434975,-2.4748104876190475,30,0.0,2.804186875731901,0.99999975,2.804186875731901
mp-673145,-248.72616533,-6.21815413325,472.40710537840783,-1.9555787798214275,40,0.0,3.838719652375324,4.00000015,3.838719652375324
mp-763933,-189.56650175,-6.318883391666666,288.59297395517666,-2.0295876616666666,30,0.6261000000000001,4.238900099499114,16.99999895,4.238900099499114
mp-771063,-187.36027578,-6.691438420714285,298.24698543800787,-2.488279129948979,28,3.0471000000000004,3.5292189513646215,10.0000023,3.5292189513646215
mp-770684,-198.81888694,-7.1006745335714285,273.90639164584036,-2.2348115142857146,28,0.2767999999999997,4.2420247436068665,5.0000003,4.2420247436068665
mp-32525,-361.88978409,-6.959418924807692,592.521164182689,-2.6637219351373624,52,2.63,2.8559267523139367,0.999999875,2.8559267523139367
mp-770910,-329.97998656,-6.874583053333333,452.0180988512068,-2.5480946038994445,48,1.3211,2.841604075342439,4.000000225,2.841604075342439
mp-772578,-187.40271914,-6.692954254999999,303.73021159263396,-2.1163927119914283,28,0.7040000000000002,4.651466976113941,10.9999474,4.651466976113941
mp-771394,-209.85724535,-7.4949016196428575,291.15815083546374,-2.6153115922457144,28,0.07730000000000015,3.970363652209424,17.0,3.970363652209424
mp-775263,-175.63308024,-4.878696673333334,346.8205117174899,-1.1636843848611111,36,0.0,4.542788940745235,4.9986104,4.542788940745235
mp-774305,-53.74818191,-5.374818191,100.60063362461568,-1.23954729525,10,0.5686000000000002,4.613450023556654,3.0,4.613450023556654
mp-773709,-63.22726443,-5.2689387025,108.28288466231388,-1.599125958541667,12,0.0,4.447991413424872,6.9999997,4.447991413424872
mp-684066,-329.74653181,-7.168402865434783,646.4801713489776,-2.7267388540709114,46,0.22199999999999998,2.3456767542639687,1.0000395,2.3456767542639687
mp-769549,-223.03240275,-6.372354364285714,450.68711600728153,-2.136000453982142,35,2.2921,2.9649368697707934,9.0,2.9649368697707934
mp-769537,-317.08959264,-5.662314154285714,461.5257004406209,-1.8279658715178573,56,0.0,4.805378197637887,1.0,4.805378197637887
mp-757073,-161.40559391,-6.207907458076923,360.3709745163109,-2.27685401125,26,0.0,5.878626375318987,9.2e-06,5.878626375318987
mp-771757,-175.50643551,-6.2680869825,320.4418642801024,-2.002409733928571,28,1.4065999999999996,4.500998915627996,10.0000002,4.500998915627996
mp-770036,-199.21920394,-7.114971569285714,286.2723035324467,-2.280855381888572,28,0.6572,4.097745087294832,20.9999994,4.097745087294832
mp-763519,-194.82479475,-6.958028383928571,296.4657845866493,-2.1857429429600006,28,0.5069999999999997,4.543517632632113,16.0000013,4.543517632632113
mp-684052,-511.00013386,-6.723685971842105,1173.4537518695954,-2.3745574890789474,76,2.5959,3.735837737668469,4.775e-05,3.735837737668469
mp-765521,-142.18644576,-5.92443524,309.8313546195287,-2.958894642886667,24,2.1128,2.8057399187378516,0.9999994,2.8057399187378516
mp-761763,-162.14133375,-5.790761919642857,272.66131118976256,-1.572041868214286,28,0.4363999999999999,4.561762302170992,10.9837168,4.561762302170992
mp-26741,-249.28225321,-6.23205633025,457.0015005853303,-1.9694809768214276,40,0.25890000000000013,3.968123599189875,2.0000003,3.968123599189875
mp-673073,-295.65355372,-6.719398948181818,595.0597743602964,-2.4975976841396115,44,3.9961999999999995,3.3781662743153165,6e-07,3.3781662743153165
mp-18997,-201.09601204,-7.18200043,314.17804106817397,-2.65316801972898,28,3.4114999999999998,3.316033461509456,4.9999995,3.316033461509456
mp-776365,-488.21373182,-6.974481883142857,749.8182980165003,-2.0705569861451423,70,0.0,4.110595183773825,76.0000007,4.110595183773825
mp-771398,-87.58391405,-5.8389276033333335,148.98965649232466,-1.7845926460000006,15,0.0,4.234102337817432,14.0146345,4.234102337817432
mp-775349,-718.44025603,-7.483752666979167,1236.3732523142567,-3.0092618328645835,96,1.3265999999999998,2.548518403977771,2.00000015,2.548518403977771
mp-781691,-304.12222521,-6.611352721956522,436.42293035318227,-2.251207613478261,46,0.0,3.7563292922493208,12.00000005,3.7563292922493208
mp-763588,-140.83292369,-7.0416461845,238.47443457150976,-1.8972220015000005,20,2.1285,2.545789422717575,4.99999975,2.545789422717575
mp-705365,-361.1204863,-6.9446247365384615,559.3785985501668,-2.648927746868132,52,1.4736,3.025137265686396,1.0000005,3.025137265686396
mp-585269,-413.54892809,-6.892482134833333,670.5450440868497,-2.6482489831071425,60,3.7919000000000005,3.315619921325166,5.9999999,3.315619921325166
mp-778500,-492.68680051,-7.038382864428572,748.3844759363958,-2.20207182415162,70,0.04679999999999973,3.980594361241085,32.01893125,3.980594361241085
mp-770604,-266.52399589,-5.793999910652174,412.0761618938436,-1.6337854756069554,46,3.1875,2.1348821412147845,2.99999985,2.1348821412147845
mp-774237,-132.94306931,-5.539294554583333,214.53339512045554,-1.6403139018750004,24,0.0,4.831122282884416,12.9999999,4.831122282884416
mp-775136,-174.05885991,-6.2163878539285715,296.41577718051326,-1.9264429067857134,28,0.0,4.8835527947615285,15.0000001,4.8835527947615285
mp-763178,-178.81783269,-6.3863511675,307.64949088059166,-2.240868473928571,28,1.3917000000000002,4.6344881990629405,6.0000001,4.6344881990629405
mp-764707,-577.07597964,-6.869952138571429,910.6582368172834,-2.5313089191613605,84,1.9995000000000003,3.4678599615159724,11.999999225,3.4678599615159724
mp-764931,-577.23976785,-6.871901998214286,909.7717469860273,-2.533258778804218,84,2.0595000000000003,3.471239075675418,7.5e-08,3.471239075675418
mp-764708,-577.49143012,-6.874897977619048,911.5619281353453,-2.5362547582089796,84,2.2194,3.4644220437588245,12.0000604,3.4644220437588245
mp-768755,-451.5437681,-5.941365369736842,1199.23245448863,-2.102155996430922,76,3.9606999999999997,2.988057473690678,4.5e-07,2.988057473690678
mp-770878,-172.92717274,-6.175970455,275.12665719932875,-1.7364841357142862,28,0.0,4.432555858331954,18.9999998,4.432555858331954
mp-780283,-218.09571208,-5.739360844210526,460.5425478013616,-3.124835934570526,38,1.8016,2.92466083006064,5.9999996,2.92466083006064
mp-673092,-195.70064494,-6.74829810137931,353.3147182407189,-2.6043143919088663,29,4.5075,2.91536666310503,0.0,2.91536666310503
mp-26855,-257.64434825,-6.780114427631579,458.82306493579216,-2.5600353522932333,38,3.9145999999999996,3.2462112442472,0.0,3.2462112442472
mp-673024,-263.69092805,-6.59227320125,684.7922999834772,-2.3476768128214296,40,3.7885,3.71828690862872,0.0,3.71828690862872
mp-26467,-174.96656429,-6.248805867500001,336.6368764434239,-2.2027030056632655,28,0.0,3.2646461373833198,1.00000005,3.2646461373833198
mp-763186,-187.98438681,-6.713728100357143,307.5811132002673,-2.128741644848571,28,1.0930000000000004,4.62616290776205,11.9999997,4.62616290776205
mp-776741,-374.08125037,-6.680022328035714,646.2994344460739,-2.0950358725271436,56,0.7392999999999996,4.403285106491804,12.0000005,4.403285106491804
mp-26341,-148.27905083,-6.7399568559090905,323.99596181197154,-2.5181555918668836,22,3.9591000000000003,3.102215919148161,0.0,3.102215919148161
mp-540517,-610.37257096,-7.26634013047619,1115.2471891864136,-2.4825794558795926,84,0.0009000000000000119,2.9105984408299856,20.00028055,2.9105984408299856
mp-690866,-199.76060944,-7.1343074799999995,333.70922367825125,-2.6054750697289797,28,3.4177,3.121954153889501,4.999999875,3.121954153889501
mp-770152,-206.3275138,-7.368839778571428,285.5016089126519,-2.49901487593619,28,0.6263999999999998,4.073042794051192,18.9999735,4.073042794051192
mp-778223,-211.06769832,-7.538132082857143,290.12999828145496,-2.6533526000685717,28,0.4256000000000002,3.9675956688866827,16.0000003,3.9675956688866827
mp-771355,-502.9672238,-7.185246054285714,753.8242754950912,-2.3369713498860945,70,0.0,3.9207168414143676,29.0016616,3.9207168414143676
mp-770901,-144.24264739,-6.556483972272727,298.39340968582974,-2.019247429005682,22,1.8932,2.4358542189617154,5.00000025,2.4358542189617154
mp-770539,-142.3868322,-5.932784675,216.6730836743434,-2.0110187311805547,24,0.0743999999999998,4.720124829285633,9.0000004,4.720124829285633
mp-770529,-387.24825351,-6.915147384107143,598.6498237110181,-2.0882052802571414,56,0.18389999999999995,4.004199958864581,54.9999482,4.004199958864581
mp-25372,-20.00408121,-5.0010203025,35.860323325468386,-1.3859964768749995,4,0.0,4.74568147088532,2.0001403,4.74568147088532
mp-768820,-312.47379096,-6.5098706449999995,537.9218173001595,-2.4817283767361107,48,3.4604,4.289898224560455,0.0,4.289898224560455
mp-554014,-159.79533447,-6.3918133788,282.8847620865918,-2.184473859300001,25,0.21840000000000037,3.9208536268090324,1.0000005,3.9208536268090324
mp-769581,-182.06013825,-6.502147794642857,274.87545160107624,-1.9076791615314295,28,0.0,4.406109307078445,19.9999774,4.406109307078445
mp-771387,-394.80630529,-6.80700526362069,610.1931626292496,-2.1727435381373272,58,4.0745000000000005,2.6539547731153417,9.9999988,2.6539547731153417
mp-21496,-104.14386379,-7.438847413571429,185.9399943884117,-3.187065086428571,14,0.7779999999999996,6.734534273715806,8e-07,6.734534273715806
mp-770417,-270.15461057,-6.75386526425,461.7979285460282,-2.385830407369428,40,1.4005,3.3602512451167263,13.0,3.3602512451167263
mp-770941,-200.59272294,-7.164025819285714,306.97073724994357,-2.339150750102857,28,0.7770999999999999,4.3379161368577694,27.000001,4.3379161368577694
mp-771073,-167.02076267,-5.965027238214286,272.4476791454342,-1.6223022901028574,28,0.0918000000000001,4.586162778931582,14.0009256,4.586162778931582
mp-765498,-141.26865086,-5.886193785833334,294.37493062691453,-2.9206531887200007,24,2.4165,2.953057850005502,1.000000025,2.953057850005502
mp-765358,-109.78456858,-5.489228429,206.40275908576604,-3.04419951397,20,2.7798,2.9405937658309984,0.99999985,2.9405937658309984
mp-765238,-109.25107305,-5.750056476315789,209.96510551933434,-3.1355315666757893,19,2.1408,3.207510949972928,5.9999997,3.207510949972928
mp-772438,-368.31015157,-6.576966992321429,604.9399562725295,-2.3684781204846947,56,2.8122,3.5321234650100615,3.000000125,3.5321234650100615
mp-781613,-163.47128768,-5.838260274285714,263.3249725653631,-1.6020103467857143,28,0.0,4.7040279173593,10.9999999,4.7040279173593
mp-25449,-174.85894247,-6.244962231071428,289.210219975353,-2.198859369234693,28,0.0,3.8000049876365654,1.0000001,3.8000049876365654
mp-504263,-631.88711216,-6.651443285894737,1087.776779490902,-2.4717430076240614,95,2.4204000000000003,3.082274383244314,11.0000003,3.082274383244314
mp-31931,-299.86740524,-7.496685131,546.2988239281917,-2.5582884097634278,40,2.7244,3.1101800008719502,19.99999965,3.1101800008719502
mp-540421,-167.04605735,-6.960252389583334,278.98146933297437,-2.6520157692913107,24,4.1724,2.8899270813237408,5.0000001,2.8899270813237408
mp-540415,-312.17574011,-7.094903184318182,514.6150802949355,-2.5684607485450655,44,1.2335,3.0437681694470116,3.999877875,3.0437681694470116
mp-772425,-234.16606007,-6.16226473868421,448.8313612754431,-2.2553509916940784,38,0.0,2.663427283642867,1.9999999,2.663427283642867
mp-763549,-145.29489057,-7.2647445285000005,256.95152316530204,-1.9451635215960004,20,1.411,2.351002310899056,4.0000001,2.351002310899056
mp-765833,-140.64338247,-5.8601409362500005,226.70404301030646,-1.9262563935416679,24,0.0,4.186484861895206,26.0000011,4.186484861895206
mp-764801,-161.757282,-4.256770578947369,456.67846533588096,-2.079980670751579,38,0.0,4.069496703700175,5.00000015,4.069496703700175
mp-851274,-515.47333215,-6.782543844078948,889.0743236867104,-1.9813588918421055,76,0.3188,3.3961928914354016,26.9999995,3.3961928914354016
mp-753403,-142.8479182,-6.493087190909091,274.9099525151721,-1.5916330545454556,22,0.0,3.0690869332564428,1.00000025,3.0690869332564428
mp-778554,-76.91144097,-5.4936743550000005,165.85420598525607,-3.0684536486742853,14,3.8589,2.8997604356621185,5.0000001,2.8997604356621185
mp-763349,-152.65261359,-5.451879056785714,298.7580020380311,-3.026658350459999,28,3.9690000000000003,3.219578798381299,5.00000005,3.219578798381299
mp-762019,-74.66299349,-7.466299349000001,97.10719451190279,-2.154837719000001,10,1.9881000000000002,3.042106147361742,2.0000001,3.042106147361742
mp-780401,-368.82458662,-6.359044596896552,578.3614755544004,-1.9578247223814664,58,0.0,2.8988798678254897,1.99999975,2.8988798678254897
mp-780110,-359.33639578,-6.910315303461538,559.9175617318086,-2.512174928300439,52,1.3988999999999998,2.9518429962490598,1.000000025,2.9518429962490598
mp-768020,-220.55338476,-6.89229327375,356.58467949609815,-2.6891279813699995,32,2.8232,2.9971669484942565,4.999999825,2.9971669484942565
mp-775291,-519.88394464,-6.8405782189473685,1118.5323965660914,-1.9794815140484199,76,1.7395999999999998,2.8013183850475687,10.000000025,2.8013183850475687
mp-775013,-181.49604127,-6.482001473928571,306.1550768023068,-2.0846830440314292,28,0.6041000000000003,4.662468623677421,27.0000004,4.662468623677421
mp-774351,-487.91079422,-6.09888492775,1019.1434215701182,-1.7233551095000004,80,0.0,3.2319487773962505,1.000003075,3.2319487773962505
mp-777041,-175.54554155,-6.269483626785714,286.5827132412653,-1.9331797376028572,28,0.30050000000000043,4.999231601600699,10.0000013,4.999231601600699
mp-770943,-260.18662694,-6.5046656735,450.03450318674663,-2.3173398977380955,40,2.3245999999999998,3.4644533991136663,4.0000023,3.4644533991136663
mp-775171,-268.73276535,-6.718319133750001,460.9746954140444,-2.3446218138694292,40,0.0,3.370051077240475,18.0000003,3.370051077240475
mp-778169,-205.46237183,-5.707288106388889,449.50811789789765,-1.7507994901215282,36,0.0,3.1194725700561627,3.00000005,3.1194725700561627
mp-769585,-169.5481914,-6.05529255,299.4128032510352,-1.7809159690314291,28,0.0,4.8836179507442266,12.0429644,4.8836179507442266
mp-780338,-613.77222042,-6.393460629375,1126.8537102944968,-2.204141036718751,96,2.0298,2.959736454260689,3.0,2.959736454260689
mp-504211,-191.53968871,-6.840703168214286,367.2783287876818,-2.5418110353698986,28,4.066000000000001,3.278475323069058,3.5e-07,3.278475323069058
mp-26949,-316.78051876,-6.8865330165217395,678.911434187661,-2.522534444868012,46,4.1176,3.1269207049237044,0.0,3.1269207049237044
mp-684493,-430.31939219,-6.72374050296875,975.8438421776326,-2.447471596964286,64,3.6416000000000004,3.384749284174485,3.5e-07,3.384749284174485
mp-26303,-344.17203629,-6.257673387090909,611.5459671971867,-2.1328532555844153,55,0.2753000000000001,3.729023965439487,0.9999994,3.729023965439487
mp-26823,-296.25261251,-6.440274185,515.6755731185414,-2.226238872872672,46,0.0968,3.5576352760407923,3.00000015,3.5576352760407923
mp-504264,-175.09301038,-6.253321799285715,289.07536066162453,-2.2072189374489795,28,0.5025,3.8017777643395836,0.98426895,3.8017777643395836
mp-849468,-165.0923723,-5.896156153571428,302.4711326924098,-1.809447598214286,28,0.0,4.849176283827499,23.0000002,4.849176283827499
mp-540023,-617.95822261,-7.185560728023256,1125.955652021551,-2.5334512453828575,86,0.4685,2.8326047834884855,35.998974,2.8326047834884855
mp-768059,-155.03845028,-4.84495157125,274.10015758897003,-1.2978653234374997,32,0.0,5.045333845770724,2.9999993,5.045333845770724
mp-775737,-96.98568252,-4.849284126,184.1610718713191,-1.0142624818750008,20,0.0,6.268242314868947,1.0000004,6.268242314868947
mp-772420,-162.95154509,-5.819698038928571,272.2999343593139,-1.7236518035714283,28,0.0,5.334542836240265,0.99999995,5.334542836240265
mp-767649,-95.65339313,-5.314077396111111,223.25196282559017,-3.1211383469044445,18,2.0060000000000002,2.660021349590305,1.0,2.660021349590305
mp-705007,-512.15616821,-7.113280114027778,967.778790756343,-2.5801981475595253,72,3.8685,2.8741362281616754,3.000000025,2.8741362281616754
mp-774155,-68.10801844,-5.675668203333333,107.28841764877416,-1.9719979127083327,12,0.0807,3.6441452838230304,4.0,3.6441452838230304
mp-770489,-278.40943651,-6.960235912749999,459.6173000134319,-2.611773187071428,40,2.3775999999999997,2.9745055269672256,14.0000002,2.9745055269672256
mp-559893,-88.48711759,-5.530444849375,217.9817882578485,-1.3969245681249998,16,0.47879999999999967,7.50746714531459,4.5e-07,7.50746714531459
mp-775180,-174.4694142,-6.231050507142856,291.3181737231534,-1.806487937857143,28,0.5289999999999999,5.728779149499837,6.99999985,5.728779149499837
mp-771969,-146.97633901,-6.124014125416667,275.4034739165321,-1.9415111232552082,24,0.10060000000000002,2.815759947080353,1.00000055,2.815759947080353
mp-783909,-220.90386747,-6.9032458584375,365.2716188209479,-2.7000805660574994,32,2.8861999999999997,2.925887916435712,5.000000175,2.925887916435712
mp-770727,-77.17866714,-6.431555595,104.62970908886432,-2.739435067708334,12,2.6366,3.5967200588093933,5.0,3.5967200588093933
mp-770951,-164.22632997,-5.865226070357143,297.94008536066684,-1.764607117245715,28,0.09989999999999988,4.903748255269159,17.0000001,4.903748255269159
mp-765400,-225.50393787,-7.0469980584375,326.5445162211938,-2.10563685375,32,2.1965,2.5715349739061497,2.999995,2.5715349739061497
mp-776756,-273.95893527,-6.84897338175,463.5223026767579,-2.468440474536096,40,2.258,3.336736394730093,11.9999998,3.336736394730093
mp-704186,-560.28691618,-7.00358645225,917.6919463507876,-2.415503378821429,80,3.6404,3.729216447776111,15.999999675,3.729216447776111
mp-779337,-206.0090556,-5.885973017142858,456.00121251152416,-2.9703837660388577,35,1.1398000000000001,2.845197390750817,6.002652,2.845197390750817
mp-673126,-246.50895698,-6.847471027222222,478.06708705338804,-2.492388885198413,36,4.3239,3.088508532988304,0.0,3.088508532988304
mp-31557,-523.12805754,-6.883263915,889.2205979930535,-2.3404622382894726,76,0.0,3.5904388586828717,18.0000008,3.5904388586828717
mp-32027,-334.97442838,-7.282052790869566,541.3667374731084,-2.6272644127804976,46,3.4809,3.230384168206431,15.00001435,3.230384168206431
mp-769558,-73.02850107,-7.302850107,99.42398113757574,-1.9832691000960003,10,0.0,3.037967388947925,3.9999999,3.037967388947925
mp-772721,-560.7060709,-6.6750722726190475,1157.2765360970234,-2.4029085814880955,84,3.1077999999999992,7.094739139797613,8.55e-05,7.094739139797613
mp-849779,-657.02586974,-7.466203065227273,1179.158968832871,-3.033115190113637,88,3.9631,3.4272397620858444,1.1e-06,3.4272397620858444
mp-753139,-70.00002467,-4.666668311333334,142.77278240990543,-2.872566361968,15,0.0,2.991159359489646,1.0000003,2.991159359489646
mp-765023,-602.87232983,-6.850821929886364,897.9345990111963,-2.09458833993,88,1.0552000000000001,2.4386821101654625,3.999999775,2.4386821101654625
mp-763793,-153.04075186,-5.886182763846154,335.6093344046564,-2.9926794024923074,26,3.3624,3.272332285565172,14.99999885,3.272332285565172
mp-771651,-377.55751344,-6.742098454285714,587.4465674844952,-2.011585090937143,56,0.3940999999999999,4.096571585844813,46.9999994,4.096571585844813
mp-775679,-391.22276764,-6.986120850714285,584.4418666348444,-2.1513945637771417,56,0.6962999999999999,4.076466954049331,13.000000175,4.076466954049331
mp-770495,-196.55544388,-7.019837281428572,288.478205616884,-2.353248770579048,28,0.6725000000000003,4.097481175318585,25.0000017,4.097481175318585
mp-778744,-188.19827437,-6.721366941785715,295.44154613974416,-2.468544719303265,28,3.0255,3.5685459205117747,6.99999995,3.5685459205117747
mp-770502,-275.52882544,-6.888220636,448.7677103285375,-2.552028823571429,40,1.6342,3.05784537514012,9.0,3.05784537514012
mp-19445,-103.40482011,-7.386058579285715,184.0986449609626,-3.1689216657142856,14,1.580400000000001,6.758123252789822,1.0,6.758123252789822
mp-765230,-71.49784484,-5.958153736666667,150.96528348438682,-2.9926131395533333,12,1.5185,2.8791592996363984,1.00000005,2.8791592996363984
mp-684503,-381.98120564,-6.821092957857142,725.6037141421465,-2.522200825012755,56,4.2059,3.318927161369441,6e-07,3.318927161369441
mp-765834,-108.75747504,-5.437873752,209.97145450767658,-3.1331380898420003,20,1.657,2.9143324741327348,2.9999999,2.9143324741327348
mp-25871,-342.08768881,-6.578609400192307,627.4948272901731,-2.4019125813736255,52,0.2557999999999998,2.9573674551458384,1.99999975,2.9573674551458384
mp-771909,-192.32606143,-6.631933152758621,311.1534611888494,-2.4398738681500496,29,0.5485,2.7780264050519676,8.9999996,2.7780264050519676
mp-775012,-260.61658122,-6.5154145305,444.0821843403184,-2.3583009320714283,40,0.02450000000000019,3.1679276232286364,3.9999999,3.1679276232286364
mp-761911,-253.89796061,-6.681525279210526,497.8185894241004,-2.456714897293233,38,0.869,2.623912945518008,1.0000002,2.623912945518008
mp-771191,-313.89829416,-5.605326681428571,535.7936343797469,-1.5405242996428572,56,0.5879000000000001,4.35890642540484,9.99988105,4.35890642540484
mp-540438,-200.48312497,-7.160111606071429,355.15573232305735,-2.6134336400813263,28,3.9899,2.794045556490062,5.0000004,2.794045556490062
mp-761797,-362.07597929,-6.831622250754718,579.9214139240258,-1.9472994459320763,53,0.0,3.9448800951617082,47.0000575,3.9448800951617082
mp-770575,-439.82091677,-6.87220182453125,846.2220042637986,-2.7137416049478578,64,2.6155999999999997,2.714357211246537,2.999999975,2.714357211246537
mp-705341,-684.35134921,-7.128659887604166,1272.9839733533108,-2.5665197742559527,96,1.8223,3.118481117200792,8.0000001,3.118481117200792
mp-32528,-376.02407486,-7.231232208846153,632.9718039480216,-2.724410884945054,52,2.0374,2.9042780874194194,6.0000015,2.9042780874194194
mp-556229,-84.9999557,-5.31249723125,179.71915425069906,-3.0128603464887496,16,1.843,3.0271266704706665,4.0000004,3.0271266704706665
mp-777396,-377.99795907,-6.749963554821428,593.4661129072892,-2.0507281957414287,56,0.8696999999999999,4.057557623547501,15.000033025,4.057557623547501
mp-767775,-280.10032688,-7.002508172000001,458.3300564564483,-2.6102562403454286,40,1.0358,2.979573662597991,12.9999998,2.979573662597991
mp-771916,-261.8530871,-5.6924584152173905,399.7955751235302,-1.6027543219113043,46,4.4017,2.198467706046342,1.99999955,2.198467706046342
mp-769153,-238.24101755,-5.414568580681818,584.125520705468,-2.453203015012045,44,4.3691,3.2828375935527174,1.25e-07,3.2828375935527174
